0.3499999, 0, 0, 5, 0.9712372, 0, 672.4567, -1501.829, -4.456496, 0.008331402, 0.1029945, 36.33662, 1.897572, 1.576823, 9.647517
 
4.940018, -0.01397477, -0.008315158, 18.42254, 0, 0.002583200060709892895359, 29654.54, -1623.214, -4.456496, 0.008331402, 0.1029945, 254.0134, 1.897572, 1.473184, 8.419784
 
4.950018, -0.01224099, -0.008454906, 18.40366, 0, 0.0024713914007712482493093606, 29601.9, -1623.214, -4.456496, 0.008331402, 0.1029945, 253.8225, 1.897572, 1.473184, 8.419784
 
4.960019, -0.01042546, -0.008577316, 18.38481, 0, 0.0023494900150719425371506394, 29549.37, -1623.214, -4.456496, 0.008331402, 0.1029945, 253.6319, 1.897572, 1.473184, 8.419784
 
4.970019, -0.008547296, -0.008681571, 18.36598, 0, 0.0022188498261821764488506394, 29496.93, -1623.214, -4.456496, 0.008331402, 0.1029945, 253.4414, 1.897572, 1.473184, 8.419784
 
4.980019, -0.006628423, -0.008767044, 18.34717, 0, 0.0020810990427101293920063606, 29444.6, -1623.214, -4.456496, 0.008331402, 0.1029945, 253.2511, 1.897572, 1.473184, 8.419784
 
4.990019, -0.004710793, -0.008833328, 18.32839, 0, 0.001939539101465054753466, 29392.37, -1623.214, -4.456496, 0.008331402, 0.1029945, 253.0609, 1.897572, 1.473184, 8.419784
 
5.00002, -0.00278743, -0.008880436, 18.30963, 0, 0.0017935964194861351862326394, 29340.24, -1623.214, -4.456496, 0.008331402, 0.1029945, 252.8709, 1.897572, 1.473184, 8.419784
 
5.01002, -0.0008912214, -0.008908311, 18.29089, 0, 0.00164592465166318251325, 29288.21, -1623.214, -4.456496, 0.008331402, 0.1029945, 252.6811, 1.897572, 1.473184, 8.419784
 
5.02002, 0.0009582521, -0.008917223, 18.27218, 0, 0.00149816868052767999998, 29236.29, -1623.214, -4.456496, 0.008331402, 0.1029945, 252.4915, 1.897572, 1.473184, 8.419784
 
5.03002, 0.002750726, -0.00890764, 18.25349, 0, 0.001351260578390906855643, 29184.47, -1623.214, -4.456496, 0.008331402, 0.1029945, 252.302, 1.897572, 1.473184, 8.419784
 
5.04002, 0.004449046, -0.008880133, 18.23483, 0, 0.001208353384144893044157, 29132.75, -1623.214, -4.456496, 0.008331402, 0.1029945, 252.1127, 1.897572, 1.473184, 8.419784
 
5.050021, 0.00605586, -0.008835643, 18.21618, 0, 0.001069431257562523660891, 29081.13, -1623.214, -4.456496, 0.008331402, 0.1029945, 251.9235, 1.897572, 1.473184, 8.419784
 
5.060021, 0.007560665, -0.008775084, 18.19756, 0, 0.00093554882429118577733, 29029.61, -1623.214, -4.456496, 0.008331402, 0.1029945, 251.7345, 1.897572, 1.473184, 8.419784
 
5.070021, 0.008942651, -0.008699478, 18.17896, 0, 0.0008086345902973116688769639, 28978.18, -1623.214, -4.456496, 0.008331402, 0.1029945, 251.5456, 1.897572, 1.473184, 8.419784
 
5.080021, 0.01018059, -0.008610051, 18.16038, 0, 0.0006907004311637236773540361, 28926.85, -1623.214, -4.456496, 0.008331402, 0.1029945, 251.3569, 1.897572, 1.473184, 8.419784
 
5.090022, 0.01127853, -0.008508245, 18.14183, 0, 0.0005817255044863282462132, 28875.63, -1623.214, -4.456496, 0.008331402, 0.1029945, 251.1684, 1.897572, 1.473184, 8.419784
 
5.100022, 0.01222996, -0.00839546, 18.12331, 0, 0.0004825525937172505275777361, 28824.51, -1623.214, -4.456496, 0.008331402, 0.1029945, 250.9801, 1.897572, 1.473184, 8.419784
 
5.110022, 0.01302099, -0.008273161, 18.1048, 0, 0.0003946497544315799385864, 28773.47, -1623.214, -4.456496, 0.008331402, 0.1029945, 250.7918, 1.897572, 1.473184, 8.419784
 
5.120022, 0.01366157, -0.008142951, 18.08631, 0, 0.0003175451146005234423128639, 28722.54, -1623.214, -4.456496, 0.008331402, 0.1029945, 250.6038, 1.897572, 1.473184, 8.419784
 
5.130023, 0.0141286, -0.008006335, 18.06784, 0, 0.0002534868192997663096782, 28671.7, -1623.214, -4.456496, 0.008331402, 0.1029945, 250.4159, 1.897572, 1.473184, 8.419784
 
5.140023, 0.01444046, -0.007865049, 18.0494, 0, 0.0002013300369569854081241, 28620.96, -1623.214, -4.456496, 0.008331402, 0.1029945, 250.2281, 1.897572, 1.473184, 8.419784
 
5.150023, 0.01459138, -0.007720644, 18.03099, 0, 0.0001618992930783188871154, 28570.34, -1623.214, -4.456496, 0.008331402, 0.1029945, 250.0406, 1.897572, 1.473184, 8.419784
 
5.160023, 0.01458045, -0.007574731, 18.0126, 0, 0.0001356258586893741237898, 28519.8, -1623.214, -4.456496, 0.008331402, 0.1029945, 249.8532, 1.897572, 1.473184, 8.419784
 
5.170023, 0.01440321, -0.007428926, 17.99423, 0, 0.0001232447203282826930257, 28469.36, -1623.214, -4.456496, 0.008331402, 0.1029945, 249.6659, 1.897572, 1.473184, 8.419784
 
5.180024, 0.01408817, -0.007284894, 17.97588, 0, 0.000122737582951756562129, 28419.01, -1623.214, -4.456496, 0.008331402, 0.1029945, 249.4788, 1.897572, 1.473184, 8.419784
 
5.190024, 0.01362681, -0.007144012, 17.95755, 0, 0.0001351293092541300607254, 28368.76, -1623.214, -4.456496, 0.008331402, 0.1029945, 249.2919, 1.897572, 1.473184, 8.419784
 
5.200024, 0.0130312, -0.007007744, 17.93924, 0, 0.0001597336005532458471181, 28318.61, -1623.214, -4.456496, 0.008331402, 0.1029945, 249.1051, 1.897572, 1.473184, 8.419784
 
5.210024, 0.01231207, -0.006877432, 17.92097, 0, 0.0001959497787629826251564361, 28268.57, -1623.214, -4.456496, 0.008331402, 0.1029945, 248.9185, 1.897572, 1.473184, 8.419784
 
5.220025, 0.01148099, -0.006754311, 17.9027, 0, 0.0002430787896498772362924, 28218.6, -1623.214, -4.456496, 0.008331402, 0.1029945, 248.732, 1.897572, 1.473184, 8.419784
 
5.230025, 0.01054751, -0.006639501, 17.88446, 0, 0.0003005714775507391878473639, 28168.74, -1623.214, -4.456496, 0.008331402, 0.1029945, 248.5457, 1.897572, 1.473184, 8.419784
 
5.240025, 0.009534329, -0.006534026, 17.86625, 0, 0.0003667367731666261517174, 28118.98, -1623.214, -4.456496, 0.008331402, 0.1029945, 248.3596, 1.897572, 1.473184, 8.419784
 
5.250025, 0.00842764, -0.006438683, 17.84805, 0, 0.0004429303498297272826999, 28069.29, -1623.214, -4.456496, 0.008331402, 0.1029945, 248.1736, 1.897572, 1.473184, 8.419784
 
5.260026, 0.007265494, -0.006354406, 17.82988, 0, 0.0005261340606873376552489, 28019.72, -1623.214, -4.456496, 0.008331402, 0.1029945, 247.9877, 1.897572, 1.473184, 8.419784
 
5.270026, 0.006048897, -0.006281752, 17.81173, 0, 0.000616391591418447848452, 27970.23, -1623.214, -4.456496, 0.008331402, 0.1029945, 247.802, 1.897572, 1.473184, 8.419784
 
5.280026, 0.004793355, -0.006221263, 17.7936, 0, 0.0007125093392251416012459, 27920.85, -1623.214, -4.456496, 0.008331402, 0.1029945, 247.6165, 1.897572, 1.473184, 8.419784
 
5.290026, 0.003508805, -0.006173329, 17.7755, 0, 0.0008137317252740379627319, 27871.56, -1623.214, -4.456496, 0.008331402, 0.1029945, 247.4311, 1.897572, 1.473184, 8.419784
 
5.300026, 0.002211767, -0.006138241, 17.75741, 0, 0.00091871649874118975102, 27822.36, -1623.214, -4.456496, 0.008331402, 0.1029945, 247.2459, 1.897572, 1.473184, 8.419784
 
5.310027, 0.0009209678, -0.006116123, 17.73935, 0, 0.001025891475400634484366, 27773.25, -1623.214, -4.456496, 0.008331402, 0.1029945, 247.0608, 1.897572, 1.473184, 8.419784
 
5.320027, -0.0003503124, -0.006106914, 17.72131, 0, 0.001134109405961171096311, 27724.24, -1623.214, -4.456496, 0.008331402, 0.1029945, 246.8759, 1.897572, 1.473184, 8.419784
 
5.330027, -0.001602501, -0.006110417, 17.70329, 0, 0.001243367789334307759808, 27675.32, -1623.214, -4.456496, 0.008331402, 0.1029945, 246.6911, 1.897572, 1.473184, 8.419784
 
5.340027, -0.002810406, -0.006126442, 17.68529, 0, 0.001351459831774089077054, 27626.49, -1623.214, -4.456496, 0.008331402, 0.1029945, 246.5065, 1.897572, 1.473184, 8.419784
 
5.350028, -0.003979455, -0.006154546, 17.66731, 0, 0.001458757361769633335703, 27577.76, -1623.214, -4.456496, 0.008331402, 0.1029945, 246.3221, 1.897572, 1.473184, 8.419784
 
5.360028, -0.005084556, -0.00619434, 17.64936, 0, 0.001563009399678296193455, 27529.12, -1623.214, -4.456496, 0.008331402, 0.1029945, 246.1377, 1.897572, 1.473184, 8.419784
 
5.370028, -0.006118904, -0.006245186, 17.63143, 0, 0.001663484793964300210237, 27480.58, -1623.214, -4.456496, 0.008331402, 0.1029945, 245.9536, 1.897572, 1.473184, 8.419784
 
5.380028, -0.007078161, -0.006306374, 17.61352, 0, 0.0017596524801712057727743606, 27432.13, -1623.214, -4.456496, 0.008331402, 0.1029945, 245.7696, 1.897572, 1.473184, 8.419784
 
5.390028, -0.007945685, -0.006377156, 17.59563, 0, 0.001849899256221809446637, 27383.77, -1623.214, -4.456496, 0.008331402, 0.1029945, 245.5858, 1.897572, 1.473184, 8.419784
 
5.400029, -0.008725587, -0.006456613, 17.57776, 0, 0.001934378522210251613156, 27335.5, -1623.214, -4.456496, 0.008331402, 0.1029945, 245.4021, 1.897572, 1.473184, 8.419784
 
5.410029, -0.009418906, -0.006543869, 17.55992, 0, 0.002012985232419883873319, 27287.32, -1623.214, -4.456496, 0.008331402, 0.1029945, 245.2185, 1.897572, 1.473184, 8.419784
 
5.420029, -0.01000582, -0.006638058, 17.54209, 0, 0.002083793548711999400936, 27239.24, -1623.214, -4.456496, 0.008331402, 0.1029945, 245.0351, 1.897572, 1.473184, 8.419784
 
5.430029, -0.01048653, -0.006738116, 17.52429, 0, 0.0021465800405146699834366394, 27191.24, -1623.214, -4.456496, 0.008331402, 0.1029945, 244.8519, 1.897572, 1.473184, 8.419784
 
5.44003, -0.01086308, -0.006842981, 17.50651, 0, 0.002201283848007902818459, 27143.34, -1623.214, -4.456496, 0.008331402, 0.1029945, 244.6688, 1.897572, 1.473184, 8.419784
 
5.45003, -0.01113182, -0.006951612, 17.48875, 0, 0.002247348895850373370105, 27095.53, -1623.214, -4.456496, 0.008331402, 0.1029945, 244.4858, 1.897572, 1.473184, 8.419784
 
5.46003, -0.01130441, -0.00706293, 17.471, 0, 0.002285556357347687282426, 27047.79, -1623.214, -4.456496, 0.008331402, 0.1029945, 244.303, 1.897572, 1.473184, 8.419784
 
5.47003, -0.01137145, -0.007175974, 17.45329, 0, 0.0023148574427256134173416394, 27000.16, -1623.214, -4.456496, 0.008331402, 0.1029945, 244.1203, 1.897572, 1.473184, 8.419784
 
5.480031, -0.01133377, -0.007289689, 17.43558, 0, 0.002335084579055174351818, 26952.61, -1623.214, -4.456496, 0.008331402, 0.1029945, 243.9378, 1.897572, 1.473184, 8.419784
 
5.490031, -0.01119902, -0.007403026, 17.41791, 0, 0.002346672955733973002918, 26905.17, -1623.214, -4.456496, 0.008331402, 0.1029945, 243.7555, 1.897572, 1.473184, 8.419784
 
5.500031, -0.01096479, -0.007515016, 17.40025, 0, 0.0023491873833644147905403606, 26857.8, -1623.214, -4.456496, 0.008331402, 0.1029945, 243.5733, 1.897572, 1.473184, 8.419784
 
5.510031, -0.01063555, -0.007624664, 17.38262, 0, 0.00234279460117931319537, 26810.53, -1623.214, -4.456496, 0.008331402, 0.1029945, 243.3912, 1.897572, 1.473184, 8.419784
 
5.520031, -0.01022609, -0.00773102, 17.365, 0, 0.0023285909196342357324186394, 26763.34, -1623.214, -4.456496, 0.008331402, 0.1029945, 243.2093, 1.897572, 1.473184, 8.419784
 
5.530032, -0.009738046, -0.007833281, 17.34741, 0, 0.0023065329865286490625766394, 26716.25, -1623.214, -4.456496, 0.008331402, 0.1029945, 243.0275, 1.897572, 1.473184, 8.419784
 
5.540032, -0.00917278, -0.007930661, 17.32984, 0, 0.002276562443131077221414, 26669.24, -1623.214, -4.456496, 0.008331402, 0.1029945, 242.8459, 1.897572, 1.473184, 8.419784
 
5.550032, -0.008544615, -0.008022388, 17.31229, 0, 0.002239777267289448956487, 26622.33, -1623.214, -4.456496, 0.008331402, 0.1029945, 242.6645, 1.897572, 1.473184, 8.419784
 
5.560032, -0.00785219, -0.008107834, 17.29476, 0, 0.002195909008838966494456, 26575.5, -1623.214, -4.456496, 0.008331402, 0.1029945, 242.4832, 1.897572, 1.473184, 8.419784
 
5.570033, -0.007126146, -0.008186356, 17.27725, 0, 0.0021475546313303019154943606, 26528.76, -1623.214, -4.456496, 0.008331402, 0.1029945, 242.302, 1.897572, 1.473184, 8.419784
 
5.580033, -0.006339075, -0.008257617, 17.25977, 0, 0.002092169694071128181339, 26482.11, -1623.214, -4.456496, 0.008331402, 0.1029945, 242.121, 1.897572, 1.473184, 8.419784
 
5.590033, -0.005526875, -0.008321008, 17.2423, 0, 0.002032841373956498799452, 26435.55, -1623.214, -4.456496, 0.008331402, 0.1029945, 241.9401, 1.897572, 1.473184, 8.419784
 
5.600033, -0.004691014, -0.008376276, 17.22486, 0, 0.001969641368856521148809, 26389.07, -1623.214, -4.456496, 0.008331402, 0.1029945, 241.7594, 1.897572, 1.473184, 8.419784
 
5.610034, -0.003832163, -0.008423186, 17.20743, 0, 0.0019025705124673675087206394, 26342.69, -1623.214, -4.456496, 0.008331402, 0.1029945, 241.5788, 1.897572, 1.473184, 8.419784
 
5.620034, -0.002973406, -0.008461508, 17.19003, 0, 0.001833662189732868257513, 26296.38, -1623.214, -4.456496, 0.008331402, 0.1029945, 241.3983, 1.897572, 1.473184, 8.419784
 
5.630034, -0.002116063, -0.008491242, 17.17264, 0, 0.001763031450723672450233, 26250.17, -1623.214, -4.456496, 0.008331402, 0.1029945, 241.218, 1.897572, 1.473184, 8.419784
 
5.640034, -0.001268106, -0.008512403, 17.15528, 0, 0.001691401943710073708851, 26204.05, -1623.214, -4.456496, 0.008331402, 0.1029945, 241.0379, 1.897572, 1.473184, 8.419784
 
5.650034, -0.0004310812, -0.008525084, 17.13793, 0, 0.001618932904659385022026, 26158, -1623.214, -4.456496, 0.008331402, 0.1029945, 240.8579, 1.897572, 1.473184, 8.419784
 
5.660035, 0.0003852014, -0.008529395, 17.12061, 0, 0.00154653973195961508896, 26112.04, -1623.214, -4.456496, 0.008331402, 0.1029945, 240.678, 1.897572, 1.473184, 8.419784
 
5.670035, 0.001169477, -0.008525543, 17.10331, 0, 0.001475295392573757712816, 26066.18, -1623.214, -4.456496, 0.008331402, 0.1029945, 240.4983, 1.897572, 1.473184, 8.419784
 
5.680035, 0.00192337, -0.008513848, 17.08603, 0, 0.001405123186454730197486, 26020.4, -1623.214, -4.456496, 0.008331402, 0.1029945, 240.3188, 1.897572, 1.473184, 8.419784
 
5.690035, 0.002623423, -0.008494615, 17.06877, 0, 0.00133824074539861919131, 25974.7, -1623.214, -4.456496, 0.008331402, 0.1029945, 240.1393, 1.897572, 1.473184, 8.419784
 
5.700036, 0.00327219, -0.00846838, 17.05152, 0, 0.001274534686727128534824, 25929.09, -1623.214, -4.456496, 0.008331402, 0.1029945, 239.96, 1.897572, 1.473184, 8.419784
 
5.710036, 0.00387343, -0.008435658, 17.0343, 0, 0.001213777411387501966751, 25883.57, -1623.214, -4.456496, 0.008331402, 0.1029945, 239.7809, 1.897572, 1.473184, 8.419784
 
5.720036, 0.004415023, -0.008396924, 17.0171, 0, 0.001157193619044570797772, 25838.12, -1623.214, -4.456496, 0.008331402, 0.1029945, 239.6019, 1.897572, 1.473184, 8.419784
 
5.730036, 0.004898445, -0.008352773, 16.99992, 0, 0.001104784143394498970236, 25792.77, -1623.214, -4.456496, 0.008331402, 0.1029945, 239.423, 1.897572, 1.473184, 8.419784
 
5.740036, 0.00532807, -0.008303788, 16.98276, 0, 0.001056278866880169163067, 25747.51, -1623.214, -4.456496, 0.008331402, 0.1029945, 239.2443, 1.897572, 1.473184, 8.419784
 
5.750037, 0.005679991, -0.008250508, 16.96562, 0, 0.001014017140937603607559, 25702.33, -1623.214, -4.456496, 0.008331402, 0.1029945, 239.0658, 1.897572, 1.473184, 8.419784
 
5.760037, 0.005968567, -0.008193708, 16.9485, 0, 0.000976846797468233977394, 25657.23, -1623.214, -4.456496, 0.008331402, 0.1029945, 238.8873, 1.897572, 1.473184, 8.419784
 
5.770037, 0.006184205, -0.008134022, 16.9314, 0, 0.000945808289284660324124, 25612.21, -1623.214, -4.456496, 0.008331402, 0.1029945, 238.7091, 1.897572, 1.473184, 8.419784
 
5.780037, 0.006330833, -0.008072181, 16.91433, 0, 0.000920705697788356195734, 25567.3, -1623.214, -4.456496, 0.008331402, 0.1029945, 238.531, 1.897572, 1.473184, 8.419784
 
5.790038, 0.006411519, -0.008008872, 16.89728, 0, 0.000901414802250894182223, 25522.47, -1623.214, -4.456496, 0.008331402, 0.1029945, 238.3531, 1.897572, 1.473184, 8.419784
 
5.800038, 0.006425735, -0.007944757, 16.88024, 0, 0.000888140691928604101445, 25477.73, -1623.214, -4.456496, 0.008331402, 0.1029945, 238.1753, 1.897572, 1.473184, 8.419784
 
5.810038, 0.006373518, -0.0078805, 16.86323, 0, 0.000881035933219487403267, 25433.07, -1623.214, -4.456496, 0.008331402, 0.1029945, 237.9977, 1.897572, 1.473184, 8.419784
 
5.820038, 0.006259526, -0.007816765, 16.84624, 0, 0.000879822071604787343123, 25388.5, -1623.214, -4.456496, 0.008331402, 0.1029945, 237.8203, 1.897572, 1.473184, 8.419784
 
5.830039, 0.006083574, -0.007754169, 16.82927, 0, 0.000884662511532636621417, 25344.02, -1623.214, -4.456496, 0.008331402, 0.1029945, 237.6429, 1.897572, 1.473184, 8.419784
 
5.840039, 0.00584722, -0.007693334, 16.81232, 0, 0.000895558920395363122847, 25299.62, -1623.214, -4.456496, 0.008331402, 0.1029945, 237.4658, 1.897572, 1.473184, 8.419784
 
5.850039, 0.005564298, -0.007634861, 16.7954, 0, 0.000911350793132759097605, 25255.31, -1623.214, -4.456496, 0.008331402, 0.1029945, 237.2888, 1.897572, 1.473184, 8.419784
 
5.860039, 0.005221615, -0.007579219, 16.77849, 0, 0.000933397054492050574561, 25211.09, -1623.214, -4.456496, 0.008331402, 0.1029945, 237.112, 1.897572, 1.473184, 8.419784
 
5.870039, 0.00483535, -0.007527003, 16.7616, 0, 0.000960308766664109600281, 25166.94, -1623.214, -4.456496, 0.008331402, 0.1029945, 236.9353, 1.897572, 1.473184, 8.419784
 
5.88004, 0.004405082, -0.007478649, 16.74474, 0, 0.000992232660173790028189, 25122.89, -1623.214, -4.456496, 0.008331402, 0.1029945, 236.7588, 1.897572, 1.473184, 8.419784
 
5.89004, 0.003941001, -0.007434599, 16.72789, 0, 0.001028307526883739411768, 25078.92, -1623.214, -4.456496, 0.008331402, 0.1029945, 236.5824, 1.897572, 1.473184, 8.419784
 
5.90004, 0.003447466, -0.007395189, 16.71107, 0, 0.001068201555720708696116, 25035.05, -1623.214, -4.456496, 0.008331402, 0.1029945, 236.4062, 1.897572, 1.473184, 8.419784
 
5.91004, 0.002922989, -0.007360714, 16.69427, 0, 0.001112129840294995007275, 24991.25, -1623.214, -4.456496, 0.008331402, 0.1029945, 236.2301, 1.897572, 1.473184, 8.419784
 
5.920041, 0.00237773, -0.007331484, 16.67748, 0, 0.001159198658318852147117, 24947.53, -1623.214, -4.456496, 0.008331402, 0.1029945, 236.0542, 1.897572, 1.473184, 8.419784
 
5.930041, 0.001812506, -0.007307707, 16.66072, 0, 0.001209382165211197902823, 24903.9, -1623.214, -4.456496, 0.008331402, 0.1029945, 235.8785, 1.897572, 1.473184, 8.419784
 
5.940041, 0.001240807, -0.007289582, 16.64398, 0, 0.001261438987383922116732, 24860.35, -1623.214, -4.456496, 0.008331402, 0.1029945, 235.7029, 1.897572, 1.473184, 8.419784
 
5.950041, 0.0006703518, -0.007277174, 16.62726, 0, 0.001314646310262886772261, 24816.89, -1623.214, -4.456496, 0.008331402, 0.1029945, 235.5274, 1.897572, 1.473184, 8.419784
 
5.960042, 9.226686E-05, -0.00727047, 16.61056, 0, 0.001369857838719968834786, 24773.51, -1623.214, -4.456496, 0.008331402, 0.1029945, 235.3521, 1.897572, 1.473184, 8.419784
 
5.970042, -0.0004736604, -0.007269548, 16.59388, 0, 0.001425188585728494653218, 24730.21, -1623.214, -4.456496, 0.008331402, 0.1029945, 235.177, 1.897572, 1.473184, 8.419784
 
5.980042, -0.001037779, -0.007274284, 16.57722, 0, 0.001481610641015621006491, 24687, -1623.214, -4.456496, 0.008331402, 0.1029945, 235.002, 1.897572, 1.473184, 8.419784
 
5.990042, -0.001576457, -0.007284662, 16.56058, 0, 0.001536838843395981915996, 24643.88, -1623.214, -4.456496, 0.008331402, 0.1029945, 234.8271, 1.897572, 1.473184, 8.419784
 
6.000042, -0.002104868, -0.007300427, 16.54396, 0, 0.0015922838067789761732026394, 24600.84, -1623.214, -4.456496, 0.008331402, 0.1029945, 234.6525, 1.897572, 1.473184, 8.419784
 
6.010043, -0.00261113, -0.007321476, 16.52736, 0, 0.001646771686965747939834, 24557.87, -1623.214, -4.456496, 0.008331402, 0.1029945, 234.4779, 1.897572, 1.473184, 8.419784
 
6.020043, -0.003086753, -0.007347587, 16.51078, 0, 0.001699427102984182760325, 24514.99, -1623.214, -4.456496, 0.008331402, 0.1029945, 234.3035, 1.897572, 1.473184, 8.419784
 
6.030043, -0.00353067, -0.007378455, 16.49422, 0, 0.001750073311247516519726, 24472.19, -1623.214, -4.456496, 0.008331402, 0.1029945, 234.1292, 1.897572, 1.473184, 8.419784
 
6.040043, -0.003945433, -0.007413762, 16.47768, 0, 0.0017988870553425133329866394, 24429.47, -1623.214, -4.456496, 0.008331402, 0.1029945, 233.9551, 1.897572, 1.473184, 8.419784
 
6.050044, -0.004320618, -0.007453216, 16.46117, 0, 0.001844779528079039481428, 24386.83, -1623.214, -4.456496, 0.008331402, 0.1029945, 233.7812, 1.897572, 1.473184, 8.419784
 
6.060044, -0.004657289, -0.007496423, 16.44467, 0, 0.0018877632348995874481316394, 24344.28, -1623.214, -4.456496, 0.008331402, 0.1029945, 233.6074, 1.897572, 1.473184, 8.419784
 
6.070044, -0.004956665, -0.007542996, 16.42819, 0, 0.0019278648540813617034573606, 24301.8, -1623.214, -4.456496, 0.008331402, 0.1029945, 233.4337, 1.897572, 1.473184, 8.419784
 
6.080044, -0.005210076, -0.007592563, 16.41173, 0, 0.001964145643743813184201, 24259.41, -1623.214, -4.456496, 0.008331402, 0.1029945, 233.2602, 1.897572, 1.473184, 8.419784
 
6.090044, -0.005427817, -0.007644664, 16.39529, 0, 0.0019975068294401218848233606, 24217.1, -1623.214, -4.456496, 0.008331402, 0.1029945, 233.0869, 1.897572, 1.473184, 8.419784
 
6.100045, -0.005589449, -0.007698942, 16.37888, 0, 0.0020258499979256865976996394, 24174.88, -1623.214, -4.456496, 0.008331402, 0.1029945, 232.9137, 1.897572, 1.473184, 8.419784
 
6.110045, -0.005718837, -0.007754836, 16.36247, 0, 0.0020513944483888634971363606, 24132.72, -1623.214, -4.456496, 0.008331402, 0.1029945, 232.7406, 1.897572, 1.473184, 8.419784
 
6.120045, -0.005795523, -0.007812025, 16.34609, 0, 0.002072040933888904107083, 24090.65, -1623.214, -4.456496, 0.008331402, 0.1029945, 232.5677, 1.897572, 1.473184, 8.419784
 
6.130045, -0.005831984, -0.007869979, 16.32974, 0, 0.002088895769235326576816, 24048.67, -1623.214, -4.456496, 0.008331402, 0.1029945, 232.3949, 1.897572, 1.473184, 8.419784
 
6.140046, -0.005817645, -0.007928299, 16.3134, 0, 0.0021008134558988741188093606, 24006.76, -1623.214, -4.456496, 0.008331402, 0.1029945, 232.2223, 1.897572, 1.473184, 8.419784
 
6.150046, -0.005763642, -0.007986475, 16.29707, 0, 0.00210877608796069583107, 23964.92, -1623.214, -4.456496, 0.008331402, 0.1029945, 232.0498, 1.897572, 1.473184, 8.419784
 
6.160046, -0.005673093, -0.008044112, 16.28078, 0, 0.002112997925334899886406, 23923.18, -1623.214, -4.456496, 0.008331402, 0.1029945, 231.8774, 1.897572, 1.473184, 8.419784
 
6.170046, -0.0055456, -0.008100842, 16.26449, 0, 0.0021133480777237640099476394, 23881.5, -1623.214, -4.456496, 0.008331402, 0.1029945, 231.7053, 1.897572, 1.473184, 8.419784
 
6.180047, -0.005382085, -0.008156298, 16.24823, 0, 0.002109829046215755017857, 23839.91, -1623.214, -4.456496, 0.008331402, 0.1029945, 231.5332, 1.897572, 1.473184, 8.419784
 
6.190047, -0.005183892, -0.008210119, 16.23199, 0, 0.002102485016707586865516, 23798.4, -1623.214, -4.456496, 0.008331402, 0.1029945, 231.3613, 1.897572, 1.473184, 8.419784
 
6.200047, -0.004951435, -0.008261958, 16.21577, 0, 0.002091273470694890156164, 23756.97, -1623.214, -4.456496, 0.008331402, 0.1029945, 231.1896, 1.897572, 1.473184, 8.419784
 
6.210047, -0.004695469, -0.008311473, 16.19957, 0, 0.00207718734030892022746, 23715.62, -1623.214, -4.456496, 0.008331402, 0.1029945, 231.0179, 1.897572, 1.473184, 8.419784
 
6.220047, -0.004408348, -0.008358427, 16.18338, 0, 0.002059399598955046269196, 23674.33, -1623.214, -4.456496, 0.008331402, 0.1029945, 230.8465, 1.897572, 1.473184, 8.419784
 
6.230048, -0.004099899, -0.008402511, 16.16722, 0, 0.002038822310236621211178, 23633.13, -1623.214, -4.456496, 0.008331402, 0.1029945, 230.6751, 1.897572, 1.473184, 8.419784
 
6.240048, -0.003767817, -0.008443509, 16.15107, 0, 0.0020151678489770766060393606, 23592.01, -1623.214, -4.456496, 0.008331402, 0.1029945, 230.504, 1.897572, 1.473184, 8.419784
 
6.250048, -0.003417159, -0.008481188, 16.13494, 0, 0.0019888889121934664971336394, 23550.96, -1623.214, -4.456496, 0.008331402, 0.1029945, 230.3329, 1.897572, 1.473184, 8.419784
 
6.260048, -0.003056177, -0.008515359, 16.11884, 0, 0.001960774176456830324845, 23510, -1623.214, -4.456496, 0.008331402, 0.1029945, 230.162, 1.897572, 1.473184, 8.419784
 
6.270049, -0.002684367, -0.00854592, 16.10275, 0, 0.0019307427732393073661286394, 23469.12, -1623.214, -4.456496, 0.008331402, 0.1029945, 229.9913, 1.897572, 1.473184, 8.419784
 
6.280049, -0.002312575, -0.008572764, 16.08669, 0, 0.001899871837984677788046, 23428.3, -1623.214, -4.456496, 0.008331402, 0.1029945, 229.8206, 1.897572, 1.473184, 8.419784
 
6.290049, -0.001931883, -0.008595889, 16.07064, 0, 0.001867248473393449729327, 23387.57, -1623.214, -4.456496, 0.008331402, 0.1029945, 229.6502, 1.897572, 1.473184, 8.419784
 
6.300049, -0.001549863, -0.008615208, 16.05461, 0, 0.00183362300601316296711, 23346.91, -1623.214, -4.456496, 0.008331402, 0.1029945, 229.4798, 1.897572, 1.473184, 8.419784
 
6.31005, -0.00117992, -0.008630707, 16.0386, 0, 0.0018003593627680355213206394, 23306.33, -1623.214, -4.456496, 0.008331402, 0.1029945, 229.3096, 1.897572, 1.473184, 8.419784
 
6.32005, -0.0008193897, -0.008642506, 16.02261, 0, 0.0017672132706820156097786394, 23265.83, -1623.214, -4.456496, 0.008331402, 0.1029945, 229.1396, 1.897572, 1.473184, 8.419784
 
6.33005, -0.0004599374, -0.0086507, 16.00663, 0, 0.001733350199894996941135, 23225.4, -1623.214, -4.456496, 0.008331402, 0.1029945, 228.9697, 1.897572, 1.473184, 8.419784
 
6.34005, -0.0001108814, -0.008655299, 15.99068, 0, 0.0016997289009955382276246394, 23185.04, -1623.214, -4.456496, 0.008331402, 0.1029945, 228.7999, 1.897572, 1.473184, 8.419784
 
