{\rtf1\ansi\ansicpg1252\cocoartf1343\cocoasubrtf140,,,,,,,,,
{\fonttbl\f0\fswiss\fcharset0 Helvetica;},,,,,,,,,
{\colortbl;\red255\green255\blue255;},,,,,,,,,
\margl1440\margr1440\vieww28600\viewh15380\viewkind0,,,,,,,,,
\pard\tx566\tx1133\tx1700\tx2267\tx2834\tx3401\tx3968\tx4535\tx5102\tx5669\tx6236\tx6803\pardirnatural,,,,,,,,,
,,,,,,,,,
255,T,33,PP,11836357,532.96,40.1,4736.06,254\,
255,T,33,AA,11836358,-0.55,0.27,0.98,254\,
255,T,33,PP,11836506,532.72,40.1,4740.59,254\,
255,T,33,CC,11836506,4741.49,30.39,14,4741.49,254\
255,T,33,PP,11836660,532.47,40.1,4745.32,254\,
255,T,33,AA,11836662,-0.43,0.39,0.98,254\,
255,T,33,PP,11836801,532.34,40.1,4747.78,254\,
255,T,33,CC,11836801,4749.07,26.57,17,4749.07,254\
255,T,33,PP,11836959,532.09,40.1,4752.52,254\,
255,T,33,AA,11836960,-0.47,0.2,0.98,254\,
255,T,33,PP,11837111,531.78,40.1,4758.38,254\,
255,T,33,CC,11837111,4756.98,24.34,14,4756.98,254\
255,T,33,PP,11837257,531.72,40.1,4759.52,254\,
255,T,33,AA,11837258,-0.47,0.12,1.1,254\,
255,T,33,PP,11837403,531.59,40.1,4761.98,254\,
255,T,33,CC,11837403,4762.84,19.82,14,4762.84,254\
255,T,33,PP,11837554,531.48,40.1,4764.07,254\,
255,T,33,AA,11837556,-0.47,0.2,0.94,254\,
255,T,33,PP,11837707,531.33,40.1,4766.91,254\,
255,T,33,CC,11837707,4767.27,14.75,14,4767.27,254\
255,T,33,PP,11837852,531.17,40.1,4769.95,254\,
255,T,33,AA,11837854,-0.47,0.12,1.29,254\,
255,T,33,PP,11838001,531.08,40.1,4771.65,254\,
255,T,33,CC,11838001,4771.97,12.75,18,4771.97,254\
255,T,33,PP,11838153,531.05,40.1,4772.22,254\,
255,T,33,AA,11838155,-0.55,0.2,1.18,254\,
255,T,33,PP,11838302,530.93,40.1,4774.5,254\,
255,T,33,CC,11838302,4773.91,6.56,14,4773.91,254\
255,T,33,PP,11838454,531,40.1,4773.17,254\,
255,T,33,AA,11838455,-0.47,0.27,0.94,254\,
255,T,33,PP,11838609,530.99,40.1,4773.36,254\,
255,T,33,CC,11838609,4774.23,0.1,18,4774.62,254\
Stage Four\,,,,,,,,,
255,T,33,PP,11838743,530.93,40.1,4774.5,254\,
255,T,33,CC,11838743,4774.89,-0.21,18,4774.96,254\
255,T,44,PP,11838766,530.8,40.1,4776.97,254\,
255,T,44,AA,11838768,-0.47,0.12,1.14,254\,
255,T,44,PP,11838906,530.83,40.1,4776.39,254\,
255,T,44,CC,11838906,4759.54,-38.89,19,4775.56,254\
255,T,44,PP,11839050,530.89,40.1,4775.25,254\,
255,T,44,AA,11839052,-0.39,0.08,3.8,254\,
255,T,44,PP,11839202,530.88,40.1,4775.45,254\,
255,T,44,CC,11839202,4771.53,0.55,14,4775.56,254\
255,T,44,PP,11839351,530.96,40.1,4773.93,254\,
255,T,44,AA,11839352,-2.43,-1.06,3.3,254\,
255,T,44,PP,11839514,530.97,40.1,4773.74,254\,
255,T,44,CC,11839514,4775.28,5.17,19,4775.69,254\
255,T,44,PP,11839652,531.05,40.1,4772.22,254\,
255,T,44,AA,11839653,-7.14,-5.53,9.65,254\,
255,T,44,PP,11839801,531.3,40.1,4767.47,254\,
255,T,44,CC,11839801,4773.06,-4.26,15,4775.69,254\
255,T,44,PP,11839962,530.73,40.1,4778.29,254\,
