{\rtf1\ansi\ansicpg1252\cocoartf1343\cocoasubrtf140,,,,,,,,,
{\fonttbl\f0\fswiss\fcharset0 Helvetica;},,,,,,,,,
{\colortbl;\red255\green255\blue255;},,,,,,,,,
\margl1440\margr1440\vieww28600\viewh15380\viewkind0,,,,,,,,,
\pard\tx566\tx1133\tx1700\tx2267\tx2834\tx3401\tx3968\tx4535\tx5102\tx5669\tx6236\tx6803\pardirnatural,,,,,,,,,
\f0\fs24 \cf0 ,,,,,,,,,
255,T,44,PP,11859158,551.49,39.9,4390.26,254\,
255,T,44,PP,11859303,551.69,39.9,4386.64,254\,
255,T,44,PP,11859451,551.87,39.9,4383.38,254\,
255,T,44,PP,11859600,552.06,39.9,4379.94,254\,
255,T,44,PP,11859756,552.59,39.9,4370.35,254\,
255,T,44,PP,11859907,552.04,39.9,4380.3,254\,
255,T,44,PP,11860063,551.84,39.9,4383.93,254\,
255,T,44,PP,11860208,552.73,39.9,4367.82,254\,
255,T,44,PP,11860355,553.11,39.9,4360.96,254\,
255,T,44,PP,11860502,553.45,39.9,4354.82,254\,
255,T,44,PP,11860658,552.84,39.9,4365.84,254\,
255,T,44,PP,11860812,553.38,39.9,4356.08,254\,
255,T,44,PP,11860953,553.51,39.9,4353.73,254\,
255,T,44,PP,11861108,553.57,39.9,4352.65,254\,
255,T,44,PP,11861255,553.92,39.9,4346.34,254\,
255,T,44,PP,11861400,554.12,39.9,4342.73,254\,
255,T,44,PP,11861549,554.39,39.9,4337.86,254\,
255,T,44,PP,11861703,554.57,39.9,4334.63,254\,
255,T,44,PP,11861856,554.59,39.9,4334.26,254\,
255,T,44,PP,11862017,554.55,39.8,4333.6,254\,
255,T,44,PP,11862155,554.55,39.8,4333.6,254\,
255,T,44,PP,11862300,554.85,39.7,4326.82,254\,
255,T,44,PP,11862461,555.22,39.7,4320.17,254\,
255,T,44,PP,11862608,555.42,39.6,4315.19,254\,
255,T,44,PP,11862750,555.45,39.6,4314.65,254\,
255,T,44,PP,11862914,555.67,39.6,4310.71,254\,
255,T,44,PP,11863058,555.73,39.6,4309.63,254\,
255,T,44,PP,11863209,555.96,39.6,4305.5,254\,
255,T,44,PP,11863355,556.33,39.6,4298.87,254\,
255,T,44,PP,11863510,556.55,39.6,4294.93,254\,
255,T,44,PP,11863662,556.55,39.6,4294.93,254\,
255,T,44,PP,11863817,556.46,39.6,4296.54,254\,
255,T,44,PP,11863954,556.46,39.6,4296.54,254\,
255,T,44,PP,11864109,556.86,39.6,4289.37,254\,
255,T,44,PP,11864255,557.2,39.6,4283.29,254\,
255,T,44,PP,11864403,557.68,39.6,4274.71,254\,
255,T,44,PP,11864555,557.87,39.6,4271.31,254\,
255,T,44,PP,11864710,557.56,39.6,4276.85,254\,
255,T,44,PP,11864865,558,39.6,4268.99,254\,
255,T,44,PP,11865009,558.25,39.6,4264.53,254\,
255,T,44,PP,11865161,558.51,39.6,4259.89,254\,
255,T,44,PP,11865307,558.74,39.6,4255.79,254\,
