# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s),Dynamic Pressure (mbar)
10.951,2167.2,157.31,-14.296,157.79,14.3,134.99,0.062398,134.99,0.026484,12.294,0.30833,45,0.0017169,9.7995,0.34741,1.59E-06,4.1628,0.0065157,16767,0,14.892,0.025119,197.2,160.05,3.572,0.47821,26010935,0,75.33,0.71107,0.71133,0.36214,0.19921,0.14973,0.052265,0.18473,5.52E-05,0,0,0,0,0.0019213,0.01632,10.4,84.949,82.08,0.035489,NaN,0.91324,778.86,331.85,0.05,0.99723,246.5
11.001,2175,156.6,-14.237,157.08,14.242,135.61,0.063024,135.61,0.026629,12.278,0.36225,45,0.0017247,9.7995,0.26926,1.60E-06,4.5113,0.0078361,16767,0,14.892,0.025119,197.46,160.05,3.5965,0.47593,25868200,0,74.495,0.71073,0.71088,0.36222,0.19906,0.14945,0.04027,0.14283,2.01E-04,0,0,0,0,0.0022785,0.016247,10.4,84.949,82.297,0.037027,NaN,0.86223,778.1,331.82,0.05,1.0001,244.08
11.051,2182.9,155.89,-14.16,156.37,14.172,136.22,0.063653,136.22,0.026773,12.254,0.59555,45,0.0017325,9.7995,0.0084587,1.60E-06,-4.6471,0.22648,16767,0,14.892,0.025119,198.35,160.05,3.6822,0.47387,25737345,0,73.731,0.71041,0.71041,0.36229,0.19893,0.14919,0.0012403,0.0069341,3.68E-04,0,0,0,0,-0.0024392,0.016174,10.4,84.949,82.528,0.038501,NaN,0.81145,777.35,331.79,0.05,1.0038,241.69
11.101,2190.6,155.18,-14.098,155.66,14.116,136.83,0.064284,136.83,0.026918,12.221,0.71811,45,0.0017403,9.7995,0.17028,1.60E-06,-4.5502,0.010285,16767,0,14.892,0.025119,197.78,160.05,3.6278,0.47169,2.56E+07,0,72.957,0.71009,0.71015,0.36236,0.1988,0.14892,0.025273,0.094037,-3.94E-04,0,0,0,0,-0.0023607,0.016101,10.4,84.949,82.758,0.040075,NaN,0.7609,776.6,331.76,0.05,1.0064,239.33
11.151,2198.4,154.48,-14.021,154.96,14.059,137.44,0.064919,137.44,0.027063,12.177,1.0372,45,0.001748,9.7994,0.53752,1.62E-06,-4.1543,0.0030801,16767,0,14.892,0.025119,196.55,160.05,3.5097,0.46976,25477031,0,72.318,0.7098,0.71042,0.36243,0.19868,0.14869,0.081972,0.28929,3.70E-04,0,0,0,0,-0.0019843,0.016028,10.4,84.949,82.978,0.04141,NaN,0.71058,775.86,331.73,0.05,1.0089,236.98
11.201,2206.1,153.78,-13.954,154.26,14.014,138.05,0.065557,138.05,0.027209,12.118,1.2942,45,0.0017557,9.7994,0.82762,1.62E-06,-3.4087,0.0012897,16767,0,14.892,0.025119,195.63,160.05,3.4208,0.46778,25351621,0,71.698,0.7095,0.71097,0.3625,0.19856,0.14845,0.12888,0.44191,4.17E-05,0,0,0,0,-0.0013475,0.015955,10.4,84.949,83.168,0.042576,NaN,0.66049,775.12,331.7,0.05,1.0123,234.66
11.251,2213.7,153.08,-13.899,153.56,13.974,138.65,0.066198,138.65,0.027355,12.049,1.4537,45,0.0017634,9.7994,1.0121,1.54E-06,-2.4176,0.0011425,16767,0,14.892,0.025119,195.06,160.05,3.3659,0.46575,25223251,0,71.049,0.7092,0.71138,0.36257,0.19843,0.1482,0.15967,0.53846,1.31E-04,0,0,0,0,-6.84E-04,0.015883,10.4,84.949,83.314,0.043463,NaN,0.61063,774.38,331.67,0.05,1.0154,232.36
11.301,2221.4,152.39,-13.87,152.86,13.926,139.25,0.066842,139.25,0.027502,11.982,1.2481,45,0.0017711,9.7994,0.82578,1.51E-06,-1.4451,0.0010024,16767,0,14.892,0.025119,195.62,160.05,3.4202,0.46337,25076776,0,70.155,0.70885,0.71031,0.36265,0.19829,0.14791,0.12855,0.4395,3.53E-04,0,0,0,0,-2.47E-04,0.015811,10.4,84.949,83.41,0.043902,NaN,0.56099,773.64,331.64,0.05,1.0194,230.07
11.351,2229,151.7,-13.82,152.16,13.886,139.85,0.067489,139.85,0.02765,11.917,1.3533,45,0.0017787,9.7993,0.95068,1.52E-06,-0.51157,4.06E-04,16767,0,14.892,0.025119,195.23,160.05,3.3828,0.46139,24951595,0,69.506,0.70856,0.71048,0.36272,0.19817,0.14767,0.1493,0.5054,-1.72E-04,0,0,0,0,-3.12E-05,0.015739,10.4,84.949,83.46,0.044086,NaN,0.51158,772.91,331.61,0.05,1.0225,227.81
11.401,2236.6,151.01,-13.776,151.47,13.845,140.44,0.068138,140.44,0.027798,11.848,1.3781,45,0.0017862,9.7993,0.99006,1.57E-06,0.49405,4.59E-04,16767,0,14.892,0.025119,195.11,160.05,3.3707,0.45938,24824895,0,68.822,0.70827,0.71035,0.36279,0.19804,0.14743,0.1559,0.52575,-4.23E-05,0,0,0,0,2.94E-05,0.015667,10.4,84.949,83.46,0.043891,NaN,0.46239,772.18,331.58,0.05,1.0253,225.57
11.451,2244.1,150.32,-13.717,150.78,13.814,141.04,0.068789,141.04,0.027946,11.773,1.6306,45,0.0017937,9.7993,1.2562,1.63E-06,1.6492,0.0010505,16767,0,14.892,0.025119,194.31,160.05,3.2942,0.45767,24715145,0,68.342,0.70802,0.71133,0.36285,0.19794,0.14723,0.20152,0.66391,-2.08E-04,0,0,0,0,3.30E-04,0.015595,10.4,84.949,83.408,0.043203,NaN,0.41342,771.46,331.55,0.05,1.0298,223.35
11.501,2251.6,149.63,-13.68,150.09,13.769,141.62,0.069443,141.62,0.028095,11.693,1.5565,45,0.0018012,9.7993,1.1891,1.49E-06,2.8878,0.0012806,16767,0,14.892,0.025119,194.5,160.05,3.3126,0.45568,2.46E+07,0,67.625,0.70773,0.7107,0.36292,0.19782,0.14699,0.18986,0.62811,-7.57E-05,0,0,0,0,0.0010204,0.015524,10.4,84.949,83.294,0.04197,NaN,0.36468,770.74,331.52,0.05,1.0328,221.14
11.551,2259.1,148.95,-13.635,149.4,13.73,142.2,0.070099,142.2,0.028244,11.613,1.6082,45,0.0018086,9.7992,1.2444,1.53E-06,4.1101,0.001709,16767,0,14.892,0.025119,194.34,160.05,3.2966,0.45389,24476640,0,67.036,0.70747,0.71072,0.36298,0.19772,0.14678,0.19943,0.65511,2.24E-04,0,0,0,0,0.0020835,0.015452,10.4,84.949,83.119,0.040407,NaN,0.31616,770.02,331.49,0.05,1.0361,218.96
11.601,2266.5,148.27,-13.606,148.72,13.683,142.78,0.070756,142.78,0.028393,11.537,1.4568,45,0.001816,9.7992,1.086,1.53E-06,5.2667,0.0026875,16767,0,14.892,0.025119,194.8,160.05,3.3411,0.45194,24354458,0,66.303,0.70719,0.70968,0.36304,0.1976,0.14655,0.17211,0.57193,-4.85E-05,0,0,0,0,0.0034513,0.015381,10.4,84.949,82.884,0.038557,NaN,0.26786,769.3,331.46,0.05,1.0408,216.79
11.651,2273.9,147.59,-13.583,148.03,13.64,143.36,0.071415,143.36,0.028542,11.469,1.2455,45,0.0018233,9.7992,0.85175,1.47E-06,6.2181,0.0035116,16767,0,14.892,0.025119,195.51,160.05,3.4091,0.44997,24231279,0,65.552,0.70691,0.70846,0.36311,0.19748,0.14632,0.13276,0.44779,6.04E-05,0,0,0,0,0.0048538,0.015311,10.4,84.949,82.596,0.03662,NaN,0.21978,768.59,331.43,0.05,1.0447,214.64
11.701,2281.2,146.91,-13.562,147.35,13.603,143.93,0.072076,143.93,0.028692,11.411,1.0525,45,0.0018306,9.7992,0.62255,1.45E-06,6.9344,0.0053496,16767,0,14.892,0.025119,196.22,160.05,3.478,0.44806,24111338,0,64.845,0.70664,0.70747,0.36317,0.19737,0.1461,0.095434,0.32599,-2.64E-04,0,0,0,0,0.0060894,0.01524,10.4,84.949,82.266,0.034754,NaN,0.17193,767.88,331.4,0.05,1.0476,212.51
11.751,2288.6,146.23,-13.561,146.67,13.58,144.5,0.072738,144.5,0.028841,11.367,0.71998,45,0.0018378,9.7992,0.20949,1.47E-06,7.3302,0.01702,16767,0,14.892,0.025119,197.58,160.05,3.6084,0.44597,23982115,0,64.088,0.70634,0.70644,0.36324,0.19725,0.14586,0.031147,0.10579,4.74E-04,0,0,0,0,0.0068696,0.01517,10.4,84.949,81.908,0.033064,NaN,0.12429,767.18,331.37,0.05,1.0517,210.4
11.801,2295.9,145.55,-13.575,146,13.579,145.07,0.0734,145.07,0.02899,11.341,0.33173,45,0.001845,9.7991,0.30204,1.47E-06,-7.2727,0.012586,16767,0,14.892,0.025119,197.26,160.05,3.5778,0.44377,23847714,0,63.383,0.70603,0.70623,0.36331,0.19712,0.1456,0.045213,0.16878,2.39E-04,0,0,0,0,-0.0068303,0.0151,10.4,84.949,81.541,0.031731,NaN,0.076876,766.47,331.35,0.05,1.0552,208.3
11.851,2303.1,144.88,-13.595,145.32,13.595,145.63,0.074065,145.63,0.029139,11.333,0.020983,45,0.0018522,9.7991,0.75274,1.45E-06,-6.7535,0.0053886,16767,0,14.892,0.025119,195.8,160.05,3.4368,0.44163,23716303,0,62.779,0.70573,0.70694,0.36338,0.197,0.14536,0.11645,0.40619,-4.76E-04,0,0,0,0,-0.0059481,0.01503,10.4,84.949,81.188,0.030673,NaN,0.029681,765.78,331.32,0.05,1.058,206.22
11.901,2310.4,144.2,-13.574,144.64,13.574,146.2,0.07473,146.2,0.029286,11.336,0.079097,45,0.0018594,9.7991,0.8461,1.44E-06,-5.9931,0.0046405,16767,0,14.892,0.025119,195.5,160.05,3.4084,0.43985,23604258,0,62.221,0.70548,0.707,0.36344,0.19689,0.14515,0.13176,0.45348,3.41E-04,0,0,0,0,-0.004723,0.014961,10.4,84.949,80.869,0.02998,NaN,-0.017293,765.08,331.29,0.05,1.0615,204.16
11.951,2317.5,143.52,-13.602,143.97,13.609,146.77,0.075396,146.77,0.029433,11.349,0.42572,45,0.0018666,9.7991,1.2679,1.40E-06,-5.002,0.0033039,16767,0,14.892,0.025119,194.23,160.05,3.2861,0.43765,2.35E+07,0,61.679,0.70518,0.70853,0.36351,0.19677,0.1449,0.20339,0.67139,4.53E-04,0,0,0,0,-0.0033237,0.014891,10.4,84.949,80.593,0.029525,NaN,-0.064047,764.39,331.26,0.05,1.0646,202.1
12.001,2324.7,142.84,-13.59,143.29,13.601,147.34,0.076064,147.34,0.02958,11.373,0.53183,45,0.0018739,9.799,1.4083,1.29E-06,-3.7711,0.0028805,16767,0,14.892,0.025119,193.82,160.05,3.2467,0.4357,2.34E+07,0,61.118,0.70491,0.70902,0.36357,0.19665,0.14468,0.2281,0.74214,4.01E-04,0,0,0,0,-0.0019064,0.014822,10.4,84.949,80.373,0.029345,NaN,-0.11058,763.7,331.23,0.05,1.0679,200.06
12.051,2331.8,142.16,-13.553,142.61,13.563,147.91,0.076733,147.91,0.029725,11.399,0.50956,45,0.0018811,9.799,1.4003,1.25E-06,-2.4975,0.002571,16767,0,14.892,0.025119,193.84,160.05,3.2485,0.43385,23234839,0,60.52,0.70465,0.70872,0.36363,0.19655,0.14447,0.22666,0.73712,1.21E-04,0,0,0,0,-8.43E-04,0.014753,10.4,84.949,80.216,0.029401,NaN,-0.15689,763.01,331.2,0.05,1.0718,198.04
12.101,2338.9,141.48,-13.519,141.94,13.529,148.48,0.077403,148.48,0.029869,11.425,0.51586,45,0.0018884,9.799,1.42,1.25E-06,-1.232,0.0021948,16767,0,14.892,0.025119,193.78,160.05,3.2426,0.43191,23114880,0,59.911,0.70439,0.70856,0.3637,0.19644,0.14425,0.23014,0.74629,2.02E-04,0,0,0,0,-2.07E-04,0.014684,10.4,84.949,80.123,0.029675,NaN,-0.20298,762.33,331.18,0.05,1.0756,196.03
12.151,2346,140.81,-13.473,141.27,13.481,149.05,0.078075,149.05,0.030013,11.45,0.46468,45,0.0018956,9.799,1.369,1.20E-06,0.006103,0.0023472,16767,0,14.892,0.025119,193.92,160.05,3.2562,0.42997,22995906,0,59.277,0.70412,0.70801,0.36376,0.19633,0.14403,0.22108,0.72012,9.05E-05,0,0,0,0,5.13E-09,0.014615,10.4,84.949,80.093,0.030198,NaN,-0.24885,761.65,331.15,0.05,1.0784,194.04
12.201,2353,140.13,-13.431,140.6,13.438,149.62,0.078749,149.62,0.030156,11.473,0.45016,45,0.0019029,9.799,1.3553,1.12E-06,1.2039,0.002355,16767,0,14.892,0.025119,193.95,160.05,3.2595,0.42794,22871575,0,58.635,0.70385,0.70766,0.36382,0.19622,0.14381,0.21864,0.71235,-2.09E-04,0,0,0,0,2.02E-04,0.014547,10.4,84.949,80.123,0.030979,NaN,-0.29451,760.97,331.12,0.05,1.082,192.07
12.251,2360,139.46,-13.375,139.94,13.38,150.19,0.079424,150.19,0.030298,11.493,0.36969,45,0.0019102,9.7989,1.2583,1.11E-06,2.3386,0.0022796,16767,0,14.892,0.025119,194.23,160.05,3.2861,0.42593,22749311,0,57.972,0.70358,0.70687,0.36389,0.1961,0.14358,0.20163,0.662,-1.46E-04,0,0,0,0,7.68E-04,0.014478,10.4,84.949,80.212,0.032002,NaN,-0.33994,760.3,331.09,0.05,1.0849,190.12
12.301,2366.9,138.8,-13.352,139.27,13.361,150.77,0.080102,150.77,0.03044,11.515,0.48036,45,0.0019175,9.7989,1.3856,1.11E-06,3.4786,0.0020477,16767,0,14.892,0.025119,193.86,160.05,3.2502,0.42363,22611199,0,57.326,0.70327,0.70724,0.36396,0.19598,0.14333,0.22396,0.72637,-2.79E-04,0,0,0,0,0.0017176,0.01441,10.4,84.949,80.357,0.033151,NaN,-0.38516,759.63,331.07,0.05,1.0881,188.19
12.351,2373.9,138.13,-13.241,138.61,13.241,151.35,0.080781,151.35,0.030582,11.529,0.088787,45,0.0019249,9.7989,0.89043,1.17E-06,4.4462,0.0020514,16767,0,14.892,0.025119,195.32,160.05,3.3911,0.42196,22506912,0,56.621,0.70304,0.70472,0.36401,0.19588,0.14315,0.139,0.46822,-2.94E-04,0,0,0,0,0.0028289,0.014342,10.4,84.949,80.557,0.034451,NaN,-0.43016,758.97,331.04,0.05,1.0918,186.27
12.401,2380.8,137.47,-13.15,137.95,13.151,151.92,0.081463,151.92,0.030723,11.526,0.21752,45,0.0019322,9.7989,0.46626,1.13E-06,5.0187,0.0030174,16767,0,14.892,0.025119,196.66,160.05,3.52,0.42018,22397463,0,55.982,0.7028,0.70327,0.36407,0.19579,0.14295,0.070578,0.24495,1.81E-04,0,0,0,0,0.0036354,0.014275,10.4,84.949,80.795,0.035885,NaN,-0.47494,758.3,331.01,0.05,1.0949,184.38
12.451,2387.6,136.82,-13.076,137.3,13.083,152.5,0.082147,152.5,0.030864,11.509,0.44782,45,0.0019395,9.7989,0.11678,1.11E-06,5.2589,0.0085481,16767,0,14.892,0.025119,197.83,160.05,3.6324,0.41832,22283235,0,55.384,0.70256,0.70259,0.36413,0.19568,0.14275,0.017221,0.058921,-2.42E-04,0,0,0,0,0.0040282,0.014207,10.4,84.949,81.053,0.037471,NaN,-0.51952,757.64,330.98,0.05,1.0983,182.5
12.501,2394.4,136.16,-13.022,136.65,13.034,153.07,0.082834,153.07,0.031005,11.484,0.55146,45,0.0019468,9.7988,0.065578,1.11E-06,-5.2755,0.013111,16767,0,14.892,0.025119,198,160.05,3.649,0.41627,22159298,0,54.771,0.70229,0.70229,0.36419,0.19557,0.14253,0.0096321,0.039527,-4.79E-04,0,0,0,0,-0.0040944,0.01414,10.4,84.949,81.317,0.039071,NaN,-0.56388,756.99,330.96,0.05,1.1017,180.64
12.551,2401.2,135.51,-12.96,136,12.982,153.65,0.083523,153.65,0.031146,11.451,0.75985,45,0.0019541,9.7988,0.3966,1.12E-06,-5.0741,0.0016489,16767,0,14.892,0.025119,196.88,160.05,3.5407,0.41439,22045150,0,54.239,0.70204,0.70238,0.36425,0.19547,0.14232,0.05971,0.21514,-3.97E-04,0,0,0,0,-0.0038225,0.014073,10.4,84.949,81.577,0.04052,NaN,-0.60802,756.33,330.93,0.05,1.1049,178.8
12.601,2408,134.87,-12.926,135.35,12.947,154.22,0.084215,154.22,0.031288,11.414,0.72724,45,0.0019614,9.7988,0.38188,1.13E-06,-4.7522,0.001318,16767,0,14.892,0.025119,196.92,160.05,3.5449,0.41216,21912087,0,53.586,0.70175,0.70206,0.36431,0.19535,0.14208,0.057427,0.20739,-3.27E-04,0,0,0,0,-0.0033899,0.014006,10.4,84.949,81.823,0.041841,NaN,-0.65196,755.68,330.9,0.05,1.1079,176.98
12.651,2414.7,134.22,-12.856,134.7,12.901,154.79,0.084908,154.79,0.031429,11.369,1.0715,45,0.0019686,9.7988,0.88748,1.13E-06,-4.2317,2.84E-04,16767,0,14.892,0.025119,195.3,160.05,3.3894,0.41053,21811191,0,53.203,0.70153,0.7032,0.36436,0.19526,0.14191,0.13845,0.47171,1.16E-04,0,0,0,0,-0.0027098,0.013939,10.4,84.949,82.049,0.043116,NaN,-0.69569,755.03,330.88,0.05,1.1106,175.17
12.701,2421.4,133.58,-12.812,134.06,12.867,155.36,0.085605,155.36,0.031571,11.313,1.1808,45,0.0019759,9.7987,1.0629,1.12E-06,-3.4508,-3.82E-05,16767,0,14.892,0.025119,194.77,160.05,3.3377,0.40858,21693562,0,52.688,0.70128,0.70365,0.36442,0.19516,0.1417,0.16788,0.56171,-3.12E-05,0,0,0,0,-0.0018195,0.013873,10.4,84.949,82.242,0.044279,NaN,-0.7392,754.39,330.85,0.05,1.1132,173.38
12.751,2428.1,132.94,-12.769,133.42,12.835,155.92,0.086303,155.92,0.031714,11.25,1.3069,45,0.001983,9.7987,1.2558,1.17E-06,-2.536,-2.29E-04,16767,0,14.892,0.025119,194.19,160.05,3.2825,0.4067,2.16E+07,0,52.21,0.70104,0.70431,0.36448,0.19506,0.1415,0.20103,0.66039,-9.11E-05,0,0,0,0,-9.92E-04,0.013806,10.4,84.949,82.392,0.045241,NaN,-0.78251,753.75,330.82,0.05,1.1205,171.6
12.801,2434.7,132.3,-12.737,132.78,12.803,156.48,0.087003,156.48,0.031857,11.185,1.2956,45,0.0019902,9.7987,1.2665,1.20E-06,-1.5555,-5.39E-04,16767,0,14.892,0.025119,194.16,160.05,3.279,0.40468,21459023,0,51.634,0.70078,0.70411,0.36454,0.19495,0.14129,0.20288,0.66532,-1.53E-04,0,0,0,0,-3.77E-04,0.01374,10.4,84.949,82.494,0.046002,NaN,-0.82562,753.11,330.8,0.05,1.1233,169.84
12.851,2441.3,131.67,-12.705,132.14,12.771,157.04,0.087706,157.04,0.032,11.12,1.2978,45,0.0019973,9.7987,1.2911,1.15E-06,-0.57263,-6.59E-04,16767,0,14.892,0.025119,194.08,160.05,3.2718,0.40274,21342204,0,51.087,0.70053,0.70398,0.3646,0.19485,0.14109,0.20715,0.67809,-7.73E-05,0,0,0,0,-5.16E-05,0.013673,10.4,84.949,82.547,0.046551,NaN,-0.86851,752.47,330.77,0.05,1.1264,168.1
12.901,2447.9,131.03,-12.672,131.5,12.739,157.59,0.08841,157.59,0.032143,11.055,1.3011,45,0.0020043,9.7987,1.3137,1.24E-06,0.41682,-5.74E-04,16767,0,14.892,0.025119,194.01,160.05,3.265,0.40085,21228533,0,50.558,0.70029,0.70386,0.36466,0.19475,0.14089,0.2111,0.6897,-4.16E-05,0,0,0,0,2.76E-05,0.013607,10.4,84.949,82.551,0.046831,NaN,-0.9112,751.84,330.75,0.05,1.1297,166.36
12.951,2454.4,130.4,-12.635,130.86,12.71,158.14,0.089117,158.14,0.032287,10.988,1.3759,45,0.0020113,9.7986,1.4275,1.23E-06,1.4471,-6.24E-04,16767,0,14.892,0.025119,193.68,160.05,3.2333,0.39912,21123418,0,50.109,0.70007,0.70427,0.36471,0.19466,0.14071,0.23118,0.74701,-3.33E-04,0,0,0,0,3.36E-04,0.013541,10.4,84.949,82.505,0.046784,NaN,-0.95368,751.21,330.72,0.05,1.1363,164.65
13.001,2460.9,129.77,-12.598,130.23,12.68,158.69,0.089825,158.69,0.032432,10.917,1.442,45,0.0020183,9.7986,1.5263,1.18E-06,2.5465,-4.53E-04,16767,0,14.892,0.025119,193.4,160.05,3.2061,0.39744,21021095,0,49.672,0.69986,0.70463,0.36476,0.19457,0.14053,0.24885,0.79657,1.66E-04,0,0,0,0,0.0010481,0.013476,10.4,84.949,82.405,0.046377,NaN,-0.99596,750.59,330.7,0.05,1.1398,162.94
13.051,2467.4,129.14,-12.585,129.59,12.643,159.23,0.090536,159.23,0.032577,10.851,1.206,45,0.0020252,9.7986,1.2154,1.24E-06,3.5546,-5.77E-04,16767,0,14.892,0.025119,194.28,160.05,3.2914,0.39537,20898377,0,48.978,0.6996,0.70267,0.36482,0.19446,0.14032,0.19393,0.63675,-3.97E-04,0,0,0,0,0.0020641,0.01341,10.4,84.949,82.252,0.045722,NaN,-1.038,749.96,330.67,0.05,1.1428,161.25
13.101,2473.8,128.51,-12.58,128.96,12.614,159.78,0.091248,159.78,0.032722,10.798,0.92607,45,0.0020321,9.7986,0.81548,1.18E-06,4.2935,-2.26E-04,16767,0,14.892,0.025119,195.49,160.05,3.407,0.39326,20773633,0,48.283,0.69934,0.70074,0.36488,0.19435,0.1401,0.12648,0.4279,-6.40E-05,0,0,0,0,0.0030442,0.013345,10.4,84.949,82.054,0.04485,NaN,-1.0799,749.34,330.64,0.05,1.1456,159.58
13.151,2480.2,127.88,-12.562,128.33,12.588,160.31,0.091962,160.31,0.032867,10.754,0.8074,45,0.0020389,9.7986,0.63198,1.21E-06,4.8157,1.09E-04,16767,0,14.892,0.025119,196.06,160.05,3.4622,0.39141,20663154,0,47.738,0.69911,0.69996,0.36493,0.19426,0.13992,0.096719,0.33127,1.74E-04,0,0,0,0,0.0038667,0.013279,10.4,84.949,81.826,0.043853,NaN,-1.1216,748.73,330.62,0.05,1.1495,157.92
13.201,2486.6,127.25,-12.547,127.7,12.565,160.85,0.092679,160.85,0.033012,10.717,0.67858,45,0.0020458,9.7985,0.42161,1.18E-06,5.1891,4.33E-04,16767,0,14.892,0.025119,196.74,160.05,3.5274,0.38956,20552706,0,47.202,0.69888,0.69926,0.36499,0.19417,0.13973,0.06353,0.22002,-3.71E-04,0,0,0,0,0.004533,0.013215,10.4,84.949,81.575,0.042813,NaN,-1.163,748.11,330.59,0.05,1.1538,156.27
13.251,2493,126.63,-12.522,127.08,12.539,161.39,0.093396,161.39,0.033158,10.684,0.65052,45,0.0020526,9.7985,0.36548,1.17E-06,5.466,8.41E-04,16767,0,14.892,0.025119,196.92,160.05,3.5448,0.3879,20452145,0,46.741,0.69868,0.69896,0.36503,0.19408,0.13956,0.054841,0.18942,-2.38E-05,0,0,0,0,0.0050737,0.01315,10.4,84.949,81.309,0.041768,NaN,-1.2043,747.5,330.57,0.05,1.1565,154.64
13.301,2499.3,126,-12.516,126.45,12.525,161.92,0.094116,161.92,0.033303,10.656,0.47916,45,0.0020594,9.7985,0.06386,1.16E-06,5.6113,0.0096436,16767,0,14.892,0.025119,197.94,160.05,3.6429,0.38598,20338629,0,46.21,0.69844,0.69845,0.36509,0.19398,0.13937,0.0093669,0.028958,1.80E-04,0,0,0,0,0.005401,0.013085,10.4,84.949,81.031,0.040751,NaN,-1.2453,746.89,330.54,0.05,1.159,153.01
13.351,2505.6,125.38,-12.509,125.83,12.514,162.45,0.094838,162.45,0.033449,10.635,0.33879,45,0.0020661,9.7985,0.19683,1.16E-06,-5.5576,0.0042992,16767,0,14.892,0.025119,197.48,160.05,3.5986,0.38411,20228480,0,45.718,0.69821,0.6983,0.36514,0.19389,0.13918,0.02916,0.11066,-4.24E-04,0,0,0,0,-0.0053506,0.013021,10.4,84.949,80.751,0.039789,NaN,-1.2862,746.32,330.52,0.05,1.1616,151.41
13.401,2511.8,124.75,-12.506,125.2,12.507,162.98,0.095561,162.98,0.033594,10.622,0.19116,45,0.0020729,9.7985,0.46556,1.14E-06,-5.3193,0.0025636,16767,0,14.892,0.025119,196.58,160.05,3.512,0.38223,20117741,0,45.246,0.69799,0.69845,0.3652,0.1938,0.13899,0.070361,0.25157,-3.25E-04,0,0,0,0,-0.0049507,0.012957,10.4,84.949,80.478,0.038941,NaN,-1.3268,745.74,330.49,0.05,1.1642,149.82
13.451,2518,124.13,-12.482,124.58,12.484,163.51,0.096286,163.51,0.033739,10.613,0.18365,45,0.0020796,9.7985,0.49562,1.17E-06,-4.9842,0.0023342,16767,0,14.892,0.025119,196.48,160.05,3.5022,0.38059,2.00E+07,0,44.815,0.69779,0.69831,0.36524,0.19372,0.13883,0.075067,0.26742,4.73E-04,0,0,0,0,-0.0043848,0.012892,10.4,84.949,80.221,0.038275,NaN,-1.3673,745.17,330.47,0.05,1.1708,148.24
13.501,2524.2,123.5,-12.467,123.96,12.468,164.05,0.097013,164.05,0.033884,10.605,0.12409,45,0.0020864,9.7984,0.61241,1.16E-06,-4.6044,0.00202,16767,0,14.892,0.025119,196.1,160.05,3.4656,0.37884,19916434,0,44.374,0.69758,0.69837,0.36529,0.19363,0.13866,0.093546,0.3281,3.27E-04,0,0,0,0,-0.0037773,0.012828,10.4,84.949,79.981,0.037685,NaN,-1.4075,744.61,330.45,0.05,1.1733,146.67
13.551,2530.4,122.88,-12.485,123.34,12.485,164.58,0.097742,164.58,0.034028,10.605,0.11597,45,0.0020931,9.7984,1.0248,1.20E-06,-4.0543,0.0015575,16767,0,14.892,0.025119,194.81,160.05,3.342,0.37674,19795016,0,43.923,0.69733,0.69952,0.36535,0.19353,0.13845,0.16123,0.54177,-2.96E-04,0,0,0,0,-0.0029617,0.012765,10.4,84.949,79.763,0.037223,NaN,-1.4475,744.05,330.42,0.05,1.1761,145.12
13.601,2536.5,122.25,-12.53,122.71,12.539,165.11,0.098472,165.11,0.034172,10.62,0.48213,45,0.0020999,9.7984,1.6181,1.20E-06,-3.1842,0.0017257,16767,0,14.892,0.025119,193.09,160.05,3.1767,0.37443,19662223,0,43.529,0.69705,0.70238,0.36541,0.19341,0.13823,0.26525,0.84495,3.36E-04,0,0,0,0,-0.0018499,0.012701,10.4,84.949,79.581,0.036946,NaN,-1.4874,743.48,330.4,0.05,1.1787,143.57
13.651,2542.6,121.63,-12.516,122.09,12.527,165.64,0.099205,165.64,0.034316,10.646,0.53409,45,0.0021066,9.7984,1.715,1.15E-06,-2.111,0.0016859,16767,0,14.892,0.025119,192.82,160.05,3.1507,0.37257,19553819,0,43.092,0.69683,0.70279,0.36547,0.19332,0.13805,0.28296,0.89269,-4.01E-04,0,0,0,0,-8.21E-04,0.012637,10.4,84.949,79.448,0.036911,NaN,-1.527,742.93,330.37,0.05,1.1815,142.04
