# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s),Dynamic Pressure (mbar)
8.1913,1691.8,191.42,-15.015,191.42,15.015,-0.94293,-0.0012888,0.94293,-179.92,0.22169,0.018706,28.61,-80.6,9.7832,3.47E-04,0,-0.0045306,0.010431,15503,0,11.632,0.026689,190.7,147.31,4.2126,0.5542,26226239,0,81.109,0.53944,0.53944,0.26085,0.11866,0.15993,5.15E-05,6.28E-04,3.86E-04,0,0,0,0,0,0.024508,10.3,83.323,89.933,179.77,NaN,23.267,838.08,345.4,0.05,0.63088,360.91
8.2413,1701.4,190.67,-14.968,190.67,14.968,-0.95404,-0.001293,0.95404,-179.92,0.22263,0.018625,28.61,-80.6,9.7831,2.76E-04,0,0,0,15503,0,11.632,0.026689,190.69,147.31,4.2117,0.55212,26109311,0,80.385,0.53927,0.53927,0.26109,0.11855,0.15963,4.09E-05,5.10E-04,-4.33E-04,0,0,0,0,0,0.024412,10.3,83.323,89.933,179.86,NaN,23.173,837.15,345.34,0.05,0.63346,357.8
8.2913,1710.9,189.92,-14.922,189.92,14.922,-0.96519,-0.0012966,0.96519,-179.92,0.22355,0.018529,28.61,-80.6,9.7831,2.13E-04,0,0,0,15503,0,11.632,0.026689,190.68,147.31,4.2109,0.55004,25992848,0,79.668,0.5391,0.5391,0.26132,0.11845,0.15933,3.15E-05,-4.80E-05,1.89E-04,0,0,0,0,0,0.024317,10.3,83.323,89.932,179.95,NaN,23.078,836.22,345.28,0.05,0.63589,354.72
8.3413,1720.4,189.18,-14.876,189.18,14.876,-0.97639,-0.0013,0.97639,-179.92,0.22448,0.018409,28.61,-80.6,9.7831,1.77E-04,0,0,0,15503,0,11.632,0.026689,190.67,147.31,4.2101,0.54798,25876847,0,78.958,0.53894,0.53894,0.26156,0.11834,0.15904,2.62E-05,5.23E-04,8.81E-05,0,0,0,0,0,0.024221,10.3,83.323,89.932,-179.98,NaN,22.985,835.29,345.23,0.05,0.63904,351.66
8.3913,1729.8,188.43,-14.831,188.43,14.831,-0.98764,-0.0013034,0.98764,-179.92,0.22539,0.018241,28.61,-80.6,9.783,1.42E-04,0,0,0,15503,0,11.632,0.026689,190.66,147.31,4.2092,0.54592,25761303,0,78.254,0.53878,0.53878,0.2618,0.11824,0.15874,2.10E-05,-3.72E-04,-1.71E-04,0,0,0,0,0,0.024126,10.3,83.323,89.931,-179.92,NaN,22.891,834.36,345.17,0.05,0.64196,348.63
8.4413,1739.2,187.69,-14.786,187.69,14.786,-0.99893,-0.0013071,0.99893,-179.93,0.2263,0.018074,28.61,-80.6,9.783,1.77E-04,0,0,0,15503,0,11.632,0.026689,190.65,147.31,4.2084,0.54386,25646213,0,77.556,0.53862,0.53862,0.26203,0.11814,0.15845,2.62E-05,1.28E-04,-2.57E-05,0,0,0,0,0,0.024031,10.3,83.323,89.931,-179.84,NaN,22.798,833.44,345.11,0.05,0.64554,345.62
8.4913,1748.6,186.96,-14.741,186.96,14.741,-1.0103,-0.0013114,1.0103,-179.93,0.2272,0.017922,28.61,-80.6,9.783,2.39E-04,0,0,0,15503,0,11.632,0.026689,190.65,147.31,4.2076,0.54181,25531573,0,76.864,0.53847,0.53847,0.26227,0.11804,0.15816,3.54E-05,4.97E-05,4.49E-04,0,0,0,0,0,0.023937,10.3,83.323,89.93,-179.78,NaN,22.706,832.52,345.06,0.05,0.64899,342.64
8.5413,1757.9,186.22,-14.697,186.22,14.697,-1.0217,-0.0013165,1.0217,-179.93,0.22809,0.017783,28.61,-80.6,9.783,2.75E-04,0,0,0,15503,0,11.632,0.026689,190.64,147.31,4.2068,0.53976,25417492,0,76.179,0.53832,0.53832,0.26251,0.11793,0.15787,4.07E-05,-7.36E-05,1.71E-04,0,0,0,0,0,0.023843,10.3,83.323,89.93,-179.75,NaN,22.613,831.61,345,0.05,0.65189,339.68
8.5913,1767.2,185.49,-14.653,185.49,14.653,-1.0331,-0.0013225,1.0331,-179.93,0.22898,0.017641,28.61,-80.6,9.7829,2.97E-04,0,0,0,15503,0,11.632,0.026689,190.63,147.31,4.206,0.53772,25304857,0,75.502,0.53816,0.53816,0.26274,0.11783,0.15759,4.39E-05,-3.19E-05,3.79E-04,0,0,0,0,0,0.023749,10.3,83.323,89.929,-179.74,NaN,22.522,830.73,344.95,0.05,0.65498,336.76
8.6413,1776.5,184.75,-14.61,184.75,14.61,-1.0446,-0.0013294,1.0446,-179.93,0.22986,0.017506,28.61,-80.6,9.7829,3.03E-04,0,0,0,15503,0,11.632,0.026689,190.62,147.31,4.2052,0.53569,25192649,0,74.832,0.53801,0.53801,0.26298,0.11773,0.15731,4.48E-05,6.14E-04,3.34E-04,0,0,0,0,0,0.023655,10.3,83.323,89.929,-179.74,NaN,22.43,829.86,344.89,0.05,0.65774,333.86
8.6913,1785.7,184.02,-14.567,184.03,14.567,-1.0561,-0.0013371,1.0561,-179.93,0.23073,0.01741,28.61,-80.6,9.7829,2.64E-04,0,0,0,15503,0,11.632,0.026689,190.61,147.31,4.2044,0.53366,25080864,0,74.167,0.53787,0.53787,0.26321,0.11763,0.15702,3.90E-05,5.09E-04,3.18E-04,0,0,0,0,0,0.023562,10.3,83.323,89.928,-179.77,NaN,22.339,829,344.84,0.05,0.66063,330.98
8.7413,1794.9,183.3,-14.524,183.3,14.524,-1.0676,-0.0013456,1.0676,-179.93,0.2316,0.01735,28.61,-80.6,9.7828,1.97E-04,0,0,0,15503,0,11.632,0.026689,190.61,147.31,4.2037,0.53164,24969498,0,73.508,0.53772,0.53772,0.26345,0.11753,0.15674,2.91E-05,5.60E-05,9.70E-05,0,0,0,0,0,0.023469,10.3,83.323,89.928,-179.82,NaN,22.248,828.13,344.78,0.05,0.66372,328.13
8.7913,1804,182.57,-14.482,182.57,14.482,-1.0792,-0.0013547,1.0792,-179.93,0.23247,0.017268,28.61,-80.6,9.7828,1.34E-04,0,0,0,15503,0,11.632,0.026689,190.6,147.31,4.203,0.52962,24858549,0,72.855,0.53758,0.53758,0.26368,0.11744,0.15646,1.98E-05,-1.83E-04,2.98E-04,0,0,0,0,0,0.023376,10.3,83.323,89.927,-179.89,NaN,22.158,827.27,344.73,0.05,0.6663,325.3
8.8413,1813.1,181.85,-14.44,181.85,14.441,-1.0909,-0.001364,1.0909,-179.93,0.23333,0.017188,28.61,-80.6,9.7828,1.01E-04,0,0,0,15503,0,11.632,0.026689,190.59,147.31,4.2022,0.5276,24748014,0,72.207,0.53744,0.53744,0.26391,0.11734,0.15619,1.49E-05,4.91E-04,3.46E-04,0,0,0,0,0,0.023283,10.3,83.323,89.927,-179.97,NaN,22.067,826.41,344.67,0.05,0.6687,322.49
8.8913,1822.2,181.13,-14.399,181.13,14.399,-1.1026,-0.0013733,1.1026,-179.93,0.23419,0.017118,28.61,-80.6,9.7828,1.41E-04,0,0,0,15503,0,11.632,0.026689,190.58,147.31,4.2015,0.52559,24637888,0,71.565,0.5373,0.5373,0.26415,0.11724,0.15591,2.08E-05,3.72E-04,-8.88E-05,0,0,0,0,0,0.023191,10.3,83.323,89.926,179.96,NaN,21.978,825.56,344.62,0.05,0.67115,319.71
8.9413,1831.3,180.41,-14.358,180.41,14.358,-1.1143,-0.0013824,1.1143,-179.93,0.23504,0.017042,28.61,-80.6,9.7827,1.95E-04,0,0,0,15503,0,11.632,0.026689,190.58,147.31,4.2008,0.52359,24528169,0,70.929,0.53717,0.53717,0.26438,0.11715,0.15564,2.88E-05,3.13E-04,2.56E-05,0,0,0,0,0,0.023099,10.3,83.323,89.925,179.91,NaN,21.888,824.71,344.56,0.05,0.67359,316.94
8.9913,1840.3,179.69,-14.317,179.69,14.317,-1.1261,-0.001391,1.1261,-179.93,0.23589,0.017011,28.61,-80.6,9.7827,2.26E-04,0,0,0,15503,0,11.632,0.026689,190.57,147.31,4.2001,0.52159,24418855,0,70.298,0.53704,0.53704,0.26462,0.11705,0.15537,3.35E-05,-1.47E-04,3.07E-04,0,0,0,0,0,0.023007,10.3,83.323,89.925,179.87,NaN,21.799,823.86,344.51,0.05,0.67614,314.2
9.0413,1849.2,178.98,-14.277,178.98,14.277,-1.1379,-0.0013989,1.1379,-179.93,0.23674,0.016999,28.61,-80.6,9.7827,2.64E-04,0,0,0,15503,0,11.632,0.026689,190.56,147.31,4.1993,0.5196,2.43E+07,0,69.672,0.53691,0.53691,0.26485,0.11695,0.1551,3.91E-05,-8.13E-05,-4.47E-05,0,0,0,0,0,0.022915,10.3,83.323,89.924,179.84,NaN,21.711,823.02,344.46,0.05,0.67981,311.48
9.0913,1858.2,178.26,-14.237,178.27,14.237,-1.1497,-0.0014061,1.1497,-179.93,0.23759,0.016984,28.61,-80.6,9.7827,3.09E-04,0,0,0,15503,0,11.632,0.026689,190.55,147.31,4.1986,0.51761,24201424,0,69.052,0.53678,0.53678,0.26509,0.11686,0.15483,4.57E-05,-1.72E-05,4.59E-04,0,0,0,0,0,0.022824,10.3,83.323,89.924,179.81,NaN,21.622,822.18,344.4,0.05,0.68231,308.78
9.1413,1867,177.55,-14.197,177.55,14.197,-1.1616,-0.0014125,1.1616,-179.93,0.23844,0.016929,28.61,-80.6,9.7826,3.17E-04,0,0,0,15503,0,11.632,0.026689,190.55,147.31,4.198,0.51562,24093301,0,68.437,0.53665,0.53665,0.26532,0.11677,0.15456,4.68E-05,-4.71E-05,1.72E-04,0,0,0,0,0,0.022733,10.3,83.323,89.923,179.81,NaN,21.534,821.34,344.35,0.05,0.68462,306.1
9.1913,1875.9,176.85,-14.158,176.85,14.158,-1.1736,-0.0014181,1.1736,-179.93,0.23928,0.016847,28.61,-80.6,9.7826,3.19E-04,0,0,0,15503,0,11.632,0.026689,190.54,147.31,4.1973,0.51364,23985571,0,67.828,0.53653,0.53653,0.26556,0.11667,0.1543,4.72E-05,2.11E-04,2.04E-04,0,0,0,0,0,0.022642,10.3,83.323,89.922,179.8,NaN,21.447,820.51,344.3,0.05,0.68724,303.45
9.2413,1884.7,176.14,-14.119,176.14,14.119,-1.1856,-0.0014229,1.1856,-179.93,0.24012,0.016737,28.61,-80.6,9.7826,2.93E-04,0,0,0,15503,0,11.632,0.026689,190.53,147.31,4.1967,0.51167,23878228,0,67.223,0.53641,0.53641,0.26579,0.11658,0.15403,4.34E-05,2.26E-04,2.88E-04,0,0,0,0,0,0.022552,10.3,83.323,89.922,179.81,NaN,21.359,819.68,344.24,0.05,0.6903,300.81
9.2913,1893.5,175.43,-14.08,175.43,14.08,-1.1976,-0.0014269,1.1976,-179.93,0.24096,0.016606,28.61,-80.6,9.7825,2.16E-04,0,0,0,15503,0,11.632,0.026689,190.53,147.31,4.196,0.5097,23771271,0,66.624,0.53629,0.53629,0.26603,0.11649,0.15377,3.19E-05,-1.16E-04,-4.51E-04,0,0,0,0,0,0.022462,10.3,83.323,89.921,179.86,NaN,21.272,818.85,344.19,0.05,0.69285,298.19
9.3413,1902.3,174.73,-14.042,174.73,14.042,-1.2097,-0.0014304,1.2097,-179.93,0.24178,0.01652,28.61,-80.6,9.7825,1.27E-04,0,0,0,15503,0,11.632,0.026689,190.52,147.31,4.1954,0.50773,23664697,0,66.029,0.53617,0.53617,0.26626,0.1164,0.15351,1.88E-05,-4.13E-04,3.69E-04,0,0,0,0,0,0.022372,10.3,83.323,89.921,179.93,NaN,21.186,818.02,344.14,0.05,0.69649,295.6
9.3913,1911,174.03,-14.004,174.03,14.004,-1.2218,-0.0014336,1.2218,-179.93,0.24261,0.016429,28.61,-80.6,9.7825,4.54E-05,0,0,0,15503,0,11.632,0.026689,190.51,147.31,4.1949,0.50577,23558503,0,65.44,0.53606,0.53606,0.2665,0.11631,0.15325,6.71E-06,4.17E-04,-2.57E-04,0,0,0,0,0,0.022282,10.3,83.323,89.92,179.99,NaN,21.1,817.2,344.09,0.05,0.69916,293.02
9.4413,1919.7,173.33,-13.966,173.33,13.966,-1.2339,-0.0014367,1.2339,-179.93,0.24343,0.016326,28.61,-80.6,9.7825,8.12E-05,0,0,0,15503,0,11.632,0.026689,190.51,147.31,4.1942,0.50382,23452685,0,64.856,0.53595,0.53595,0.26673,0.11622,0.153,1.20E-05,2.04E-04,-1.65E-04,0,0,0,0,0,0.022192,10.3,83.323,89.92,-179.93,NaN,21.014,816.39,344.03,0.05,0.70608,290.47
9.4913,1928.3,172.63,-13.929,172.63,13.929,-1.2461,-0.0014401,1.2461,-179.93,0.24424,0.016226,28.61,-80.6,9.7824,1.91E-04,0,0,0,15503,0,11.632,0.026689,190.5,147.31,4.1936,0.50187,23347241,0,64.276,0.53584,0.53584,0.26697,0.11613,0.15274,2.83E-05,8.49E-05,-3.72E-04,0,0,0,0,0,0.022103,10.3,83.323,89.919,-179.85,NaN,20.928,815.57,343.98,0.05,0.7084,287.93
9.5413,1936.9,171.94,-13.891,171.94,13.891,-1.2583,-0.0014441,1.2583,-179.93,0.24505,0.016144,28.61,-80.6,9.7824,2.59E-04,0,0,0,15503,0,11.632,0.026689,190.5,147.31,4.193,0.49992,23242169,0,63.702,0.53573,0.53573,0.2672,0.11604,0.15249,3.83E-05,7.64E-05,-1.25E-04,0,0,0,0,0,0.022014,10.3,83.323,89.918,-179.8,NaN,20.843,814.76,343.93,0.05,0.71102,285.41
9.5913,1945.5,171.24,-13.855,171.24,13.855,-1.2706,-0.0014487,1.2706,-179.93,0.24586,0.016083,28.61,-80.6,9.7824,2.90E-04,0,0,0,15503,0,11.632,0.026689,190.49,147.31,4.1924,0.49798,23137465,0,63.132,0.53563,0.53563,0.26744,0.11595,0.15224,4.29E-05,-3.16E-05,-2.51E-04,0,0,0,0,0,0.021925,10.3,83.323,89.918,-179.77,NaN,20.758,813.95,343.88,0.05,0.71374,282.92
9.6413,1954.1,170.55,-13.818,170.55,13.818,-1.2829,-0.0014542,1.2829,-179.94,0.24666,0.01604,28.61,-80.6,9.7824,3.00E-04,0,0,0,15503,0,11.632,0.026689,190.48,147.31,4.1918,0.49604,23033126,0,62.567,0.53552,0.53552,0.26768,0.11586,0.15199,4.43E-05,-1.08E-04,-1.12E-04,0,0,0,0,0,0.021837,10.3,83.323,89.917,-179.77,NaN,20.674,813.15,343.83,0.05,0.71608,280.44
9.6913,1962.6,169.86,-13.782,169.86,13.782,-1.2953,-0.0014604,1.2953,-179.94,0.24746,0.01598,28.61,-80.6,9.7823,2.77E-04,0,0,0,15503,0,11.632,0.026689,190.48,147.31,4.1912,0.49411,22929150,0,62.007,0.53542,0.53542,0.26791,0.11577,0.15174,4.10E-05,-2.94E-04,-2.55E-04,0,0,0,0,0,0.021748,10.3,83.323,89.916,-179.78,NaN,20.589,812.35,343.78,0.05,0.7188,277.98
9.7413,1971.1,169.17,-13.746,169.17,13.746,-1.3077,-0.0014674,1.3077,-179.94,0.24826,0.015929,28.61,-80.6,9.7823,2.49E-04,0,0,0,15503,0,11.632,0.026689,190.47,147.31,4.1907,0.49218,22825535,0,61.451,0.53532,0.53532,0.26815,0.11569,0.15149,3.68E-05,3.61E-04,4.36E-04,0,0,0,0,0,0.02166,10.3,83.323,89.916,-179.81,NaN,20.506,811.55,343.73,0.05,0.72131,275.54
9.7913,1979.5,168.49,-13.711,168.49,13.711,-1.3201,-0.001475,1.3201,-179.94,0.24905,0.015888,28.61,-80.6,9.7823,2.18E-04,0,0,0,15503,0,11.632,0.026689,190.47,147.31,4.1901,0.49025,22722276,0,60.9,0.53523,0.53523,0.26838,0.1156,0.15125,3.21E-05,4.89E-04,4.95E-04,0,0,0,0,0,0.021572,10.3,83.323,89.915,-179.84,NaN,20.422,810.76,343.67,0.05,0.7233,273.12
9.8413,1987.9,167.8,-13.675,167.8,13.675,-1.3326,-0.0014831,1.3326,-179.94,0.24985,0.015844,28.61,-80.6,9.7823,1.82E-04,0,0,0,15503,0,11.632,0.026689,190.46,147.31,4.1896,0.48833,22619373,0,60.354,0.53513,0.53513,0.26862,0.11551,0.151,2.68E-05,4.39E-06,2.23E-04,0,0,0,0,0,0.021485,10.3,83.323,89.915,-179.9,NaN,20.339,809.97,343.62,0.05,0.72476,270.72
9.8913,1996.3,167.12,-13.64,167.12,13.64,-1.3451,-0.0014915,1.3451,-179.94,0.25064,0.015774,28.61,-80.6,9.7822,1.64E-04,0,0,0,15503,0,11.632,0.026689,190.45,147.31,4.189,0.48641,22516822,0,59.812,0.53504,0.53504,0.26886,0.11543,0.15076,2.42E-05,5.52E-04,-4.50E-04,0,0,0,0,0,0.021397,10.3,83.323,89.914,-179.95,NaN,20.256,809.18,343.57,0.05,0.7271,268.33
9.9413,2004.6,166.44,-13.606,166.44,13.606,-1.3576,-0.0015,1.3576,-179.94,0.25142,0.015669,28.61,-80.6,9.7822,1.44E-04,0,0,0,15503,0,11.632,0.026689,190.45,147.31,4.1884,0.4845,22414620,0,59.275,0.53495,0.53495,0.26909,0.11534,0.15052,2.13E-05,-1.14E-04,-4.08E-04,0,0,0,0,0,0.02131,10.3,83.323,89.913,-179.99,NaN,20.174,808.39,343.52,0.05,0.73055,265.97
9.9913,2012.9,165.76,-13.571,165.76,13.571,-1.3702,-0.0015084,1.3702,-179.94,0.2522,0.015543,28.61,-80.6,9.7822,1.32E-04,0,0,0,15503,0,11.632,0.026689,190.44,147.31,4.1879,0.48259,22312766,0,58.742,0.53487,0.53487,0.26933,0.11526,0.15028,1.94E-05,-2.67E-04,3.22E-04,0,0,0,0,0,0.021223,10.3,83.323,89.913,179.97,NaN,20.092,807.61,343.47,0.05,0.73316,263.62
10.041,2021.2,165.08,-13.537,165.08,13.537,-1.3829,-0.0015165,1.3829,-179.94,0.25298,0.015412,28.61,-80.6,9.7822,1.56E-04,0,0,0,15503,0,11.632,0.026689,190.44,147.31,4.1873,0.48069,22211255,0,58.213,0.53478,0.53478,0.26957,0.11517,0.15004,2.31E-05,-3.82E-04,3.65E-05,0,0,0,0,0,0.021136,10.3,83.323,89.912,179.94,NaN,20.01,806.83,343.42,0.05,0.73612,261.29
10.091,2029.4,164.41,-13.503,164.41,13.503,-1.3955,-0.0015244,1.3955,-179.94,0.25374,0.015296,28.61,-80.6,9.7821,1.96E-04,0,0,0,15503,0,11.632,0.026689,190.43,147.31,4.1868,0.47879,2.21E+07,0,57.689,0.5347,0.5347,0.2698,0.11509,0.1498,2.89E-05,5.94E-04,-4.56E-04,0,0,0,0,0,0.02105,10.3,83.323,89.912,179.91,NaN,19.928,806.06,343.38,0.05,0.73856,258.97
10.141,2037.6,163.73,-13.47,163.73,13.47,-1.4082,-0.0015318,1.4082,-179.94,0.25451,0.015205,28.61,-80.6,9.7821,2.00E-04,0,0,0,15503,0,11.632,0.026689,190.43,147.31,4.1862,0.4769,22009258,0,57.169,0.53462,0.53462,0.27004,0.11501,0.14957,2.95E-05,9.15E-05,2.39E-04,0,0,0,0,0,0.020963,10.3,83.323,89.911,179.91,NaN,19.847,805.29,343.33,0.05,0.74109,256.68
10.191,2045.8,163.06,-13.436,163.06,13.436,-1.421,-0.0015388,1.421,-179.94,0.25526,0.015104,28.61,-80.6,9.7821,1.70E-04,0,0,0,15503,0,11.632,0.026689,190.42,147.31,4.1857,0.475,21908766,0,56.654,0.53454,0.53454,0.27028,0.11493,0.14933,2.51E-05,2.69E-04,-4.91E-04,0,0,0,0,0,0.020877,10.3,83.323,89.91,179.93,NaN,19.766,804.52,343.28,0.05,0.74548,254.4
10.241,2053.9,162.39,-13.403,162.39,13.403,-1.4338,-0.0015454,1.4338,-179.94,0.25602,0.014994,28.61,-80.6,9.7821,1.31E-04,0,0,0,15503,0,11.632,0.026689,190.42,147.31,4.1852,0.47312,21808608,0,56.142,0.53446,0.53446,0.27052,0.11485,0.1491,1.93E-05,4.08E-04,1.26E-04,0,0,0,0,0,0.020791,10.3,83.323,89.91,179.97,NaN,19.686,803.75,343.23,0.05,0.74808,252.14
10.291,2062,161.72,-13.371,161.72,13.371,-1.4466,-0.0015519,1.4466,-179.94,0.25676,0.014891,28.61,-80.6,9.782,1.26E-04,0,0,0,15503,0,11.632,0.026689,190.41,147.31,4.1846,0.47123,21708782,0,55.635,0.53439,0.53439,0.27075,0.11476,0.14887,1.85E-05,3.23E-04,-4.31E-04,0,0,0,0,0,0.020706,10.3,83.323,89.909,-179.98,NaN,19.606,802.99,343.18,0.05,0.75082,249.9
10.341,2070.1,161.05,-13.338,161.05,13.338,-1.4594,-0.0015584,1.4594,-179.94,0.25751,0.014827,28.61,-80.6,9.782,1.32E-04,0,0,0,15503,0,11.632,0.026689,190.4,147.31,4.1841,0.46935,21609286,0,55.132,0.53431,0.53431,0.27099,0.11468,0.14864,1.94E-05,-1.27E-04,4.39E-04,0,0,0,0,0,0.02062,10.3,83.323,89.909,-179.93,NaN,19.526,802.23,343.13,0.05,0.7532,247.67
10.391,2078.1,160.38,-13.306,160.38,13.306,-1.4723,-0.001565,1.4723,-179.94,0.25825,0.014784,28.61,-80.6,9.782,1.64E-04,0,0,0,15503,0,11.632,0.026689,190.4,147.31,4.1836,0.46748,2.15E+07,0,54.633,0.53424,0.53424,0.27123,0.1146,0.14841,2.41E-05,1.33E-04,4.02E-04,0,0,0,0,0,0.020535,10.3,83.323,89.908,-179.88,NaN,19.446,801.47,343.08,0.05,0.75574,245.46
10.441,2086.1,159.72,-13.274,159.72,13.274,-1.4853,-0.0015721,1.4853,-179.94,0.25899,0.014752,28.61,-80.6,9.782,2.11E-04,0,0,0,15503,0,11.632,0.026689,190.39,147.31,4.183,0.46561,21411273,0,54.138,0.53418,0.53418,0.27147,0.11452,0.14818,3.11E-05,-3.54E-04,3.30E-04,0,0,0,0,0,0.02045,10.3,83.323,89.907,-179.84,NaN,19.367,800.72,343.04,0.05,0.75783,243.27
10.491,2094.1,159.06,-13.242,159.06,13.242,-1.4982,-0.0015796,1.4982,-179.94,0.25972,0.014724,28.61,-80.6,9.7819,2.51E-04,0,0,0,15503,0,11.632,0.026689,190.39,147.31,4.1825,0.46374,21312751,0,53.647,0.53411,0.53411,0.27171,0.11444,0.14796,3.70E-05,-1.94E-04,-4.39E-04,0,0,0,0,0,0.020365,10.3,83.323,89.906,-179.81,NaN,19.288,799.97,342.99,0.05,0.76041,241.09
10.541,2102.1,158.4,-13.211,158.4,13.211,-1.5112,-0.0015877,1.5112,-179.94,0.26046,0.014677,28.61,-80.6,9.7819,2.95E-04,0,0,0,15503,0,11.632,0.026689,190.38,147.31,4.182,0.46187,21214549,0,53.16,0.53405,0.53405,0.27195,0.11437,0.14773,4.34E-05,4.90E-04,4.75E-04,0,0,0,0,0,0.02028,10.3,83.323,89.906,-179.79,NaN,19.21,799.22,342.94,0.05,0.76289,238.93
10.591,2110,157.74,-13.18,157.74,13.18,-1.5243,-0.0015964,1.5243,-179.94,0.26119,0.014628,28.61,-80.6,9.7819,3.20E-04,0,0,0,15503,0,11.632,0.026689,190.38,147.31,4.1815,0.46001,21116666,0,52.677,0.53398,0.53398,0.27219,0.11429,0.14751,4.71E-05,2.37E-04,-2.22E-04,0,0,0,0,0,0.020196,10.3,83.323,89.905,-179.77,NaN,19.132,798.48,342.89,0.05,0.76544,236.79
10.641,2117.8,157.08,-13.149,157.08,13.149,-1.5374,-0.0016059,1.5374,-179.94,0.26192,0.014577,28.61,-80.6,9.7819,3.16E-04,0,0,0,15503,0,11.632,0.026689,190.37,147.31,4.1809,0.45816,21019097,0,52.198,0.53392,0.53392,0.27243,0.11421,0.14729,4.65E-05,-2.37E-04,2.07E-04,0,0,0,0,0,0.020111,10.3,83.323,89.904,-179.78,NaN,19.054,797.74,342.85,0.05,0.76794,234.66
10.691,2125.7,156.42,-13.118,156.42,13.118,-1.5505,-0.0016161,1.5505,-179.94,0.26265,0.014512,28.61,-80.6,9.7818,2.76E-04,0,0,0,15503,0,11.632,0.026689,190.37,147.31,4.1805,0.4563,20921842,0,51.723,0.53387,0.53387,0.27267,0.11413,0.14707,4.07E-05,6.06E-04,-4.53E-04,0,0,0,0,0,0.020027,10.3,83.323,89.904,-179.8,NaN,18.976,797,342.8,0.05,0.77028,232.55
10.741,2133.5,155.77,-13.088,155.77,13.088,-1.5636,-0.0016269,1.5636,-179.94,0.26337,0.014431,28.61,-80.6,9.7818,1.83E-04,0,0,0,15503,0,11.632,0.026689,190.36,147.31,4.18,0.45446,20824898,0,51.251,0.53381,0.53381,0.27291,0.11406,0.14685,2.70E-05,6.68E-05,1.67E-04,0,0,0,0,0,0.019943,10.3,83.323,89.903,-179.86,NaN,18.899,796.27,342.75,0.05,0.77271,230.46
10.791,2141.2,155.11,-13.058,155.11,13.058,-1.5768,-0.001638,1.5768,-179.94,0.26409,0.014369,28.61,-80.6,9.7818,1.06E-04,0,0,0,15503,0,11.632,0.026689,190.36,147.31,4.1795,0.45261,20728262,0,50.784,0.53376,0.53376,0.27315,0.11398,0.14663,1.56E-05,-7.83E-05,4.72E-04,0,0,0,0,0,0.01986,10.3,83.323,89.902,-179.94,NaN,18.822,795.54,342.71,0.05,0.77459,228.38
10.841,2149,154.46,-13.028,154.46,13.028,-1.59,-0.0016492,1.59,-179.94,0.26481,0.014319,28.61,-80.6,9.7818,1.88E-04,0,0,0,15503,0,11.632,0.026689,190.35,147.31,4.179,0.45077,20631933,0,50.32,0.53371,0.53371,0.27339,0.1139,0.14641,2.77E-05,4.10E-04,-2.46E-05,0,0,0,0,0,0.019776,10.3,83.323,89.902,179.97,NaN,18.746,794.81,342.66,0.05,0.77676,226.31
10.891,2156.7,153.81,-12.998,153.81,12.998,-1.6033,-0.0016602,1.6033,-179.94,0.26552,0.014258,28.61,-80.6,9.7817,3.52E-04,0,0,0,15503,0,11.632,0.026689,190.35,147.31,4.1784,0.44893,20535908,0,49.86,0.53366,0.53366,0.27363,0.11383,0.1462,5.18E-05,2.82E-04,-1.12E-04,0,0,0,0,0,0.019693,10.3,83.323,89.901,179.86,NaN,18.67,794.08,342.61,0.05,0.77883,224.26
10.941,2164.4,153.16,-12.968,153.16,12.968,-1.6166,-0.0016705,1.6166,-179.94,0.26623,0.014184,28.61,-80.6,9.7817,5.12E-04,0,-0.0064571,0.012185,15503,0,11.632,0.026689,190.34,147.31,4.1779,0.4471,2.04E+07,0,49.403,0.53361,0.53361,0.27387,0.11375,0.14599,7.54E-05,5.50E-04,4.26E-04,0,0,0,0,0,0.01961,10.3,83.323,89.9,179.76,NaN,18.594,793.36,342.57,0.05,0.78126,222.23
