Time (sec),Stage,Stage Time (sec),Mach,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),Accel-R (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Vel-R (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
3.839997,S,3.839997,0.7922712,0,0.5905295,0,0,34.18252,37.75492,0,-67.6636105005797,-67.6636105005257,-0.0000854822379558859,911.157684771123,911.157684768482,0.00219378399101954,89.99986,89.99986,2362.95,0.005384162
3.849997,S,3.849997,0.7917069,0,0.5905306,0,0,34.18252,37.68707,0,-67.5997689575444,-67.5997689574905,-0.0000853587295200148,910.481687096658,910.481687094017,0.00219293040374342,89.99986,89.99986,2372.055,0.005406096
3.859997,S,3.859997,0.7911431,0,0.5905318,0,0,34.18252,37.61936,0,-67.5360635117844,-67.5360635117306,-0.0000852355024590734,909.806326476636,909.806326473995,0.00219207804873788,89.99986,89.99986,2381.153,0.005428021
3.869997,S,3.869997,0.7905797,0,0.590533,0,0,34.18252,37.55179,0,-67.4724971435321,-67.4724971434784,-0.0000851124876135671,909.131601520282,909.131601517641,0.00219122692388077,89.99986,89.99986,2390.244,0.005449937
3.879997,S,3.879997,0.7900169,0,0.5905342,0,0,34.18252,37.48437,0,-67.4090479977504,-67.4090479976968,-0.0000849897295108418,908.457511055372,908.457511052731,0.00219037702660466,89.99986,89.99986,2399.329,0.005471845
3.889997,S,3.889997,0.7894546,0,0.5905353,0,0,34.18252,37.41707,0,-67.3457399162978,-67.3457399162443,-0.0000848672092030906,907.784053671262,907.784053668621,0.0021895283545316,89.99986,89.99986,2408.407,0.005493745
3.899997,S,3.899997,0.7888927,0,0.5905364,0,0,34.18252,37.3499,0,-67.2825391232082,-67.2825391231548,-0.0000847448755312356,907.111228295068,907.111228292428,0.00218868090579523,89.99986,89.99986,2417.478,0.005515636
3.909997,S,3.909997,0.7883314,0,0.5905377,0,0,34.18252,37.28287,0,-67.2194615130539,-67.2194615130006,-0.0000846227758647935,906.439033694964,906.439033692323,0.0021878346780555,89.99986,89.99986,2426.542,0.005537518
3.919997,S,3.919997,0.7877705,0,0.5905388,0,0,34.18252,37.216,0,-67.1565547695518,-67.1565547694986,-0.00008450098315282,905.767468162279,905.767468159639,0.00218698966824286,89.99986,89.99986,2435.6,0.005559392
3.929997,S,3.929997,0.7872102,0,0.5905399,0,0,34.18252,37.14923,0,-67.0937284923218,-67.0937284922688,-0.0000843793448654713,905.096530892353,905.096530889713,0.00218614587481307,89.99986,89.99986,2444.651,0.005581258
3.939997,S,3.939997,0.7866504,0,0.5905411,0,0,34.18252,37.08262,0,-67.0310641410472,-67.0310641409943,-0.0000842579936373942,904.426220265926,904.426220263286,0.00218530329489553,89.99986,89.99986,2453.695,0.005603115
3.949997,S,3.949997,0.786091,0,0.5905422,0,0,34.18252,37.01615,0,-66.9685189990648,-66.968518999012,-0.000084136870730388,903.756535090904,903.756535088264,0.00218446192620703,89.99986,89.99986,2462.733,0.005624964
3.959997,S,3.959997,0.7855321,0,0.5905433,0,0,34.18252,36.94979,0,-66.9060712113378,-66.906071211285,-0.0000840159278275454,903.087474393746,903.087474391106,0.00218362176694753,89.99986,89.99986,2471.763,0.005646804
3.969997,S,3.969997,0.7849738,0,0.5905445,0,0,34.18252,36.8836,0,-66.8437992573166,-66.843799257264,-0.00008389528714222,902.419036416114,902.419036413474,0.00218278281409486,89.99986,89.99986,2480.788,0.005668636
3.979997,S,3.979997,0.7844159,0,0.5905456,0,0,34.18252,36.8175,0,-66.7816077695679,-66.7816077695153,-0.000083774825513668,901.751220353346,901.751220350706,0.00218194506585845,89.99986,89.99986,2489.805,0.00569046
3.989997,S,3.989997,0.7838585,0,0.5905468,0,0,34.18252,36.75156,0,-66.7195682736665,-66.7195682736141,-0.0000836546168383355,901.084024685523,901.084024682883,0.00218110851970876,89.99986,89.99986,2498.816,0.005712275
3.999997,S,3.999997,0.7833017,0,0.5905479,0,0,34.18252,36.68575,0,-66.6576380529498,-66.6576380528975,-0.0000835346061675832,900.417448319893,900.417448317253,0.00218027317366576,89.99986,89.99986,2507.82,0.005734082
4.009997,S,4.009997,0.7827452,0,0.5905491,0,0,34.18252,36.62007,0,-66.5958488965622,-66.59584889651,-0.0000834148579239538,899.751489845812,899.751489843173,0.00217943902510517,89.99986,89.99986,2516.818,0.005755881
4.019997,S,4.019997,0.7821893,0,0.5905502,0,0,34.18252,36.55452,0,-66.534173982413,-66.5341739823609,-0.0000832953247379306,899.086148120861,899.086148118221,0.00217860607187641,89.99986,89.99986,2525.809,0.005777671
4.029997,S,4.029997,0.7816339,0,0.5905513,0,0,34.18252,36.4891,0,-66.4726133105021,-66.4726133104501,-0.0000831759961882198,898.421422002614,898.421421999974,0.00217777431193312,89.99986,89.99986,2534.793,0.005799453
4.039998,S,4.039998,0.781079,0,0.5905525,0,0,34.18252,36.42382,0,-66.4111966831527,-66.4111966831008,-0.0000830569262760707,897.757310050626,897.757310047987,0.00217694374268892,89.99986,89.99986,2543.77,0.005821226
4.049998,S,4.049998,0.7805246,0,0.5905536,0,0,34.18252,36.35869,0,-66.349914166257,-66.3499141662052,-0.0000829381159488734,897.093810923794,897.093810921155,0.00217611436154797,89.99986,89.99986,2552.741,0.005842992
4.059998,S,4.059998,0.7799705,0,0.5905548,0,0,34.18252,36.29366,0,-66.2887250299736,-66.2887250299218,-0.0000828194496250072,896.430923688311,896.430923685672,0.00217528616707023,89.99986,89.99986,2561.706,0.005864749
4.069998,S,4.069998,0.779417,0,0.5905559,0,0,34.18252,36.22878,0,-66.2276868921269,-66.2276868920753,-0.0000827010968873421,895.768646834193,895.768646831554,0.00217445915611984,89.99986,89.99986,2570.663,0.005886497
4.079998,S,4.079998,0.7788641,0,0.590557,0,0,34.18252,36.16402,0,-66.1667480953572,-66.1667480953056,-0.0000825828928899596,895.106979368029,895.10697936539,0.0021736333272094,89.99986,89.99986,2579.615,0.005908238
4.089999,S,4.089999,0.7783116,0,0.5905582,0,0,34.18252,36.09939,0,-66.1059444024518,-66.1059444024004,-0.0000824649475301387,894.445919938781,894.445919936142,0.00217280867775253,89.99986,89.99986,2588.559,0.00592997
4.099999,S,4.099999,0.7777595,0,0.5905593,0,0,34.18252,36.03489,0,-66.0452569386064,-66.0452569385551,-0.0000823472096488013,893.785467384158,893.785467381519,0.00217198520567445,89.99986,89.99986,2597.497,0.005951694
4.109999,S,4.109999,0.777208,0,0.5905604,0,0,34.18252,35.97053,0,-65.9846976247502,-65.984697624699,-0.0000822297095624381,893.12562042266,893.125620420021,0.00217116290859721,89.99986,89.99986,2606.428,0.00597341
4.119999,S,4.119999,0.7766569,0,0.5905616,0,0,34.18252,35.90627,0,-65.92422374422,-65.9242237441689,-0.000082112379058945,892.466378199954,892.466378197315,0.00217034178482497,89.99986,89.99986,2615.353,0.005995118
4.13,S,4.13,0.7761062,0,0.5905627,0,0,34.18252,35.84217,0,-65.8639147698774,-65.8639147698264,-0.0000819953308777718,891.807739066977,891.807739064338,0.00216952183153452,89.99986,89.99986,2624.271,0.006016817
4.14,S,4.14,0.7755561,0,0.5905859,0,0,34.18252,35.77953,0,-65.8049786892168,-65.8049786891659,-0.0000818815568775982,891.149689294794,891.149689292155,0.00216870301598405,89.99986,89.99986,2633.182,0.006038508
4.15,S,4.15,0.7750065,0,0.5906115,0,0,34.18252,35.71714,0,-65.7462830139622,-65.7462830139114,-0.0000817683153107932,890.49222647935,890.492226476711,0.00216788533284922,89.99986,89.99986,2642.087,0.006060191
4.16,S,4.16,0.7744573,0,0.5906371,0,0,34.18252,35.6549,0,-65.6877204557506,-65.6877204556999,-0.000081655296380717,889.835349289475,889.835349286836,0.00216706877990366,89.99986,89.99986,2650.985,0.006081866
4.170001,S,4.170001,0.7739085,0,0.5906628,0,0,34.18252,35.59277,0,-65.6292473045082,-65.6292473044575,-0.0000815424716656596,889.1790568311,889.179056828461,0.00216625335520523,89.99986,89.99986,2659.877,0.006103532
4.180001,S,4.180001,0.7733603,0,0.5906883,0,0,34.18252,35.53075,0,-65.5708893889148,-65.5708893888642,-0.000081429818428253,888.523347951868,888.523347949229,0.00216543905703915,89.99986,89.99986,2668.762,0.006125191
4.190001,S,4.190001,0.7728124,0,0.590714,0,0,34.18252,35.46886,0,-65.5126616101322,-65.5126616100817,-0.0000813174200388466,887.86822135041,887.868221347771,0.00216462588285694,89.99986,89.99986,2677.641,0.006146841
4.200001,S,4.200001,0.7722651,0,0.5907395,0,0,34.18252,35.40708,0,-65.4545341658371,-65.4545341657867,-0.0000812051883901392,887.213676023383,887.213676020744,0.00216381383099119,89.99986,89.99986,2686.513,0.006168483
4.210001,S,4.210001,0.7717181,0,0.5907652,0,0,34.18252,35.34544,0,-65.3965338781204,-65.3965338780701,-0.0000810932229581161,886.559710699219,886.55971069658,0.00216300289877973,89.99986,89.99986,2695.379,0.006190117
4.220002,S,4.220002,0.7711717,0,0.5907907,0,0,34.18252,35.28389,0,-65.3386200171406,-65.3386200170904,-0.000080981358896859,885.906324513652,885.906324511014,0.00216219308520886,89.99986,89.99986,2704.238,0.006211743
4.230002,S,4.230002,0.7706257,0,0.5908164,0,0,34.18252,35.22248,0,-65.2808482139006,-65.2808482138505,-0.0000808698027374608,885.253516046106,885.253516043467,0.00216138438719956,89.99986,89.99986,2713.09,0.006233361
4.240002,S,4.240002,0.7700802,0,0.5908419,0,0,34.18252,35.16119,0,-65.2231747583268,-65.2231747582768,-0.0000807584180557134,884.601284313102,884.601284310463,0.00216057680303705,89.99986,89.99986,2721.936,0.006254971
4.250002,S,4.250002,0.7695351,0,0.5908675,0,0,34.18252,35.10002,0,-65.1656085911159,-65.165608591066,-0.0000806472143255201,883.949628241756,883.949628239118,0.00215977033091182,89.99986,89.99986,2730.776,0.006276573
4.260003,S,4.260003,0.7689905,0,0.590893,0,0,34.18252,35.03895,0,-65.1081447452142,-65.1081447451644,-0.0000805361962838326,883.298546808857,883.298546806219,0.00215896496896698,89.99986,89.99986,2739.609,0.006298166
4.270003,S,4.270003,0.7684463,0,0.5909186,0,0,34.18252,34.97801,0,-65.0507981217831,-65.0507981217334,-0.0000804254018262642,882.64803884218,882.648038839542,0.00215816071496669,89.99986,89.99986,2748.435,0.006319752
4.280003,S,4.280003,0.7679026,0,0.5909441,0,0,34.18252,34.9172,0,-64.9935866022166,-64.993586602167,-0.0000803148375845474,881.998102990686,881.998102988048,0.0021573575666088,89.99986,89.99986,2757.255,0.00634133
4.290003,S,4.290003,0.7673593,0,0.5909697,0,0,34.18252,34.85648,0,-64.9364545555116,-64.936454555462,-0.0000802044211357229,881.348738459646,881.348738457008,0.00215655552241537,89.99986,89.99986,2766.069,0.006362899
4.300004,S,4.300004,0.7668165,0,0.5909952,0,0,34.18252,34.79589,0,-64.8794397312772,-64.8794397312278,-0.0000800942216392852,880.699944076836,880.699944074198,0.00215575458021688,89.99986,89.99986,2774.876,0.006384461
4.310004,S,4.310004,0.7662742,0,0.5910208,0,0,34.18252,34.73543,0,-64.8225580240857,-64.8225580240364,-0.0000799842637273832,880.051718511084,880.051718508446,0.00215495473759748,89.99986,89.99986,2783.676,0.006406014
4.320004,S,4.320004,0.7657322,0,0.5910463,0,0,34.18252,34.67506,0,-64.7657448622374,-64.7657448621882,-0.000079874435607957,879.404061076938,879.4040610743,0.00215415599325925,89.99986,89.99986,2792.47,0.00642756
4.330004,S,4.330004,0.7651907,0,0.5910718,0,0,34.18252,34.61481,0,-64.7090588569674,-64.7090588569182,-0.0000797648244409177,878.756970502832,878.756970500194,0.00215335834503267,89.99986,89.99986,2801.258,0.006449098
4.340004,S,4.340004,0.7646497,0,0.5910974,0,0,34.18252,34.5547,0,-64.6524950412219,-64.6524950411728,-0.0000796554482266816,878.110445566871,878.110445564233,0.00215256179056821,89.99986,89.99986,2810.039,0.006470627
4.350005,S,4.350005,0.7641091,0,0.5911229,0,0,34.18252,34.49469,0,-64.5960305665533,-64.5960305665043,-0.0000795462472796576,877.464485275644,877.464485273006,0.00215176632811319,89.99986,89.99986,2818.813,0.006492149
4.360005,S,4.360005,0.7635689,0,0.5911484,0,0,34.18252,34.4348,0,-64.5396743736584,-64.5396743736095,-0.00007943723391592,876.819088546334,876.819088543696,0.00215097195579179,89.99986,89.99986,2827.582,0.006513662
4.370005,S,4.370005,0.7630293,0,0.5911739,0,0,34.18252,34.37502,0,-64.4834383834665,-64.4834383834177,-0.0000793284412941306,876.174254176913,876.174254174275,0.00215017867139658,89.99986,89.99986,2836.344,0.006535168
4.380005,S,4.380005,0.76249,0,0.5911995,0,0,34.18252,34.31536,0,-64.4272898134222,-64.4272898133735,-0.000079219820149992,875.52998129318,875.529981290542,0.00214938647321279,89.99986,89.99986,2845.099,0.006556666
4.390006,S,4.390006,0.7619511,0,0.5912249,0,0,34.18252,34.2558,0,-64.3712475383302,-64.3712475382816,-0.0000791113809047977,874.886268832185,874.886268829547,0.00214859535942142,89.99986,89.99986,2853.848,0.006578155
4.400006,S,4.400006,0.7614128,0,0.5912504,0,0,34.18252,34.19637,0,-64.3153244725303,-64.3153244724818,-0.0000790031548224289,874.243115601836,874.243115599198,0.00214780532789085,89.99986,89.99986,2862.59,0.006599637
4.410006,S,4.410006,0.7608749,0,0.5912759,0,0,34.18252,34.13706,0,-64.2595166423796,-64.2595166423312,-0.0000788951636928634,873.600520449776,873.600520447138,0.00214701637627156,89.99986,89.99986,2871.326,0.006621111
4.420006,S,4.420006,0.7603374,0,0.5913014,0,0,34.18252,34.07787,0,-64.2038180874134,-64.2038180873651,-0.0000787873516200712,872.958482283254,872.958482280615,0.00214622850277297,89.99986,89.99986,2880.056,0.006642577
4.430007,S,4.430007,0.7598004,0,0.5913269,0,0,34.18252,34.01878,0,-64.1482228471673,-64.148222847119,-0.0000786797157618815,872.31700006912,872.317000066482,0.00214544170563294,89.99986,89.99986,2888.779,0.006664035
4.440007,S,4.440007,0.7592638,0,0.5913523,0,0,34.18252,33.95979,0,-64.0927190007116,-64.0927190006635,-0.0000785722523287329,871.676072893439,871.676072890801,0.00214465598312722,89.99986,89.99986,2897.496,0.006685486
4.450007,S,4.450007,0.7587276,0,0.5913779,0,0,34.18252,33.90092,0,-64.0373293964944,-64.0373293964464,-0.0000784650049005807,871.035699613788,871.03569961115,0.00214387133309575,89.99986,89.99986,2906.206,0.006706929
4.460007,S,4.460007,0.7581918,0,0.5914032,0,0,34.18252,33.84216,0,-63.9820361531219,-63.9820361530739,-0.0000783579204235662,870.395879266558,870.39587926392,0.00214308775390903,89.99986,89.99986,2914.91,0.006728364
4.470007,S,4.470007,0.7576565,0,0.5914288,0,0,34.18252,33.78351,0,-63.9268482112907,-63.9268482112428,-0.0000782510396354739,869.756610798734,869.756610796096,0.00214230524353017,89.99986,89.99986,2923.607,0.006749791
4.480008,S,4.480008,0.7571216,0,0.5914542,0,0,34.18252,33.72498,0,-63.8717745116979,-63.8717745116501,-0.0000781443606415231,869.117893067894,869.117893065256,0.00214152379994122,89.99986,89.99986,2932.299,0.00677121
4.490008,S,4.490008,0.7565872,0,0.5914797,0,0,34.18252,33.66656,0,-63.8168061136466,-63.8168061135989,-0.0000780378550200036,868.479725021022,868.479725018384,0.00214074342140846,89.99986,89.99986,2940.983,0.006792621
4.500008,S,4.500008,0.7560532,0,0.5915052,0,0,34.18252,33.60826,0,-63.7619509644228,-63.7619509643752,-0.0000779315767721647,867.84210552563,867.842105522992,0.00213996410565816,89.99986,89.99986,2949.662,0.006814024
4.510008,S,4.510008,0.7555196,0,0.5915306,0,0,34.18252,33.55006,0,-63.7071901892221,-63.7071901891746,-0.0000778254671598055,867.205033637978,867.20503363534,0.00213918585100396,89.99986,89.99986,2958.334,0.00683542
4.520009,S,4.520009,0.7549864,0,0.591556,0,0,34.18252,33.49199,0,-63.6525476299028,-63.6525476298554,-0.0000777195659733201,866.568508175908,866.568508173269,0.0021384086553616,89.99986,89.99986,2967,0.006856808
4.530009,S,4.530009,0.7544537,0,0.5915815,0,0,34.18252,33.43402,0,-63.5979974577851,-63.5979974577377,-0.0000776138438436081,865.932528215546,865.932528212907,0.00213763251694051,89.99986,89.99986,2975.659,0.006878188
4.540009,S,4.540009,0.7539214,0,0.5916068,0,0,34.18252,33.37616,0,-63.5435446399225,-63.5435446398752,-0.0000775082941389372,865.29709278335,865.297092780711,0.00213685743401644,89.99986,89.99986,2984.312,0.006899561
4.550009,S,4.550009,0.7533896,0,0.5916323,0,0,34.18252,33.31839,0,-63.4891971236015,-63.4891971235543,-0.0000774029178066977,864.662200826304,864.662200823666,0.00213608340485567,89.99986,89.99986,2992.959,0.006920925
4.560009,S,4.560009,0.7528582,0,0.5916577,0,0,34.18252,33.26075,0,-63.4349519285896,-63.4349519285425,-0.0000772977337946963,864.027851321198,864.027851318559,0.002135310427535,89.99986,89.99986,3001.599,0.006942282
4.57001,S,4.57001,0.7523272,0,0.5916831,0,0,34.18252,33.20323,0,-63.3808259428699,-63.3808259428229,-0.0000771927837881078,863.394043075936,863.394043073298,0.00213453849971437,89.99986,89.99986,3010.233,0.006963632
4.58001,S,4.58001,0.7517967,0,0.5917085,0,0,34.18252,33.14581,0,-63.326799298227,-63.3267992981801,-0.0000770880014696086,862.76077509711,862.760775094471,0.0021337676197169,89.99986,89.99986,3018.861,0.006984973
4.59001,S,4.59001,0.7512665,0,0.5917339,0,0,34.18252,33.08848,0,-63.272846165981,-63.2728461659342,-0.0000769833527331468,862.128046649592,862.128046646954,0.00213299778620678,89.99986,89.99986,3027.482,0.007006307
4.60001,S,4.60001,0.7507368,0,0.5917593,0,0,34.18252,33.03128,0,-63.2190271441888,-63.2190271441421,-0.0000768789493707819,861.495856392282,861.495856389643,0.00213222899673026,89.99986,89.99986,3036.097,0.007027633
4.610011,S,4.610011,0.7502074,0,0.5917847,0,0,34.18252,32.97419,0,-63.1653005095981,-63.1653005095514,-0.0000767747307495324,860.864203401305,860.864203398666,0.00213146124943993,89.99986,89.99986,3044.706,0.007048952
4.620011,S,4.620011,0.7496786,0,0.59181,0,0,34.18252,32.91719,0,-63.111674209495,-63.1116742094484,-0.0000766706599211752,860.233086673316,860.233086670678,0.00213069454285786,89.99986,89.99986,3053.308,0.007070263
4.630011,S,4.630011,0.7491501,0,0.5918356,0,0,34.18252,32.86031,0,-63.0581472504687,-63.0581472504222,-0.0000765667747813238,859.602505214907,859.602505212268,0.00212992887512716,89.99986,89.99986,3061.904,0.007091566
4.640011,S,4.640011,0.7486221,0,0.5918609,0,0,34.18252,32.80355,0,-63.0047464546099,-63.0047464545635,-0.0000764631416473016,858.972457764444,858.972457761805,0.00212916424372778,89.99986,89.99986,3070.494,0.007112862
4.650012,S,4.650012,0.7480945,0,0.5918862,0,0,34.18252,32.74688,0,-62.9514122172727,-62.9514122172264,-0.0000763596051470937,858.342943656343,858.342943653704,0.00212840064769338,89.99986,89.99986,3079.078,0.007134149
4.660012,S,4.660012,0.7475673,0,0.5919117,0,0,34.18252,32.69031,0,-62.8981862617092,-62.898186261663,-0.0000762562732831983,857.713961807785,857.713961805146,0.00212763808497759,89.99986,89.99986,3087.655,0.00715543
4.670012,S,4.670012,0.7470406,0,0.591937,0,0,34.18252,32.63388,0,-62.8450854759026,-62.8450854758565,-0.0000761531754247157,857.085510967073,857.085510964434,0.00212687655324036,89.99986,89.99986,3096.226,0.007176702
4.680012,S,4.680012,0.7465141,0,0.5919624,0,0,34.18252,32.57752,0,-62.792053235439,-62.792053235393,-0.0000760501959900251,856.457590448754,856.457590446115,0.00212611605129746,89.99986,89.99986,3104.79,0.007197967
4.690012,S,4.690012,0.7459882,0,0.5919877,0,0,34.18252,32.52129,0,-62.7391382174461,-62.7391382174001,-0.0000759474344551116,855.830199080603,855.830199077964,0.00212535657696988,89.99986,89.99986,3113.349,0.007219225
4.700013,S,4.700013,0.7454627,0,0.5920131,0,0,34.18252,32.46515,0,-62.6863135998331,-62.6863135997872,-0.0000758448226078711,855.203335958617,855.203335955978,0.00212459812876075,89.99986,89.99986,3121.901,0.007240475
4.710013,S,4.710013,0.7449375,0,0.5920384,0,0,34.18252,32.40913,0,-62.6335992508154,-62.6335992507696,-0.0000757424277130175,854.576999980109,854.57699997747,0.00212384070450055,89.99986,89.99986,3130.446,0.007261717
4.720013,S,4.720013,0.7444129,0,0.5920638,0,0,34.18252,32.35321,0,-62.5809872231068,-62.5809872230611,-0.0000756402147171083,853.951190121866,853.951190119227,0.00212308430237029,89.99986,89.99986,3138.986,0.007282951
4.730013,S,4.730013,0.7438886,0,0.5920892,0,0,34.18252,32.29739,0,-62.5284596353136,-62.528459635268,-0.0000755381570932141,853.325905539489,853.32590553685,0.00212232892081624,89.99986,89.99986,3147.519,0.007304179
4.740014,S,4.740014,0.7433648,0,0.5921144,0,0,34.18252,32.24169,0,-62.4760472831695,-62.476047283124,-0.0000754362879999967,852.701145080622,852.701145077983,0.0021215745579531,89.99986,89.99986,3156.046,0.007325398
4.750014,S,4.750014,0.7428414,0,0.5921399,0,0,34.18252,32.18609,0,-62.4237273182269,-62.4237273181814,-0.0000753345998583334,852.076907821393,852.076907818754,0.00212082121197136,89.99986,89.99986,3164.567,0.00734661
4.760014,S,4.760014,0.7423183,0,0.5921651,0,0,34.18252,32.1306,0,-62.3715066943612,-62.3715066943158,-0.0000752331059316889,851.453192768391,851.453192765752,0.00212006888092886,89.99986,89.99986,3173.082,0.007367814
4.770014,S,4.770014,0.7417957,0,0.5921905,0,0,34.18252,32.07518,0,-62.3193675301784,-62.3193675301331,-0.0000751317446396913,850.82999910702,850.82999910438,0.00211931756349926,89.99986,89.99986,3181.59,0.007389011
4.780015,S,4.780015,0.7412735,0,0.5922157,0,0,34.18252,32.01989,0,-62.2673316807156,-62.2673316806704,-0.0000750305614570768,850.20732580413,850.207325801491,0.00211856725790146,89.99986,89.99986,3190.092,0.007410201
4.790015,S,4.790015,0.7407516,0,0.5922412,0,0,34.18252,31.96472,0,-62.2154170273664,-62.2154170273213,-0.0000749296189116076,849.585171647764,849.585171645124,0.00211781796172909,89.99986,89.99986,3198.588,0.007431383
4.800015,S,4.800015,0.7402302,0,0.5922665,0,0,34.18252,31.90964,0,-62.1635858205219,-62.1635858204769,-0.0000748288156325176,848.963535803454,848.963535800814,0.00211706967358949,89.99986,89.99986,3207.077,0.007452557
4.810015,S,4.810015,0.7397093,0,0.5922917,0,0,34.18252,31.85465,0,-62.111846007468,-62.1118460074231,-0.0000747281667780524,848.342417357263,848.342417354623,0.00211632239193841,89.99986,89.99986,3215.561,0.007473724
4.820015,S,4.820015,0.7391887,0,0.5923171,0,0,34.18252,31.79978,0,-62.0602164630096,-62.0602164629647,-0.0000746277386655353,847.721815206505,847.721815203865,0.00211557611456844,89.99986,89.99986,3224.038,0.007494884
4.830016,S,4.830016,0.7386685,0,0.5923424,0,0,34.18252,31.74499,0,-62.008655463894,-62.0086554638492,-0.0000745274109763938,847.101728665726,847.101728663086,0.00211483084047533,89.99986,89.99986,3232.509,0.007516036
4.840016,S,4.840016,0.7381487,0,0.5923677,0,0,34.18252,31.69033,0,-61.9572216213569,-61.9572216213122,-0.0000744273447669849,846.482156463361,846.482156460721,0.0021140865670443,89.99986,89.99986,3240.974,0.007537181
4.850016,S,4.850016,0.7376294,0,0.5923929,0,0,34.18252,31.63577,0,-61.9058751989673,-61.9058751989227,-0.0000743274263504683,845.863097725209,845.863097722569,0.00211334329279741,89.99986,89.99986,3249.433,0.007558318
4.860016,S,4.860016,0.7371104,0,0.5924183,0,0,34.18252,31.5813,0,-61.8546281176546,-61.8546281176101,-0.0000742276661481378,845.244551457858,845.244551455218,0.00211260101615252,89.99986,89.99986,3257.885,0.007579448
4.870017,S,4.870017,0.7365919,0,0.5924435,0,0,34.18252,31.52694,0,-61.8034813708297,-61.8034813707852,-0.0000741281124769004,844.626516657964,844.626516655324,0.00211185973504432,89.99986,89.99986,3266.331,0.007600571
4.880017,S,4.880017,0.7360736,0,0.5924688,0,0,34.18252,31.47267,0,-61.7524011825261,-61.7524011824817,-0.0000740286601764289,844.008992659942,844.008992657302,0.0021111194484591,89.99986,89.99986,3274.771,0.007621686
4.890017,S,4.890017,0.7355559,0,0.5924941,0,0,34.18252,31.41852,0,-61.7014521244439,-61.7014521243996,-0.000073929475040032,843.391978152489,843.391978149849,0.00211038015372522,89.99986,89.99986,3283.205,0.007642793
4.900017,S,4.900017,0.7350386,0,0.5925193,0,0,34.18252,31.36445,0,-61.6505735985263,-61.6505735984821,-0.0000738303903270107,842.775472430284,842.775472427644,0.00210964184983845,89.99986,89.99986,3291.633,0.007663893
4.910017,S,4.910017,0.7345216,0,0.5925446,0,0,34.18252,31.31049,0,-61.5997964005071,-61.599796400463,-0.0000737314988816179,842.159474480049,842.159474477408,0.00210890453486611,89.99986,89.99986,3300.055,0.007684986
4.920018,S,4.920018,0.7340051,0,0.5925699,0,0,34.18252,31.25665,0,-61.5491354315478,-61.5491354315038,-0.0000736328187042698,841.543983139491,841.54398313685,0.00210816820669553,89.99986,89.99986,3308.47,0.007706071
4.930018,S,4.930018,0.7334889,0,0.5925952,0,0,34.18252,31.20288,0,-61.498537047467,-61.498537047423,-0.0000735342474768104,840.928997782763,840.928997780122,0.0021074328642372,89.99986,89.99986,3316.879,0.007727149
4.940018,S,4.940018,0.7329732,0,0.5926204,0,0,34.18252,31.14923,0,-61.4480489319814,-61.4480489319375,-0.000073435868569589,840.314517307178,840.314517304537,0.00210669850556792,89.99986,89.99986,3325.282,0.00774822
4.950018,S,4.950018,0.7324578,0,0.5926457,0,0,34.18252,31.09568,0,-61.3976621443942,-61.3976621443504,-0.0000733376990356318,839.700540699458,839.700540696817,0.00210596512859396,89.99986,89.99986,3333.679,0.007769283
4.960019,S,4.960019,0.7319429,0,0.5926709,0,0,34.18252,31.04221,0,-61.3473419153285,-61.3473419152848,-0.0000732396195037565,839.087067294017,839.087067291376,0.00210523273241529,89.99986,89.99986,3342.07,0.007790339
4.970019,S,4.970019,0.7314283,0,0.5926962,0,0,34.18252,30.98887,0,-61.2971567901273,-61.2971567900837,-0.0000731418128202979,838.474095739817,838.474095737176,0.00210450131430344,89.99986,89.99986,3350.455,0.007811388
4.980019,S,4.980019,0.7309141,0,0.5927214,0,0,34.18252,30.9356,0,-61.24702828934,-61.2470282892964,-0.0000730440923493597,837.861625470614,837.861625467973,0.00210377087339627,89.99986,89.99986,3358.834,0.007832428
4.990019,S,4.990019,0.7304003,0,0.5927467,0,0,34.18252,30.88245,0,-61.1970060835048,-61.1970060834613,-0.0000729465755673437,837.249655423458,837.249655420817,0.0021030414076569,89.99986,89.99986,3367.206,0.007853462
5.00002,S,5.00002,0.7298869,0,0.5927719,0,0,34.18252,30.8294,0,-61.147098119908,-61.1470981198646,-0.0000728492520529561,836.638184455927,836.638184453286,0.00210231291515265,89.99986,89.99986,3375.573,0.007874489
5.01002,S,5.01002,0.7293739,0,0.5927971,0,0,34.18252,30.77643,0,-61.0972487675465,-61.0972487675032,-0.0000727520327515054,836.027211981909,836.027211979267,0.0021015853948414,89.99986,89.99986,3383.933,0.007895509
5.02002,S,5.02002,0.7288613,0,0.5928224,0,0,34.18252,30.72357,0,-61.0475047167265,-61.0475047166833,-0.000072655022823319,835.416736948387,835.416736945745,0.00210085884462941,89.99986,89.99986,3392.287,0.007916521
5.03002,S,5.03002,0.7283491,0,0.5928475,0,0,34.18252,30.67082,0,-60.9978590135726,-60.9978590135294,-0.0000725581872149542,834.806758371886,834.806758369244,0.00210013326277348,89.99986,89.99986,3400.635,0.007937526
