# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s),Dynamic Pressure (mbar)
9.7613,1962.5,166.89,-13.747,166.96,13.748,44.633,0.0099765,44.633,0.012807,4.6308,0.19573,28.61,-80.6,9.7823,0.019147,2.19E-06,-0.93123,0.052194,15503,0,11.632,0.026689,190.42,147.31,4.1853,0.49632,23976122,0,61.509,0.53395,0.53395,0.26605,0.11587,0.15202,0.0028305,0.011892,1.67E-04,0,0,0,0,-5.47E-05,0.021378,10.3,83.323,87.785,0.048958,NaN,8.6069,801.71,336.51,0.05,0.31104,276.3
9.8113,1970.9,166.2,-13.709,166.27,13.711,44.864,0.010101,44.864,0.012899,4.6196,0.24694,28.61,-80.6,9.7823,0.070329,2.19E-06,-0.84629,0.013796,15503,0,11.632,0.026689,190.23,147.31,4.1671,0.49434,23864161,0,60.948,0.53384,0.53385,0.26629,0.11578,0.15177,0.010431,0.043314,-9.68E-05,0,0,0,0,-4.56E-05,0.021291,10.3,83.323,87.829,0.04772,NaN,8.5373,800.9,336.47,0.05,0.31264,273.83
9.8613,1979.2,165.52,-13.672,165.58,13.674,45.095,0.010228,45.095,0.012995,4.6068,0.27317,28.61,-80.6,9.7823,0.098823,2.21E-06,-0.70122,0.0091832,15503,0,11.632,0.026689,190.12,147.31,4.1567,0.49236,23752349,0,60.39,0.53374,0.53376,0.26653,0.11569,0.15151,0.014684,0.061392,-3.28E-04,0,0,0,0,-3.15E-05,0.021203,10.3,83.323,87.868,0.044309,NaN,8.4681,800.1,336.43,0.05,0.31445,271.37
9.9113,1987.4,164.84,-13.634,164.9,13.638,45.325,0.010357,45.325,0.013093,4.5916,0.33342,28.61,-80.6,9.7823,0.15837,2.19E-06,-0.47365,0.0060113,15503,0,11.632,0.026689,189.91,147.31,4.1358,0.4904,23641606,0,59.842,0.53365,0.53369,0.26678,0.11561,0.15126,0.023622,0.097933,4.41E-04,0,0,0,0,-1.45E-05,0.021115,10.3,83.323,87.898,0.039058,NaN,8.3991,799.3,336.39,0.05,0.31635,268.94
9.9613,1995.7,164.16,-13.597,164.22,13.603,45.554,0.010489,45.554,0.013193,4.5736,0.37865,28.61,-80.6,9.7822,0.20381,2.21E-06,-0.1504,0.0057714,15503,0,11.632,0.026689,189.74,147.31,4.1198,0.48845,23531279,0,59.299,0.53355,0.53362,0.26702,0.11552,0.15102,0.030489,0.12569,-1.26E-04,0,0,0,0,-1.48E-06,0.021028,10.3,83.323,87.914,0.032659,NaN,8.3304,798.51,336.35,0.05,0.3174,266.52
10.011,2003.8,163.48,-13.562,163.54,13.568,45.782,0.010622,45.782,0.013293,4.5546,0.38349,28.61,-80.6,9.7822,0.21134,2.26E-06,0.20611,0.0058437,15503,0,11.632,0.026689,189.71,147.31,4.1167,0.48649,23421019,0,58.756,0.53346,0.53353,0.26726,0.11543,0.15077,0.031627,0.12984,-4.15E-04,0,0,0,0,2.79E-06,0.020941,10.3,83.323,87.913,0.024826,NaN,8.2619,797.71,336.31,0.05,0.31835,264.12
10.061,2012,162.8,-13.527,162.86,13.533,46.009,0.010756,46.009,0.013394,4.535,0.38353,28.61,-80.6,9.7822,0.21334,2.27E-06,0.58179,0.0071982,15503,0,11.632,0.026689,189.7,147.31,4.1155,0.48454,23311371,0,58.219,0.53337,0.53344,0.2675,0.11534,0.15052,0.031928,0.13164,9.18E-05,0,0,0,0,2.24E-05,0.020854,10.3,83.323,87.893,0.016314,NaN,8.1938,796.92,336.26,0.05,0.31929,261.74
10.111,2020.1,162.13,-13.495,162.19,13.499,46.236,0.010889,46.236,0.013494,4.5177,0.3135,28.61,-80.6,9.7822,0.14784,2.27E-06,0.88394,0.0094266,15503,0,11.632,0.026689,189.92,147.31,4.1371,0.48258,23201290,0,57.677,0.53328,0.53331,0.26774,0.11526,0.15028,0.022026,0.091147,-4.95E-04,0,0,0,0,5.22E-05,0.020768,10.3,83.323,87.856,0.0080769,NaN,8.126,796.14,336.22,0.05,0.32037,259.38
10.161,2028.2,161.45,-13.462,161.51,13.465,46.461,0.011021,46.461,0.013592,4.503,0.26822,28.61,-80.6,9.7821,0.10373,2.27E-06,1.1016,0.013452,15503,0,11.632,0.026689,190.07,147.31,4.1516,0.48064,23092150,0,57.146,0.53319,0.53321,0.26799,0.11517,0.15003,0.015407,0.063813,2.50E-04,0,0,0,0,8.18E-05,0.020682,10.3,83.323,87.806,0.0013379,NaN,8.0584,795.35,336.18,0.05,0.32134,257.04
10.211,2036.3,160.78,-13.431,160.84,13.432,46.686,0.011152,46.686,0.013687,4.4915,0.19464,28.61,-80.6,9.7821,0.03019,2.26E-06,1.2115,0.043719,15503,0,11.632,0.026689,190.32,147.31,4.1764,0.47869,22983047,0,56.617,0.5331,0.53311,0.26823,0.11509,0.14979,0.0044616,0.018603,3.34E-04,0,0,0,0,9.98E-05,0.020596,10.3,83.323,87.748,-0.0026454,NaN,7.9911,794.57,336.14,0.05,0.32258,254.71
10.261,2044.3,160.11,-13.399,160.17,13.4,46.91,0.011282,46.91,0.013779,4.4832,0.14188,28.61,-80.6,9.7821,0.02466,2.25E-06,-1.2111,0.052948,15503,0,11.632,0.026689,190.34,147.31,4.1777,0.47675,22874657,0,56.096,0.53302,0.53302,0.26847,0.115,0.14955,0.0036426,0.015326,-2.93E-05,0,0,0,0,-1.01E-04,0.02051,10.3,83.323,87.687,-0.0044609,NaN,7.9241,793.8,336.1,0.05,0.32359,252.41
10.311,2052.3,159.44,-13.367,159.5,13.368,47.134,0.011409,47.134,0.013868,4.4768,0.11211,28.61,-80.6,9.7821,0.05703,2.25E-06,-1.148,0.022384,15503,0,11.632,0.026689,190.22,147.31,4.166,0.47482,22766971,0,55.581,0.53294,0.53295,0.26871,0.11492,0.14931,0.0084415,0.035509,-4.26E-04,0,0,0,0,-9.11E-05,0.020424,10.3,83.323,87.627,-0.004714,NaN,7.8574,793.02,336.06,0.05,0.32521,250.12
10.361,2060.2,158.77,-13.336,158.83,13.337,47.358,0.011534,47.358,0.013954,4.4725,0.057086,28.61,-80.6,9.782,0.11488,2.25E-06,-1.0111,0.011488,15503,0,11.632,0.026689,190.01,147.31,4.1456,0.47289,22659166,0,55.069,0.53286,0.53289,0.26896,0.11484,0.14907,0.017068,0.070499,4.21E-04,0,0,0,0,-7.13E-05,0.020339,10.3,83.323,87.573,-0.0028219,NaN,7.7909,792.25,336.02,0.05,0.32681,247.85
10.411,2068.2,158.11,-13.306,158.17,13.306,47.582,0.011658,47.582,0.014038,4.4713,0.0032921,28.61,-80.6,9.782,0.17152,2.24E-06,-0.77247,0.007885,15503,0,11.632,0.026689,189.8,147.31,4.1257,0.47096,22551591,0,54.562,0.53279,0.53284,0.2692,0.11475,0.14883,0.025578,0.1053,-4.89E-04,0,0,0,0,-4.20E-05,0.020253,10.3,83.323,87.528,0.0010208,NaN,7.7247,791.49,335.98,0.05,0.32807,245.59
10.461,2076,157.44,-13.274,157.5,13.274,47.805,0.01178,47.805,0.014119,4.4711,0.0037902,28.61,-80.6,9.782,0.18068,2.24E-06,-0.49701,0.0066177,15503,0,11.632,0.026689,189.77,147.31,4.1221,0.46904,22444929,0,54.06,0.53272,0.53277,0.26944,0.11467,0.1486,0.026956,0.11101,4.11E-04,0,0,0,0,-1.75E-05,0.020168,10.3,83.323,87.496,0.0062167,NaN,7.6588,790.72,335.94,0.05,0.32897,243.36
10.511,2083.9,156.78,-13.243,156.84,13.243,48.029,0.011902,48.029,0.014198,4.4722,0.030834,28.61,-80.6,9.782,0.20948,2.27E-06,-0.18236,0.0057528,15503,0,11.632,0.026689,189.66,147.31,4.1118,0.46712,22338088,0,53.56,0.53264,0.53272,0.26969,0.11459,0.14837,0.03131,0.12857,1.23E-04,0,0,0,0,-2.38E-06,0.020083,10.3,83.323,87.479,0.011941,NaN,7.5932,789.96,335.9,0.05,0.32999,241.14
10.561,2091.7,156.12,-13.21,156.18,13.21,48.252,0.012023,48.252,0.014276,4.4733,0.011396,28.61,-80.6,9.7819,0.18993,2.26E-06,0.12897,0.0058259,15503,0,11.632,0.026689,189.72,147.31,4.1179,0.46521,22232129,0,53.064,0.53257,0.53263,0.26993,0.11451,0.14813,0.028349,0.1172,2.51E-04,0,0,0,0,1.20E-06,0.019999,10.3,83.323,87.478,0.018333,NaN,7.5279,789.21,335.86,0.05,0.33106,238.94
10.611,2099.5,155.46,-13.177,155.52,13.177,48.476,0.012145,48.476,0.014355,4.4733,0.014816,28.61,-80.6,9.7819,0.16199,2.29E-06,0.40655,0.0060738,15503,0,11.632,0.026689,189.81,147.31,4.1268,0.4633,22126444,0,52.572,0.53251,0.53255,0.27018,0.11443,0.1479,0.024132,0.099257,8.30E-06,0,0,0,0,1.20E-05,0.019914,10.3,83.323,87.492,0.024918,NaN,7.4628,788.45,335.82,0.05,0.33243,236.75
10.661,2107.3,154.8,-13.143,154.86,13.143,48.7,0.012268,48.7,0.014433,4.4712,0.065019,28.61,-80.6,9.7819,0.10726,2.28E-06,0.6099,0.0070303,15503,0,11.632,0.026689,190,147.31,4.145,0.46141,22021369,0,52.083,0.53244,0.53246,0.27042,0.11435,0.14768,0.015917,0.066303,-1.43E-04,0,0,0,0,2.73E-05,0.01983,10.3,83.323,87.517,0.031064,NaN,7.398,787.7,335.78,0.05,0.33386,234.58
10.711,2115,154.14,-13.11,154.21,13.111,48.923,0.012392,48.923,0.014513,4.4672,0.099382,28.61,-80.599,9.7819,0.067675,2.27E-06,0.74562,0.01076,15503,0,11.632,0.026689,190.14,147.31,4.158,0.45951,21916295,0,51.599,0.53238,0.53239,0.27067,0.11427,0.14745,0.010016,0.041797,-2.02E-04,0,0,0,0,4.11E-05,0.019746,10.3,83.323,87.551,0.03645,NaN,7.3335,786.95,335.74,0.05,0.33482,232.43
10.761,2122.7,153.49,-13.077,153.55,13.078,49.146,0.012519,49.146,0.014595,4.461,0.15018,28.61,-80.599,9.7818,0.008917,2.27E-06,0.80276,0.071955,15503,0,11.632,0.026689,190.34,147.31,4.1778,0.45761,21811819,0,51.12,0.53232,0.53232,0.27091,0.11419,0.14722,0.0013143,0.0057849,-3.85E-04,0,0,0,0,4.81E-05,0.019662,10.3,83.323,87.591,0.040942,NaN,7.2693,786.21,335.7,0.05,0.33576,230.3
10.811,2130.3,152.83,-13.044,152.9,13.046,49.369,0.012648,49.369,0.014678,4.452,0.20554,28.61,-80.599,9.7818,0.056136,2.28E-06,-0.76646,0.010067,15503,0,11.632,0.026689,190.17,147.31,4.161,0.45573,21707807,0,50.646,0.53226,0.53227,0.27115,0.11411,0.147,0.0082997,0.034363,-4.09E-04,0,0,0,0,-4.42E-05,0.019579,10.3,83.323,87.63,0.044119,NaN,7.2053,785.47,335.67,0.05,0.33665,228.18
10.861,2138,152.18,-13.013,152.25,13.015,49.592,0.012779,49.592,0.014764,4.441,0.23824,28.61,-80.599,9.7818,0.096546,2.26E-06,-0.65869,0.0058356,15503,0,11.632,0.026689,190.02,147.31,4.1466,0.45384,21603827,0,50.176,0.53221,0.53222,0.2714,0.11403,0.14678,0.014312,0.059392,4.96E-04,0,0,0,0,-3.29E-05,0.019495,10.3,83.323,87.666,0.045589,NaN,7.1416,784.73,335.63,0.05,0.33753,226.08
10.911,2145.6,151.53,-12.981,151.6,12.984,49.813,0.012913,49.813,0.014852,4.4277,0.29042,28.61,-80.599,9.7818,0.1585,2.28E-06,-0.46689,0.0030764,15503,0,11.632,0.026689,189.79,147.31,4.1249,0.45196,21500675,0,49.713,0.53215,0.5322,0.27165,0.11395,0.14656,0.02359,0.096882,-1.23E-04,0,0,0,0,-1.67E-05,0.019412,10.3,83.323,87.695,0.045943,NaN,7.0782,784,335.59,0.05,0.33845,223.99
10.961,2153.1,150.89,-12.951,150.95,12.954,50.034,0.013049,50.034,0.014942,4.4128,0.29636,28.61,-80.599,9.7817,0.1691,2.28E-06,-0.22247,0.0028241,15503,0,11.632,0.026689,189.75,147.31,4.1208,0.45008,21397233,0,49.249,0.5321,0.53215,0.27189,0.11388,0.14633,0.025183,0.10401,-7.40E-05,0,0,0,0,-3.82E-06,0.019329,10.3,83.323,87.712,0.044683,NaN,7.015,783.26,335.55,0.05,0.33933,221.92
11.011,2160.6,150.24,-12.922,150.3,12.925,50.255,0.013187,50.255,0.015034,4.3988,0.26398,28.61,-80.599,9.7817,0.136,2.27E-06,-0.0048957,0.0032244,15503,0,11.632,0.026689,189.86,147.31,4.1316,0.44819,21293631,0,48.784,0.53205,0.53208,0.27214,0.1138,0.14611,0.020207,0.083753,4.78E-04,0,0,0,0,0,0.019246,10.3,83.323,87.717,0.041672,NaN,6.9522,782.54,335.51,0.05,0.34024,219.87
11.061,2168.1,149.59,-12.893,149.66,12.895,50.474,0.013327,50.474,0.015128,4.3861,0.24398,28.61,-80.599,9.7817,0.11564,2.29E-06,0.17353,0.0030037,15503,0,11.632,0.026689,189.93,147.31,4.138,0.44631,21190731,0,48.325,0.532,0.53203,0.27239,0.11372,0.14589,0.017157,0.070704,-9.11E-05,0,0,0,0,2.36E-06,0.019164,10.3,83.323,87.713,0.037362,NaN,6.8895,781.81,335.47,0.05,0.34117,217.83
11.111,2175.6,148.95,-12.864,149.01,12.866,50.693,0.013468,50.693,0.015223,4.3743,0.23649,28.61,-80.599,9.7817,0.10873,2.29E-06,0.32717,0.0029738,15503,0,11.632,0.026689,189.95,147.31,4.1399,0.44444,21088507,0,47.873,0.53196,0.53198,0.27263,0.11365,0.14568,0.016123,0.066396,-1.96E-05,0,0,0,0,8.48E-06,0.019081,10.3,83.323,87.701,0.032575,NaN,6.8272,781.09,335.44,0.05,0.34207,215.81
11.161,2183,148.31,-12.835,148.37,12.837,50.912,0.013611,50.912,0.015318,4.362,0.25113,28.61,-80.599,9.7817,0.12696,2.29E-06,0.49557,0.0042163,15503,0,11.632,0.026689,189.88,147.31,4.1331,0.44258,20987138,0,47.427,0.53192,0.53194,0.27288,0.11357,0.14546,0.018847,0.078131,-9.40E-05,0,0,0,0,1.96E-05,0.018999,10.3,83.323,87.68,0.027433,NaN,6.7651,780.37,335.4,0.05,0.34298,213.8
11.211,2190.4,147.67,-12.806,147.73,12.808,51.129,0.013754,51.129,0.015413,4.3496,0.24155,28.61,-80.599,9.7816,0.11656,2.31E-06,0.66338,0.0052652,15503,0,11.632,0.026689,189.91,147.31,4.1362,0.44073,20885792,0,46.982,0.53188,0.5319,0.27313,0.1135,0.14525,0.01729,0.071101,1.82E-04,0,0,0,0,3.55E-05,0.018917,10.3,83.323,87.651,0.021899,NaN,6.7033,779.65,335.36,0.05,0.34386,211.81
11.261,2197.8,147.03,-12.779,147.09,12.78,51.347,0.013897,51.347,0.015508,4.3379,0.21589,28.61,-80.599,9.7816,0.086353,2.30E-06,0.81163,0.0067564,15503,0,11.632,0.026689,190.01,147.31,4.1461,0.43887,20784592,0,46.54,0.53184,0.53185,0.27338,0.11342,0.14504,0.012782,0.05293,-3.36E-05,0,0,0,0,5.35E-05,0.018835,10.3,83.323,87.614,0.017301,NaN,6.6418,778.94,335.32,0.05,0.34477,209.84
11.311,2205.1,146.39,-12.753,146.45,12.754,51.563,0.014041,51.563,0.015602,4.3292,0.13891,28.61,-80.599,9.7816,0.0070973,2.31E-06,-0.85813,0.06147,15503,0,11.632,0.026689,190.29,147.31,4.1729,0.437,20682811,0,46.097,0.5318,0.5318,0.27363,0.11335,0.14483,0.0010448,0.0041732,3.52E-05,0,0,0,0,-6.04E-05,0.018753,10.3,83.323,87.572,0.014035,NaN,6.5805,778.23,335.29,0.05,0.34567,207.87
11.361,2212.4,145.75,-12.727,145.81,12.727,51.78,0.014183,51.78,0.015694,4.3233,0.097997,28.61,-80.599,9.7816,0.058271,2.31E-06,-0.81473,0.00729,15503,0,11.632,0.026689,190.1,147.31,4.1548,0.43514,20582000,0,45.662,0.53176,0.53177,0.27387,0.11327,0.14461,0.0086072,0.036108,-3.87E-04,0,0,0,0,-5.49E-05,0.018672,10.3,83.323,87.529,0.011785,NaN,6.5195,777.52,335.25,0.05,0.34667,205.93
11.411,2219.7,145.12,-12.7,145.18,12.7,51.996,0.014326,51.996,0.015786,4.3191,0.074803,28.61,-80.599,9.7815,0.088133,2.30E-06,-0.71393,0.0050645,15503,0,11.632,0.026689,189.99,147.31,4.144,0.43329,20481771,0,45.232,0.53173,0.53174,0.27412,0.1132,0.14441,0.013043,0.053788,-4.02E-04,0,0,0,0,-4.25E-05,0.01859,10.3,83.323,87.491,0.010988,NaN,6.4588,776.82,335.21,0.05,0.34808,204
11.461,2227,144.48,-12.673,144.55,12.673,52.212,0.014467,52.212,0.015876,4.3155,0.064927,28.61,-80.599,9.7815,0.10163,2.30E-06,-0.59305,0.0047229,15503,0,11.632,0.026689,189.94,147.31,4.1389,0.43145,20382025,0,44.806,0.5317,0.53172,0.27437,0.11313,0.1442,0.015053,0.062085,-1.85E-05,0,0,0,0,-2.96E-05,0.018509,10.3,83.323,87.458,0.011632,NaN,6.3983,776.12,335.18,0.05,0.34972,202.08
11.511,2234.2,143.85,-12.647,143.91,12.647,52.427,0.014609,52.427,0.015965,4.313,0.045092,28.61,-80.599,9.7815,0.12728,2.31E-06,-0.43567,0.0038921,15503,0,11.632,0.026689,189.84,147.31,4.1297,0.42961,20282304,0,44.382,0.53167,0.5317,0.27462,0.11306,0.14399,0.018883,0.07787,4.87E-04,0,0,0,0,-1.61E-05,0.018428,10.3,83.323,87.433,0.013279,NaN,6.3381,775.42,335.14,0.05,0.3507,200.18
11.561,2241.3,143.22,-12.618,143.28,12.618,52.643,0.014749,52.643,0.016053,4.3099,0.073883,28.61,-80.599,9.7815,0.091796,2.31E-06,-0.29654,0.003714,15503,0,11.632,0.026689,189.96,147.31,4.1413,0.42778,20183717,0,43.964,0.53165,0.53166,0.27487,0.11299,0.14379,0.013585,0.056031,-2.86E-04,0,0,0,0,-7.53E-06,0.018347,10.3,83.323,87.414,0.015541,NaN,6.2781,774.73,335.1,0.05,0.35177,198.29
11.611,2248.5,142.59,-12.591,142.65,12.591,52.858,0.01489,52.858,0.01614,4.306,0.077445,28.61,-80.599,9.7815,0.087244,2.30E-06,-0.1862,0.0040777,15503,0,11.632,0.026689,189.97,147.31,4.1424,0.42595,20084888,0,43.547,0.53162,0.53164,0.27512,0.11291,0.14359,0.012906,0.053522,3.35E-04,0,0,0,0,-3.00E-06,0.018267,10.3,83.323,87.402,0.018748,NaN,6.2185,774.03,335.07,0.05,0.35273,196.42
11.661,2255.6,141.96,-12.565,142.02,12.565,53.073,0.015031,53.073,0.016226,4.3026,0.070616,28.61,-80.599,9.7814,0.095583,2.31E-06,-0.061287,0.0038512,15503,0,11.632,0.026689,189.94,147.31,4.1391,0.42412,19986085,0,43.133,0.5316,0.53162,0.27537,0.11284,0.14338,0.014146,0.058752,1.07E-04,0,0,0,0,-3.27E-07,0.018186,10.3,83.323,87.396,0.022573,NaN,6.159,773.35,335.03,0.05,0.35366,194.56
11.711,2262.7,141.33,-12.537,141.39,12.537,53.288,0.015172,53.288,0.016313,4.2979,0.11315,28.61,-80.599,9.7814,0.039535,2.31E-06,0.020073,0.0036481,15503,0,11.632,0.026689,190.13,147.31,4.1579,0.42231,19889147,0,42.726,0.53158,0.53158,0.27562,0.11277,0.14318,0.0058284,0.024519,-2.43E-04,0,0,0,0,3.54E-08,0.018106,10.3,83.323,87.395,0.026687,NaN,6.0999,772.69,335,0.05,0.35454,192.72
11.761,2269.7,140.7,-12.509,140.77,12.51,53.503,0.015314,53.503,0.016399,4.2917,0.13898,28.61,-80.599,9.7814,0.0039852,2.31E-06,0.050182,0.0068609,15503,0,11.632,0.026689,190.26,147.31,4.1698,0.42049,19792322,0,42.322,0.53156,0.53156,0.27587,0.1127,0.14299,5.86E-04,0.0021298,1.15E-05,0,0,0,0,2.23E-07,0.018026,10.3,83.323,87.397,0.030783,NaN,6.041,772.03,334.96,0.05,0.35546,190.89
11.811,2276.8,140.08,-12.482,140.14,12.483,53.718,0.015456,53.718,0.016486,4.2839,0.15723,28.61,-80.599,9.7814,0.022184,2.31E-06,-0.024871,-0.0031783,15503,0,11.632,0.026689,190.19,147.31,4.163,0.41868,19695658,0,41.92,0.53154,0.53154,0.27612,0.11264,0.14279,0.003266,0.01321,3.10E-04,0,0,0,0,-5.54E-08,0.017946,10.3,83.323,87.399,0.034865,NaN,5.9823,771.39,334.92,0.05,0.35642,189.08
11.861,2283.7,139.46,-12.459,139.52,12.459,53.932,0.015601,53.932,0.016574,4.2776,0.099053,28.61,-80.599,9.7813,0.054202,2.31E-06,0.050072,0.0033766,15503,0,11.632,0.026689,190.07,147.31,4.1515,0.41683,19597698,0,41.516,0.53153,0.53153,0.27637,0.11257,0.14259,0.0079966,0.033183,-1.27E-05,0,0,0,0,2.26E-07,0.017866,10.3,83.323,87.401,0.038481,NaN,5.924,770.74,334.89,0.05,0.35769,187.29
11.911,2290.7,138.83,-12.434,138.9,12.434,54.145,0.015747,54.145,0.016663,4.2731,0.094037,28.61,-80.599,9.7813,0.059563,2.31E-06,0.12861,0.003316,15503,0,11.632,0.026689,190.04,147.31,4.1492,0.41501,19501083,0,41.119,0.53151,0.53152,0.27662,0.1125,0.14239,0.0087898,0.036709,-3.69E-05,0,0,0,0,1.51E-06,0.017786,10.3,83.323,87.405,0.041132,NaN,5.8659,770.1,334.85,0.05,0.35885,185.5
11.961,2297.6,138.21,-12.406,138.28,12.407,54.359,0.015894,54.359,0.016753,4.2671,0.13889,28.61,-80.599,9.7813,0.0036476,2.32E-06,-0.15543,0.029733,15503,0,11.632,0.026689,190.24,147.31,4.1681,0.41322,19405761,0,40.729,0.5315,0.5315,0.27687,0.11243,0.1422,5.36E-04,0.0021984,2.14E-04,0,0,0,0,-2.22E-06,0.017707,10.3,83.323,87.413,0.042919,NaN,5.808,769.46,334.82,0.05,0.35975,183.73
12.011,2304.5,137.59,-12.38,137.66,12.381,54.572,0.016043,54.572,0.016844,4.2598,0.1524,28.61,-80.599,9.7813,0.024543,2.32E-06,-0.13899,0.003715,15503,0,11.632,0.026689,190.16,147.31,4.1604,0.41141,1.93E+07,0,40.339,0.53149,0.53149,0.27713,0.11236,0.142,0.0036127,0.015488,-4.24E-04,0,0,0,0,-1.79E-06,0.017627,10.3,83.323,87.42,0.043885,NaN,5.7504,768.82,334.78,0.05,0.36063,181.98
12.061,2311.4,136.97,-12.355,137.04,12.356,54.785,0.016195,54.785,0.016937,4.2521,0.15642,28.61,-80.599,9.7813,0.032477,2.32E-06,-0.10717,0.0032721,15503,0,11.632,0.026689,190.13,147.31,4.1572,0.40961,19214537,0,39.953,0.53149,0.53149,0.27738,0.11229,0.14181,0.0047826,0.019535,-3.46E-04,0,0,0,0,-1.08E-06,0.017548,10.3,83.323,87.427,0.043592,NaN,5.6931,768.18,334.75,0.05,0.36153,180.24
12.111,2318.2,136.36,-12.33,136.42,12.331,54.997,0.016347,54.997,0.017031,4.2439,0.17669,28.61,-80.599,9.7812,0.063301,2.32E-06,-0.054557,0.0020831,15503,0,11.632,0.026689,190.01,147.31,4.1462,0.40781,1.91E+07,0,39.571,0.53148,0.53149,0.27763,0.11223,0.14162,0.0093405,0.038681,-1.28E-04,0,0,0,0,-2.81E-07,0.017469,10.3,83.323,87.431,0.042152,NaN,5.636,767.55,334.71,0.05,0.36242,178.51
12.161,2325,135.74,-12.304,135.81,12.306,55.209,0.016502,55.209,0.017126,4.2342,0.20306,28.61,-80.599,9.7812,0.10294,2.31E-06,0.047784,0.0022046,15503,0,11.632,0.026689,189.87,147.31,4.1321,0.40603,19025248,0,39.193,0.53148,0.53149,0.27788,0.11216,0.14143,0.015229,0.062862,-3.50E-05,0,0,0,0,2.18E-07,0.01739,10.3,83.323,87.431,0.039813,NaN,5.5792,766.92,334.68,0.05,0.36337,176.79
12.211,2331.8,135.13,-12.28,135.19,12.282,55.421,0.016658,55.421,0.017221,4.2244,0.18672,28.61,-80.599,9.7812,0.08196,2.31E-06,0.15344,0.0025833,15503,0,11.632,0.026689,189.94,147.31,4.1389,0.40422,1.89E+07,0,38.813,0.53148,0.53149,0.27814,0.1121,0.14124,0.012107,0.050089,4.20E-04,0,0,0,0,2.26E-06,0.017312,10.3,83.323,87.426,0.036597,NaN,5.5226,766.3,334.65,0.05,0.36427,175.09
12.261,2338.5,134.51,-12.257,134.58,12.258,55.632,0.016815,55.632,0.017318,4.2155,0.1739,28.61,-80.599,9.7812,0.065303,2.31E-06,0.23488,0.002769,15503,0,11.632,0.026689,189.99,147.31,4.1442,0.40243,18835724,0,38.438,0.53148,0.53148,0.27839,0.11203,0.14105,0.0096347,0.040218,-3.22E-04,0,0,0,0,5.36E-06,0.017233,10.3,83.323,87.416,0.032867,NaN,5.4663,765.68,334.61,0.05,0.36517,173.39
12.311,2345.2,133.9,-12.233,133.97,12.234,55.842,0.016972,55.842,0.017414,4.2068,0.17026,28.61,-80.599,9.7812,0.061473,2.30E-06,0.30699,0.0038021,15503,0,11.632,0.026689,190,147.31,4.1451,0.40064,18741699,0,38.066,0.53148,0.53149,0.27865,0.11197,0.14087,0.0090665,0.037417,1.18E-04,0,0,0,0,9.23E-06,0.017155,10.3,83.323,87.403,0.028826,NaN,5.4103,765.06,334.58,0.05,0.36661,171.72
12.361,2351.9,133.29,-12.209,133.36,12.21,56.052,0.017131,56.052,0.017511,4.1986,0.16215,28.61,-80.599,9.7811,0.050731,2.30E-06,0.36863,0.0049051,15503,0,11.632,0.026689,190.04,147.31,4.1484,0.39885,18647893,0,37.697,0.53148,0.53149,0.2789,0.1119,0.14068,0.0074762,0.031187,1.14E-04,0,0,0,0,1.34E-05,0.017076,10.3,83.323,87.386,0.024889,NaN,5.3545,764.44,334.54,0.05,0.36766,170.05
12.411,2358.6,132.68,-12.186,132.75,12.187,56.262,0.017289,56.262,0.017607,4.1906,0.15566,28.61,-80.599,9.7811,0.04202,2.31E-06,0.4208,0.0068751,15503,0,11.632,0.026689,190.06,147.31,4.1509,0.39707,18554431,0,37.331,0.53149,0.5315,0.27916,0.11184,0.1405,0.0061884,0.025922,-3.12E-04,0,0,0,0,1.77E-05,0.016998,10.3,83.323,87.366,0.021368,NaN,5.2989,763.82,334.51,0.05,0.36862,168.4
12.461,2365.2,132.07,-12.163,132.14,12.164,56.471,0.017448,56.471,0.017703,4.1832,0.1353,28.61,-80.599,9.7811,0.011982,2.31E-06,0.45171,0.022823,15503,0,11.632,0.026689,190.17,147.31,4.1609,0.39529,18460948,0,36.967,0.5315,0.5315,0.27942,0.11177,0.14031,0.0017609,0.007799,-4.31E-04,0,0,0,0,2.05E-05,0.01692,10.3,83.323,87.344,0.018082,NaN,5.2436,763.21,334.48,0.05,0.36951,166.75
