# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s),Dynamic Pressure (mbar)
5.6913,1159.5,230.73,-18.194,230.79,18.199,23.017,0.0022778,23.017,0.0056701,5.2532,0.44659,28.61,-80.6,9.7848,0.074173,6.67E-07,-0.076555,0.0020378,15503,0,11.632,0.026689,191.11,147.31,4.2528,0.67778,34973518,0,130.48,0.55145,0.55146,0.24603,0.1257,0.17972,0.011152,0.047049,-3.55E-04,0,0,0,0,-1.94E-07,0.029551,10.3,83.323,88.319,0.022183,NaN,15.314,882.58,340.58,0.05,0.38557,567.71
5.7413,1171.1,229.82,-18.112,229.88,18.119,23.279,0.0023449,23.279,0.0057713,5.2298,0.4962,28.61,-80.6,9.7848,0.097365,6.25E-07,0.24519,0.0035405,15503,0,11.632,0.026689,191.01,147.31,4.2432,0.67523,34809120,0,129.25,0.5511,0.55112,0.24629,0.12554,0.17927,0.014658,0.061807,-1.85E-04,0,0,0,0,2.00E-06,0.029435,10.3,83.323,88.315,0.017298,NaN,15.218,881.36,340.52,0.05,0.38881,562.66
5.7913,1182.5,228.92,-18.034,228.98,18.04,23.54,0.0024136,23.54,0.0058746,5.2057,0.4521,28.61,-80.6,9.7847,0.078536,6.36E-07,0.59251,0.0058246,15503,0,11.632,0.026689,191.06,147.31,4.2481,0.6727,34645147,0,128.02,0.55076,0.55077,0.24655,0.12538,0.17883,0.011806,0.050518,2.26E-04,0,0,0,0,1.18E-05,0.029319,10.3,83.323,88.294,0.0089762,NaN,15.122,880.14,340.46,0.05,0.39407,557.66
5.8413,1193.9,228.02,-17.959,228.08,17.962,23.8,0.0024827,23.8,0.0059769,5.1861,0.32298,28.61,-80.6,9.7847,0.02034,5.77E-07,0.78364,0.016023,15503,0,11.632,0.026689,191.25,147.31,4.2666,0.67016,34481564,0,126.8,0.55042,0.55042,0.24681,0.12523,0.17838,0.0030452,0.013078,2.07E-04,0,0,0,0,2.08E-05,0.029204,10.3,83.323,88.259,0.0010854,NaN,15.027,878.93,340.41,0.05,0.39755,552.71
5.8913,1205.3,227.12,-17.883,227.18,17.885,24.059,0.0025511,24.059,0.0060753,5.1715,0.27796,28.61,-80.6,9.7847,0.0014428,5.82E-07,-0.76224,0.26616,15503,0,11.632,0.026689,191.31,147.31,4.2716,0.66764,3.43E+07,0,125.6,0.55008,0.55008,0.24706,0.12507,0.17795,2.16E-04,5.60E-04,-2.36E-05,0,0,0,0,-1.98E-05,0.029089,10.3,83.323,88.218,-0.0044966,NaN,14.932,877.73,340.35,0.05,0.40125,547.8
5.9413,1216.7,226.23,-17.808,226.29,17.809,24.317,0.0026177,24.317,0.0061679,5.1585,0.23981,28.61,-80.6,9.7846,0.020258,5.78E-07,-0.76953,0.020427,15503,0,11.632,0.026689,191.22,147.31,4.2636,0.66514,34158533,0,124.41,0.54975,0.54975,0.24732,0.12491,0.17751,0.0030317,0.013138,-1.20E-04,0,0,0,0,-2.03E-05,0.028975,10.3,83.323,88.179,-0.0080708,NaN,14.837,876.52,340.29,0.05,0.40394,542.94
5.9913,1227.9,225.34,-17.736,225.4,17.736,24.575,0.0026822,24.575,0.0062534,5.1498,0.09656,28.61,-80.6,9.7846,0.087325,6.16E-07,-0.5835,0.0055082,15503,0,11.632,0.026689,190.97,147.31,4.2388,0.66263,33997313,0,123.23,0.54942,0.54943,0.24758,0.12476,0.17708,0.013124,0.056033,-4.50E-04,0,0,0,0,-1.18E-05,0.028861,10.3,83.323,88.144,-0.0084433,NaN,14.743,875.33,340.23,0.05,0.40699,538.13
6.0413,1239.2,224.46,-17.663,224.51,17.663,24.832,0.0027445,24.832,0.0063324,5.1465,0.054077,28.61,-80.6,9.7846,0.10782,6.38E-07,-0.21554,0.0037799,15503,0,11.632,0.026689,190.88,147.31,4.2303,0.66013,33837506,0,122.07,0.54909,0.54911,0.24784,0.12461,0.17665,0.016222,0.068333,-1.41E-04,0,0,0,0,-1.62E-06,0.028748,10.3,83.323,88.124,-0.0045561,NaN,14.649,874.14,340.18,0.05,0.41042,533.36
6.0913,1250.4,223.57,-17.586,223.63,17.587,25.089,0.0028053,25.089,0.0064064,5.1427,0.10758,28.61,-80.6,9.7845,0.082812,6.05E-07,0.13439,0.003797,15503,0,11.632,0.026689,190.95,147.31,4.2374,0.65766,33679029,0,120.92,0.54877,0.54879,0.24809,0.12445,0.17623,0.012436,0.05267,-3.70E-04,0,0,0,0,6.35E-07,0.028635,10.3,83.323,88.122,0.001287,NaN,14.556,872.95,340.12,0.05,0.41393,528.63
6.1413,1261.5,222.7,-17.511,222.76,17.512,25.346,0.0028656,25.346,0.0064777,5.1359,0.16271,28.61,-80.6,9.7845,0.055549,5.63E-07,0.37934,0.0045,15503,0,11.632,0.026689,191.03,147.31,4.2453,0.65519,33521977,0,119.78,0.54846,0.54846,0.24835,0.1243,0.17581,0.0083254,0.03519,4.70E-04,0,0,0,0,5.10E-06,0.028523,10.3,83.323,88.135,0.0088309,NaN,14.462,871.79,340.06,0.05,0.41689,523.97
6.1913,1272.7,221.82,-17.438,221.88,17.439,25.603,0.0029265,25.603,0.006549,5.1271,0.18612,28.61,-80.6,9.7844,0.042225,5.21E-07,0.54808,0.0066596,15503,0,11.632,0.026689,191.07,147.31,4.2484,0.65273,33366474,0,118.66,0.54814,0.54814,0.2486,0.12415,0.17539,0.0063216,0.026789,2.46E-04,0,0,0,0,1.07E-05,0.028411,10.3,83.323,88.159,0.015703,NaN,14.37,870.66,340.01,0.05,0.42041,519.36
6.2413,1283.7,220.95,-17.366,221.01,17.367,25.859,0.002989,25.859,0.0066226,5.1182,0.16865,28.61,-80.6,9.7844,0.047868,5.65E-07,0.70252,0.0087181,15503,0,11.632,0.026689,191.03,147.31,4.245,0.65026,33211284,0,117.54,0.54783,0.54783,0.24886,0.124,0.17497,0.0071677,0.030631,1.60E-05,0,0,0,0,1.78E-05,0.028299,10.3,83.323,88.19,0.021997,NaN,14.277,869.54,339.95,0.05,0.42579,514.8
6.2913,1294.8,220.09,-17.293,220.15,17.295,26.115,0.0030541,26.115,0.0067006,5.1083,0.2394,28.61,-80.6,9.7844,0.010274,5.82E-07,0.81193,0.038794,15503,0,11.632,0.026689,191.15,147.31,4.2566,0.64782,33057535,0,116.44,0.54752,0.54752,0.24911,0.12386,0.17456,0.0015342,0.0063828,4.58E-04,0,0,0,0,2.39E-05,0.028188,10.3,83.323,88.228,0.026359,NaN,14.185,868.43,339.89,0.05,0.4316,510.28
6.3413,1305.7,219.22,-17.221,219.28,17.224,26.37,0.0031221,26.37,0.0067837,5.0942,0.31956,28.61,-80.6,9.7843,0.032795,5.84E-07,-0.77136,0.011337,15503,0,11.632,0.026689,191.06,147.31,4.2473,0.64538,32904643,0,115.36,0.54722,0.54722,0.24936,0.12371,0.17415,0.0049038,0.020628,1.06E-04,0,0,0,0,-2.18E-05,0.028078,10.3,83.323,88.268,0.027637,NaN,14.093,867.31,339.84,0.05,0.43535,505.8
6.3913,1316.7,218.36,-17.149,218.42,17.154,26.624,0.0031932,26.624,0.0068719,5.0761,0.40772,28.61,-80.6,9.7843,0.0799,5.48E-07,-0.58122,0.0041372,15503,0,11.632,0.026689,190.87,147.31,4.2297,0.64296,32752709,0,114.29,0.54692,0.54693,0.24961,0.12357,0.17374,0.011982,0.050836,-6.13E-05,0,0,0,0,-1.25E-05,0.027968,10.3,83.323,88.303,0.027525,NaN,14.002,866.21,339.78,0.05,0.43878,501.36
6.4413,1327.6,217.51,-17.078,217.57,17.086,26.877,0.0032671,26.877,0.0069646,5.0529,0.51759,28.61,-80.6,9.7843,0.13734,5.56E-07,-0.21759,0.0034728,15503,0,11.632,0.026689,190.66,147.31,4.2086,0.64056,32601982,0,113.23,0.54663,0.54666,0.24986,0.12342,0.17334,0.020671,0.087108,1.22E-04,0,0,0,0,-1.76E-06,0.027858,10.3,83.323,88.324,0.024197,NaN,13.911,865.1,339.73,0.05,0.44169,496.96
6.4913,1338.4,216.66,-17.01,216.71,17.018,27.129,0.0033432,27.129,0.0070607,5.027,0.49956,28.61,-80.6,9.7842,0.13059,5.51E-07,0.24446,0.0027534,15503,0,11.632,0.026689,190.67,147.31,4.2095,0.63815,32451252,0,112.18,0.54633,0.54636,0.25011,0.12328,0.17294,0.019643,0.082997,-4.36E-05,0,0,0,0,2.24E-06,0.027749,10.3,83.323,88.323,0.019109,NaN,13.82,864,339.67,0.05,0.44482,492.6
6.5413,1349.2,215.81,-16.944,215.87,16.95,27.38,0.0034208,27.38,0.0071583,5.0034,0.44314,28.61,-80.6,9.7842,0.10301,6.08E-07,0.63041,0.0034291,15503,0,11.632,0.026689,190.75,147.31,4.2176,0.63575,32301271,0,111.13,0.54605,0.54606,0.25036,0.12314,0.17254,0.015463,0.064821,3.34E-04,0,0,0,0,1.50E-05,0.02764,10.3,83.323,88.301,0.013411,NaN,13.73,862.91,339.62,0.05,0.44906,488.28
6.5913,1360,214.96,-16.881,215.02,16.884,27.63,0.003499,27.63,0.0072558,4.9842,0.31438,28.61,-80.6,9.7842,0.036788,6.61E-07,0.86717,0.0066998,15503,0,11.632,0.026689,190.97,147.31,4.239,0.63335,32151617,0,110.09,0.54576,0.54576,0.25061,0.123,0.17215,0.005497,0.022963,2.47E-04,0,0,0,0,2.86E-05,0.027532,10.3,83.323,88.262,0.0081064,NaN,13.64,861.82,339.56,0.05,0.46313,484
6.6413,1370.7,214.12,-16.818,214.18,16.819,27.879,0.0035772,27.879,0.0073517,4.9707,0.23233,28.61,-80.6,9.7841,0.0072667,6.49E-07,-0.90637,0.034437,15503,0,11.632,0.026689,191.06,147.31,4.2479,0.63097,32003177,0,109.07,0.54548,0.54548,0.25086,0.12286,0.17176,0.0010835,0.0046389,1.59E-04,0,0,0,0,-3.15E-05,0.027424,10.3,83.323,88.217,0.003827,NaN,13.55,860.73,339.51,0.05,0.46594,479.76
6.6913,1381.4,213.28,-16.755,213.34,16.756,28.127,0.0036547,28.127,0.0074449,4.9613,0.14202,28.61,-80.6,9.7841,0.05621,6.44E-07,-0.80753,0.0046955,15503,0,11.632,0.026689,190.87,147.31,4.2297,0.6286,31855333,0,108.06,0.5452,0.54521,0.25111,0.12272,0.17137,0.0084068,0.03603,2.82E-04,0,0,0,0,-2.52E-05,0.027317,10.3,83.323,88.174,7.27E-04,NaN,13.461,859.65,339.46,0.05,0.46976,475.56
6.7413,1392.1,212.44,-16.693,212.5,16.693,28.375,0.0037313,28.375,0.0075345,4.9558,0.084802,28.61,-80.6,9.7841,0.087822,6.33E-07,-0.57362,0.0030185,15503,0,11.632,0.026689,190.75,147.31,4.2175,0.62623,31708338,0,107.06,0.54493,0.54494,0.25136,0.12258,0.17098,0.01316,0.055198,6.35E-05,0,0,0,0,-1.28E-05,0.02721,10.3,83.323,88.139,2.49E-04,NaN,13.372,858.57,339.4,0.05,0.47409,471.39
6.7913,1402.7,211.61,-16.631,211.67,16.631,28.623,0.0038069,28.623,0.0076205,4.9534,0.010915,28.61,-80.6,9.784,0.12772,6.07E-07,-0.23739,0.0020135,15503,0,11.632,0.026689,190.59,147.31,4.2025,0.62387,31561657,0,106.07,0.54466,0.54468,0.25161,0.12245,0.1706,0.019186,0.080512,4.34E-04,0,0,0,0,-2.21E-06,0.027103,10.3,83.323,88.118,0.001266,NaN,13.284,857.5,339.35,0.05,0.47695,467.26
6.8413,1413.2,210.78,-16.567,210.84,16.567,28.87,0.0038816,28.87,0.0077033,4.9527,0.0344,28.61,-80.6,9.784,0.11535,5.66E-07,0.15252,0.0021164,15503,0,11.632,0.026689,190.62,147.31,4.2054,0.62153,31416240,0,105.09,0.54439,0.54441,0.25186,0.12231,0.17022,0.017311,0.072312,-3.87E-04,0,0,0,0,9.21E-07,0.026997,10.3,83.323,88.116,0.0038615,NaN,13.195,856.43,339.3,0.05,0.48009,463.17
6.8913,1423.7,209.95,-16.501,210.01,16.502,29.118,0.0039558,29.118,0.007784,4.9488,0.12715,28.61,-80.6,9.784,0.064358,5.63E-07,0.43499,0.0038954,15503,0,11.632,0.026689,190.79,147.31,4.2217,0.6192,31271900,0,104.12,0.54413,0.54413,0.25211,0.12218,0.16984,0.0096235,0.040899,-4.69E-04,0,0,0,0,7.55E-06,0.026891,10.3,83.323,88.132,0.0094413,NaN,13.108,855.36,339.24,0.05,0.48208,459.12
6.9413,1434.2,209.13,-16.436,209.19,16.438,29.365,0.0040304,29.365,0.007864,4.9398,0.2309,28.61,-80.6,9.784,0.0054559,5.46E-07,0.54209,0.017111,15503,0,11.632,0.026689,190.99,147.31,4.2408,0.61688,31128249,0,103.17,0.54387,0.54387,0.25236,0.12204,0.16947,8.12E-04,0.0038455,1.62E-04,0,0,0,0,1.18E-05,0.026786,10.3,83.323,88.157,0.016829,NaN,13.02,854.3,339.19,0.05,0.48451,455.1
6.9913,1444.7,208.31,-16.373,208.37,16.376,29.612,0.0041063,29.612,0.0079452,4.9271,0.27005,28.61,-80.6,9.7839,0.019028,5.46E-07,-0.51556,0.0051764,15503,0,11.632,0.026689,190.93,147.31,4.2349,0.61455,30984676,0,102.21,0.54361,0.54361,0.2526,0.12191,0.1691,0.0028356,0.01191,3.13E-04,0,0,0,0,-1.08E-05,0.026681,10.3,83.323,88.183,0.022426,NaN,12.933,853.24,339.14,0.05,0.48671,451.11
7.0413,1455.1,207.49,-16.312,207.55,16.314,29.858,0.0041841,29.858,0.0080291,4.9127,0.30696,28.61,-80.6,9.7839,0.042396,5.22E-07,-0.42454,0.001981,15503,0,11.632,0.026689,190.83,147.31,4.2256,0.61224,30841822,0,101.27,0.54336,0.54336,0.25285,0.12178,0.16873,0.0063268,0.027067,-3.09E-04,0,0,0,0,-7.36E-06,0.026576,10.3,83.323,88.207,0.026797,NaN,12.846,852.19,339.08,0.05,0.48876,447.17
7.0913,1465.4,206.68,-16.248,206.74,16.254,30.103,0.0042643,30.103,0.0081163,4.8947,0.4215,28.61,-80.6,9.7839,0.10889,4.86E-07,-0.20687,2.27E-04,15503,0,11.632,0.026689,190.58,147.31,4.2015,0.60995,30700532,0,100.35,0.54311,0.54313,0.2531,0.12165,0.16836,0.01632,0.0681,2.72E-04,0,0,0,0,-1.76E-06,0.026472,10.3,83.323,88.224,0.028802,NaN,12.76,851.14,339.03,0.05,0.49056,443.25
7.1413,1475.7,205.87,-16.188,205.93,16.194,30.347,0.0043471,30.347,0.0082074,4.8724,0.45606,28.61,-80.6,9.7838,0.13041,5.00E-07,0.15751,-0.0014249,15503,0,11.632,0.026689,190.49,147.31,4.1929,0.60765,30559406,0,99.43,0.54287,0.54289,0.25334,0.12152,0.168,0.019569,0.08212,2.91E-04,0,0,0,0,1.03E-06,0.026368,10.3,83.323,88.225,0.02997,NaN,12.673,850.1,338.98,0.05,0.49284,439.37
7.1913,1486,205.06,-16.131,205.12,16.135,30.59,0.0044325,30.59,0.0083022,4.8509,0.39275,28.61,-80.6,9.7838,0.095799,5.06E-07,0.49653,-0.0032393,15503,0,11.632,0.026689,190.6,147.31,4.2036,0.60536,30418269,0,98.511,0.54262,0.54264,0.25359,0.12139,0.16764,0.01434,0.060547,3.99E-04,0,0,0,0,1.03E-05,0.026264,10.3,83.323,88.209,0.030956,NaN,12.588,849.05,338.93,0.05,0.49784,435.53
7.2413,1496.2,204.26,-16.072,204.31,16.077,30.832,0.0045207,30.832,0.0084008,4.8317,0.38233,28.61,-80.6,9.7838,0.089815,4.69E-07,0.75623,-0.0030816,15503,0,11.632,0.026689,190.61,147.31,4.2045,0.60308,30278538,0,97.608,0.54238,0.5424,0.25384,0.12127,0.16728,0.013436,0.056002,-2.15E-04,0,0,0,0,2.41E-05,0.026161,10.3,83.323,88.177,0.030608,NaN,12.502,848.02,338.88,0.05,0.50068,431.72
7.2913,1506.4,203.45,-16.017,203.51,16.02,31.073,0.0046114,31.073,0.0085029,4.814,0.31446,28.61,-80.6,9.7837,0.049685,4.42E-07,0.9625,-0.0050238,15503,0,11.632,0.026689,190.74,147.31,4.2171,0.6008,30139060,0,96.71,0.54215,0.54215,0.25408,0.12114,0.16693,0.0074118,0.031016,3.17E-04,0,0,0,0,3.94E-05,0.026058,10.3,83.323,88.134,0.027541,NaN,12.417,846.99,338.82,0.05,0.50322,427.94
7.3413,1516.6,202.65,-15.961,202.71,15.963,31.314,0.0047044,31.314,0.0086078,4.7998,0.25873,28.61,-80.6,9.7837,0.01533,4.30E-07,1.0511,-0.012033,15503,0,11.632,0.026689,190.85,147.31,4.2279,0.59854,3.00E+07,0,95.824,0.54191,0.54191,0.25433,0.12101,0.16657,0.0022813,0.0093213,1.92E-06,0,0,0,0,4.73E-05,0.025956,10.3,83.323,88.083,0.022715,NaN,12.332,845.96,338.77,0.05,0.50539,424.19
7.3913,1526.7,201.86,-15.907,201.91,15.908,31.553,0.0047989,31.553,0.0087141,4.7887,0.1795,28.61,-80.6,9.7837,0.033766,4.29E-07,-1.0272,-0.0048154,15503,0,11.632,0.026689,190.78,147.31,4.2203,0.59628,29862212,0,94.945,0.54168,0.54168,0.25457,0.12089,0.16622,0.00503,0.021047,3.13E-04,0,0,0,0,-4.55E-05,0.025854,10.3,83.323,88.03,0.016808,NaN,12.248,844.93,338.72,0.05,0.50754,420.48
7.4413,1536.8,201.06,-15.852,201.12,15.853,31.793,0.0048943,31.793,0.0088204,4.7807,0.15042,28.61,-80.6,9.7836,0.053292,4.11E-07,-0.89933,-9.11E-04,15503,0,11.632,0.026689,190.7,147.31,4.2125,0.59403,29725049,0,94.078,0.54146,0.54146,0.25482,0.12077,0.16587,0.0079478,0.03373,1.89E-04,0,0,0,0,-3.52E-05,0.025752,10.3,83.323,87.982,0.010845,NaN,12.164,843.91,338.67,0.05,0.51006,416.8
7.4913,1546.8,200.27,-15.799,200.33,15.799,32.031,0.0049897,32.031,0.0089253,4.7747,0.086303,28.61,-80.6,9.7836,0.093571,4.27E-07,-0.70103,-4.28E-04,15503,0,11.632,0.026689,190.54,147.31,4.1975,0.59178,29587993,0,93.217,0.54123,0.54125,0.25506,0.12064,0.16553,0.01399,0.058689,-2.42E-04,0,0,0,0,-2.15E-05,0.025651,10.3,83.323,87.942,0.0062285,NaN,12.08,842.9,338.62,0.05,0.51307,413.15
7.5413,1556.8,199.48,-15.744,199.54,15.744,32.27,0.0050846,32.27,0.0090278,4.7708,0.079818,28.61,-80.6,9.7836,0.098847,4.67E-07,-0.42877,6.30E-04,15503,0,11.632,0.026689,190.51,147.31,4.1946,0.58955,29451950,0,92.366,0.54101,0.54103,0.25531,0.12052,0.16518,0.014782,0.062437,7.36E-05,0,0,0,0,-8.12E-06,0.02555,10.3,83.323,87.913,0.0036338,NaN,11.996,841.88,338.57,0.05,0.51532,409.53
7.5913,1566.7,198.7,-15.69,198.75,15.69,32.509,0.0051786,32.509,0.0091273,4.7668,0.07997,28.61,-80.6,9.7835,0.099291,4.82E-07,-0.1605,0.001711,15503,0,11.632,0.026689,190.5,147.31,4.1934,0.58732,29316366,0,91.521,0.54079,0.54081,0.25555,0.1204,0.16484,0.014846,0.062537,4.33E-04,0,0,0,0,-1.15E-06,0.02545,10.3,83.323,87.899,0.0033248,NaN,11.913,840.88,338.52,0.05,0.51752,405.94
7.6413,1576.7,197.91,-15.636,197.97,15.637,32.747,0.0052718,32.747,0.0092238,4.7634,0.054155,28.61,-80.6,9.7835,0.11482,4.49E-07,0.12398,0.0015802,15503,0,11.632,0.026689,190.43,147.31,4.187,0.58509,29180878,0,90.682,0.54058,0.5406,0.2558,0.12028,0.1645,0.017182,0.072216,6.48E-05,0,0,0,0,6.90E-07,0.025349,10.3,83.323,87.897,0.0051115,NaN,11.83,839.87,338.47,0.05,0.51974,402.39
7.6913,1586.5,197.13,-15.581,197.19,15.581,32.985,0.0053643,32.985,0.009318,4.7598,0.10065,28.61,-80.6,9.7835,0.084894,4.55E-07,0.3993,5.97E-05,15503,0,11.632,0.026689,190.53,147.31,4.1962,0.58287,29046547,0,89.852,0.54037,0.54038,0.25604,0.12016,0.16417,0.012677,0.052929,2.39E-04,0,0,0,0,7.21E-06,0.025249,10.3,83.323,87.911,0.0074111,NaN,11.748,838.87,338.42,0.05,0.52145,398.86
7.7413,1596.4,196.36,-15.526,196.41,15.527,33.223,0.0054565,33.223,0.0094103,4.7532,0.16487,28.61,-80.6,9.7835,0.042452,4.32E-07,0.56669,5.22E-04,15503,0,11.632,0.026689,190.67,147.31,4.2098,0.58066,28912855,0,89.031,0.54016,0.54016,0.25628,0.12004,0.16383,0.0063204,0.026287,1.04E-04,0,0,0,0,1.46E-05,0.02515,10.3,83.323,87.935,0.010091,NaN,11.666,837.87,338.37,0.05,0.52399,395.37
7.7913,1606.2,195.58,-15.472,195.64,15.473,33.46,0.0055488,33.46,0.0095015,4.7441,0.19109,28.61,-80.6,9.7834,0.022934,4.38E-07,0.64738,0.0013019,15503,0,11.632,0.026689,190.73,147.31,4.2155,0.57845,28779259,0,88.215,0.53995,0.53995,0.25653,0.11992,0.1635,0.0034095,0.014519,-1.97E-04,0,0,0,0,1.93E-05,0.025051,10.3,83.323,87.966,0.014045,NaN,11.584,836.88,338.32,0.05,0.52654,391.9
7.8413,1615.9,194.81,-15.417,194.87,15.42,33.697,0.0056416,33.697,0.0095926,4.7327,0.27244,28.61,-80.6,9.7834,0.032591,4.48E-07,-0.6422,-8.59E-04,15503,0,11.632,0.026689,190.68,147.31,4.2111,0.57626,28646863,0,87.411,0.53975,0.53975,0.25677,0.11981,0.16317,0.0048476,0.019949,-3.43E-04,0,0,0,0,-1.91E-05,0.024952,10.3,83.323,87.999,0.017481,NaN,11.502,835.89,338.27,0.05,0.52888,388.46
7.8913,1625.6,194.04,-15.363,194.1,15.367,33.933,0.0057353,33.933,0.009684,4.7166,0.37426,28.61,-80.6,9.7834,0.1016,4.74E-07,-0.46973,-0.0010088,15503,0,11.632,0.026689,190.43,147.31,4.1863,0.57408,28515394,0,86.619,0.53955,0.53957,0.25701,0.11969,0.16284,0.015179,0.063324,4.86E-04,0,0,0,0,-1.03E-05,0.024853,10.3,83.323,88.027,0.020552,NaN,11.421,834.91,338.22,0.05,0.53368,385.06
7.9413,1635.3,193.27,-15.31,193.33,15.316,34.169,0.0058303,34.169,0.0097765,4.6964,0.42545,28.61,-80.6,9.7833,0.1378,4.74E-07,-0.15948,-1.20E-04,15503,0,11.632,0.026689,190.29,147.31,4.173,0.5719,28384158,0,85.833,0.53935,0.53939,0.25726,0.11958,0.16252,0.020634,0.086315,3.51E-04,0,0,0,0,-1.20E-06,0.024755,10.3,83.323,88.044,0.022553,NaN,11.34,833.93,338.17,0.05,0.53617,381.68
7.9913,1645,192.51,-15.26,192.56,15.265,34.403,0.0059266,34.403,0.0098704,4.6752,0.41282,28.61,-80.6,9.7833,0.13195,4.26E-07,0.18635,6.38E-04,15503,0,11.632,0.026689,190.3,147.31,4.174,0.56972,28253045,0,85.048,0.53916,0.53919,0.2575,0.11946,0.1622,0.019747,0.082188,2.78E-04,0,0,0,0,1.65E-06,0.024657,10.3,83.323,88.043,0.022527,NaN,11.26,832.95,338.12,0.05,0.53799,378.33
8.0413,1654.6,191.75,-15.209,191.8,15.215,34.636,0.0060243,34.636,0.0099655,4.654,0.44181,28.61,-80.6,9.7833,0.15222,4.37E-07,0.53384,2.29E-04,15503,0,11.632,0.026689,190.22,147.31,4.1661,0.56756,28123282,0,84.277,0.53897,0.53901,0.25774,0.11935,0.16188,0.022808,0.094992,-2.41E-04,0,0,0,0,1.36E-05,0.024559,10.3,83.323,88.025,0.021365,NaN,11.179,831.98,338.07,0.05,0.53987,375.01
8.0913,1664.1,190.99,-15.161,191.04,15.166,34.868,0.0061232,34.868,0.010062,4.6327,0.39613,28.61,-80.6,9.7832,0.12228,4.35E-07,0.883,0.001368,15503,0,11.632,0.026689,190.31,147.31,4.1754,0.5654,27993499,0,83.507,0.53878,0.53881,0.25799,0.11924,0.16156,0.018284,0.075873,8.82E-05,0,0,0,0,3.76E-05,0.024462,10.3,83.323,87.989,0.018802,NaN,11.099,831.01,338.03,0.05,0.54155,371.72
8.1413,1673.7,190.23,-15.113,190.29,15.117,35.1,0.006223,35.1,0.010158,4.6141,0.348,28.61,-80.6,9.7832,0.089101,4.15E-07,1.1405,0.0018359,15503,0,11.632,0.026689,190.42,147.31,4.1858,0.56325,27864480,0,82.745,0.5386,0.53861,0.25823,0.11912,0.16124,0.013291,0.05534,-1.76E-04,0,0,0,0,6.32E-05,0.024365,10.3,83.323,87.938,0.016091,NaN,11.02,830.04,337.98,0.05,0.544,368.45
8.1913,1683.2,189.48,-15.068,189.53,15.07,35.33,0.0063233,35.33,0.010255,4.5993,0.23615,28.61,-80.6,9.7832,0.010991,4.12E-07,1.2689,0.011,15503,0,11.632,0.026689,190.69,147.31,4.2118,0.56109,27735366,0,81.986,0.53841,0.53841,0.25847,0.11901,0.16093,0.0016307,0.0069505,-6.53E-05,0,0,0,0,7.88E-05,0.024269,10.3,83.323,87.877,0.013992,NaN,10.941,829.08,337.93,0.05,0.54698,365.21
8.2413,1692.6,188.72,-15.024,188.78,15.025,35.56,0.0064241,35.56,0.010351,4.5906,0.11428,28.61,-80.6,9.7832,0.075668,4.23E-07,-1.1903,0.0019327,15503,0,11.632,0.026689,190.45,147.31,4.1885,0.55893,27606649,0,81.236,0.53823,0.53824,0.25872,0.1189,0.16061,0.011274,0.046832,4.30E-04,0,0,0,0,-6.99E-05,0.024172,10.3,83.323,87.815,0.013422,NaN,10.862,828.12,337.88,0.05,0.54891,362
8.2913,1702,187.97,-14.979,188.03,14.979,35.789,0.0065251,35.789,0.010446,4.5868,0.044238,28.61,-80.6,9.7831,0.12675,4.69E-07,-0.94335,9.99E-04,15503,0,11.632,0.026689,190.26,147.31,4.1701,0.55679,27478934,0,80.497,0.53805,0.53808,0.25896,0.11879,0.1603,0.018945,0.07907,-4.77E-04,0,0,0,0,-4.43E-05,0.024076,10.3,83.323,87.761,0.013517,NaN,10.783,827.17,337.83,0.05,0.55057,358.82
8.3413,1711.4,187.23,-14.935,187.28,14.935,36.018,0.0066266,36.018,0.010541,4.5864,0.026449,28.61,-80.6,9.7831,0.17785,4.57E-07,-0.58551,9.33E-04,15503,0,11.632,0.026689,190.07,147.31,4.1518,0.55465,27351475,0,79.765,0.53788,0.53793,0.2592,0.11868,0.15999,0.026671,0.11026,-3.78E-04,0,0,0,0,-1.72E-05,0.023981,10.3,83.323,87.722,0.014247,NaN,10.705,826.22,337.79,0.05,0.55194,355.66
