Time (sec),Stage,Stage Time (sec),Mach,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),Accel-R (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Vel-R (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
15.87027,S,15.87027,0.3154623,0.1096671,0.5742248,0.01481096,0,34.18252,4.41324,0.1136042,-36.1304642014755,-36.10546,-1.34395,346.54251503712,326.9929,102.529,70.77255,72.59112,9309.338,1717.55
15.88027,S,15.88027,0.3151522,0.1100228,0.5742373,0.01485829,0,34.18252,4.40408,0.1137279,-36.1217889688375,-36.09683,-1.342573,346.197460587957,326.6319,102.5156,70.75522,72.57519,9312.604,1718.576
15.89027,S,15.89027,0.314842,0.1103735,0.5742499,0.01490646,0,34.18252,4.394932,0.1138571,-36.1131139898625,-36.0882,-1.341202,345.852531017895,326.271,102.5022,70.73785,72.55923,9315.867,1719.601
15.90027,S,15.90027,0.3145321,0.1107283,0.5742625,0.01495394,0,34.18252,4.385798,0.1139796,-36.1044588420652,-36.07959,-1.339826,345.507731454403,325.9102,102.4888,70.72045,72.54324,9319.126,1720.626
15.91027,S,15.91027,0.3142221,0.1110777,0.5742752,0.01500199,0,34.18252,4.37668,0.1141055,-36.0958238967754,-36.071,-1.338455,345.163059437408,325.5495,102.4754,70.70303,72.52721,9322.382,1721.65
15.92027,S,15.92027,0.3139123,0.1114223,0.5742878,0.01504931,0,34.18252,4.367573,0.1142246,-36.0871887968617,-36.06241,-1.337079,344.818512498135,325.1889,102.462,70.68556,72.51117,9325.634,1722.675
15.93027,S,15.93027,0.3136026,0.1117713,0.5743005,0.01509596,0,34.18252,4.358483,0.1143375,-36.0785735290741,-36.05384,-1.335698,344.474095778096,324.8284,102.4486,70.66807,72.49509,9328.882,1723.7
15.94027,S,15.94027,0.313293,0.1121323,0.5743132,0.01514322,0,34.18252,4.349405,0.114454,-36.0699784638664,-36.04529,-1.334322,344.129839856171,324.468,102.4353,70.65054,72.47897,9332.127,1724.724
15.95027,S,15.95027,0.3129836,0.1124921,0.574326,0.01519211,0,34.18252,4.340344,0.1145815,-36.0613838732981,-36.03674,-1.332958,343.785614994907,324.1076,102.422,70.63298,72.46282,9335.368,1725.748
15.96027,S,15.96027,0.3126741,0.1128566,0.5743388,0.01524084,0,34.18252,4.331293,0.1147066,-36.0528092256146,-36.02821,-1.331592,343.441520647064,323.7473,102.4087,70.61539,72.44664,9338.605,1726.772
15.97027,S,15.97027,0.3123648,0.1132196,0.5743516,0.0152902,0,34.18252,4.322259,0.1148354,-36.0442448231326,-36.01969,-1.330232,343.097554340706,323.3871,102.3954,70.59777,72.43044,9341.839,1727.797
15.98027,S,15.98027,0.3120556,0.113576,0.5743645,0.01533935,0,34.18252,4.313235,0.1149613,-36.0356903703717,-36.01118,-1.32887,342.753716146048,323.027,102.3821,70.58012,72.4142,9345.069,1728.82
15.99027,S,15.99027,0.3117464,0.1139366,0.5743774,0.01538761,0,34.18252,4.304228,0.1150794,-36.0271557133796,-36.00269,-1.327502,342.41000358032,322.667,102.3688,70.56243,72.39793,9348.296,1729.844
16.00027,S,16.00027,0.3114374,0.1142988,0.5743904,0.01543644,0,34.18252,4.295235,0.1152006,-36.0186312277291,-35.99421,-1.326138,342.066327594796,322.307,102.3555,70.54472,72.38164,9351.519,1730.868
16.01027,S,16.01027,0.3111284,0.1146738,0.5744032,0.01548548,0,34.18252,4.286251,0.1153222,-36.0101068095268,-35.98573,-1.324775,341.722813204897,321.9471,102.3423,70.52696,72.3653,9354.738,1731.891
16.02027,S,16.02027,0.3108196,0.1150527,0.5744162,0.01553626,0,34.18252,4.277284,0.1154555,-36.0016128795506,-35.97728,-1.323425,341.379427290276,321.5873,102.3291,70.50919,72.34893,9357.954,1732.915
16.03027,S,16.03027,0.3105108,0.1154289,0.5744293,0.01558758,0,34.18252,4.268332,0.1155917,-35.9931191631859,-35.96883,-1.32208,341.036169922509,321.2276,102.3159,70.49137,72.33253,9361.166,1733.938
16.04027,S,16.04027,0.3102022,0.1157995,0.5744423,0.01563851,0,34.18252,4.259391,0.1157237,-35.9846453162229,-35.9604,-1.320731,340.693038608807,320.868,102.3027,70.47353,72.3161,9364.375,1734.961
16.05027,S,16.05027,0.3098936,0.1161687,0.5744555,0.0156887,0,34.18252,4.250467,0.115849,-35.9761813091458,-35.95198,-1.319377,340.35003854811,320.5085,102.2895,70.45564,72.29964,9367.58,1735.984
16.06027,S,16.06027,0.3095852,0.1165422,0.5744686,0.01573869,0,34.18252,4.241556,0.1159717,-35.9677273256656,-35.94357,-1.318023,340.007167250379,320.1491,102.2763,70.43774,72.28316,9370.781,1737.007
16.07027,S,16.07027,0.3092768,0.1169132,0.5744818,0.01578927,0,34.18252,4.23266,0.1160975,-35.9592934689766,-35.93518,-1.316672,339.664424788119,319.7898,102.2631,70.41979,72.26665,9373.979,1738.029
16.08027,S,16.08027,0.3089686,0.1172854,0.574495,0.01583951,0,34.18252,4.223779,0.1162197,-35.9508795925566,-35.92681,-1.31532,339.321717096121,319.4305,102.2499,70.40181,72.2501,9377.174,1739.052
16.09027,S,16.09027,0.3086604,0.1176728,0.5745082,0.0158899,0,34.18252,4.214909,0.1163418,-35.9424657830617,-35.91844,-1.313969,338.979171895967,319.0713,102.2368,70.3838,72.23351,9380.364,1740.074
16.10027,S,16.10027,0.3083523,0.1180563,0.5745215,0.01594236,0,34.18252,4.20605,0.1164777,-35.9340624720969,-35.91008,-1.312631,338.636755831974,318.7122,102.2237,70.36575,72.21689,9383.552,1741.097
16.11027,S,16.11027,0.3080443,0.1184428,0.5745348,0.01599429,0,34.18252,4.197208,0.1166086,-35.9256791044272,-35.90174,-1.311291,338.29446897782,318.3532,102.2106,70.34769,72.20023,9386.735,1742.119
16.12027,S,16.12027,0.3077365,0.118829,0.5745481,0.01604662,0,34.18252,4.188383,0.1167413,-35.917305869319,-35.89341,-1.309954,337.952311407423,317.9943,102.1975,70.32957,72.18356,9389.915,1743.141
16.13027,S,16.13027,0.3074287,0.1192168,0.5745615,0.01609892,0,34.18252,4.179567,0.1168724,-35.9089426572378,-35.88509,-1.308617,337.610189111461,317.6354,102.1844,70.31144,72.16684,9393.092,1744.163
16.14027,S,16.14027,0.307121,0.1196027,0.5745749,0.01615143,0,34.18252,4.170764,0.1170037,-35.9005894682358,-35.87678,-1.30728,337.268196269772,317.2766,102.1713,70.29326,72.15009,9396.265,1745.185
16.15027,S,16.15027,0.3068134,0.1199869,0.5745884,0.01620369,0,34.18252,4.161975,0.117132,-35.8922462659801,-35.86848,-1.305942,336.926332957084,316.9179,102.1582,70.27505,72.13332,9399.434,1746.206
16.16027,S,16.16027,0.3065059,0.1203853,0.5746019,0.01625571,0,34.18252,4.153202,0.1172575,-35.8839330373875,-35.86021,-1.304603,336.584632948629,316.5593,102.1452,70.25681,72.1165,9402.6,1747.228
16.17027,S,16.17027,0.3061985,0.1207804,0.5746154,0.01630966,0,34.18252,4.144441,0.1173956,-35.8756203110459,-35.85194,-1.303277,336.243062680131,316.2008,102.1322,70.23853,72.09966,9405.762,1748.249
16.18027,S,16.18027,0.3058912,0.1211739,0.5746289,0.01636315,0,34.18252,4.135695,0.1175291,-35.8673174984847,-35.84368,-1.301948,335.901622227194,315.8424,102.1192,70.22021,72.08277,9408.92,1749.27
16.19028,S,16.19028,0.3055841,0.1215714,0.5746425,0.01641644,0,34.18252,4.126961,0.1176599,-35.859034665974,-35.83544,-1.300618,335.560217648565,315.484,102.1062,70.20187,72.06586,9412.075,1750.292
16.20028,S,16.20028,0.3052769,0.1219676,0.5746561,0.01647027,0,34.18252,4.118241,0.1177933,-35.8507619652188,-35.82721,-1.299291,335.218943059785,315.1257,102.0932,70.18349,72.04891,9415.227,1751.312
16.21028,S,16.21028,0.3049699,0.1223625,0.5746698,0.01652391,0,34.18252,4.109535,0.1179241,-35.8424992873739,-35.81899,-1.297964,334.87779853729,314.7675,102.0802,70.16508,72.03194,9418.374,1752.333
16.22028,S,16.22028,0.304663,0.1227545,0.5746834,0.01657739,0,34.18252,4.100842,0.1180525,-35.8342465601221,-35.81078,-1.296635,334.536784157765,314.4094,102.0672,70.14663,72.01493,9421.519,1753.354
16.23028,S,16.23028,0.3043561,0.1231455,0.5746972,0.01663047,0,34.18252,4.092162,0.1181769,-35.8260137409943,-35.80259,-1.295303,334.195899998148,314.0514,102.0542,70.12815,71.9979,9424.659,1754.375
16.24028,S,16.24028,0.3040495,0.1235496,0.5747108,0.0166834,0,34.18252,4.083495,0.118299,-35.8177909091139,-35.79441,-1.29397,333.855180080541,313.6935,102.0413,70.10963,71.98082,9427.796,1755.395
16.25028,S,16.25028,0.3037429,0.1239547,0.5747247,0.01673812,0,34.18252,4.074846,0.1184327,-35.8095886356658,-35.78625,-1.292652,333.514590599101,313.3357,102.0284,70.09108,71.96371,9430.93,1756.416
16.26028,S,16.26028,0.3034364,0.1243638,0.5747384,0.01679297,0,34.18252,4.066206,0.1185658,-35.8013863553493,-35.77809,-1.291333,333.174040309304,312.9779,102.0155,70.07249,71.94656,9434.06,1757.436
16.27028,S,16.27028,0.30313,0.124771,0.5747524,0.01684837,0,34.18252,4.057581,0.1187015,-35.7931942059365,-35.76994,-1.290017,332.833618020881,312.6202,102.0026,70.05388,71.92938,9437.186,1758.456
16.28028,S,16.28028,0.3028237,0.1251775,0.5747662,0.0169035,0,34.18252,4.048969,0.1188341,-35.785022036686,-35.76181,-1.2887,332.493326425795,312.2626,101.9897,70.03522,71.91218,9440.309,1759.476
16.29028,S,16.29028,0.3025174,0.1255836,0.5747801,0.01695855,0,34.18252,4.040369,0.1189649,-35.7768598542413,-35.75369,-1.287382,332.153165602751,311.9051,101.9768,70.01653,71.89494,9443.428,1760.496
16.30028,S,16.30028,0.3022113,0.1259928,0.5747941,0.01701352,0,34.18252,4.031786,0.1190939,-35.7687176882286,-35.74559,-1.286064,331.813041738197,311.5476,101.9639,69.99781,71.87767,9446.543,1761.516
16.31028,S,16.31028,0.3019052,0.1264034,0.5748081,0.01706893,0,34.18252,4.023215,0.1192247,-35.7605856529644,-35.7375,-1.284749,331.473048826895,311.1902,101.951,69.97906,71.86036,9449.655,1762.535
16.32028,S,16.32028,0.3015992,0.1268294,0.5748221,0.01712453,0,34.18252,4.014656,0.1193555,-35.7524536828918,-35.72941,-1.283435,331.133223771721,310.8329,101.9382,69.96027,71.843,9452.764,1763.554
16.33028,S,16.33028,0.3012934,0.1272522,0.5748361,0.01718221,0,34.18252,4.006107,0.1194995,-35.7443421596382,-35.72134,-1.282133,330.793527263902,310.4757,101.9254,69.94144,71.82562,9455.868,1764.574
16.34028,S,16.34028,0.3009876,0.1276767,0.5748503,0.01723945,0,34.18252,3.997576,0.1196392,-35.736240622753,-35.71328,-1.28083,330.453962011525,310.1186,101.9126,69.92258,71.8082,9458.97,1765.593
16.35028,S,16.35028,0.300682,0.1281061,0.5748643,0.01729693,0,34.18252,3.989059,0.1197792,-35.7281491798098,-35.70523,-1.279529,330.114436897986,309.7615,101.8998,69.90369,71.79075,9462.067,1766.612
16.36028,S,16.36028,0.3003764,0.1285276,0.5748785,0.01735508,0,34.18252,3.980552,0.1199224,-35.7200678664733,-35.69719,-1.278231,329.775040589501,309.4045,101.887,69.88476,71.77327,9465.161,1767.631
16.37028,S,16.37028,0.3000709,0.1289493,0.5748927,0.01741215,0,34.18252,3.97206,0.120057,-35.7120063543373,-35.68917,-1.276927,329.435775802261,309.0476,101.8742,69.86579,71.75575,9468.252,1768.65
16.38028,S,16.38028,0.2997656,0.1293713,0.5749069,0.01746925,0,34.18252,3.963581,0.1201904,-35.7039548647447,-35.68116,-1.275623,329.096642617678,308.6908,101.8614,69.84679,71.7382,9471.339,1769.668
16.39028,S,16.39028,0.2994603,0.1298093,0.5749211,0.01752638,0,34.18252,3.955115,0.1203229,-35.6959133977457,-35.67316,-1.274319,328.75767817773,308.3341,101.8487,69.82776,71.72061,9474.422,1770.687
16.40028,S,16.40028,0.2991551,0.130254,0.5749356,0.01758569,0,34.18252,3.946664,0.1204688,-35.6878824527842,-35.66517,-1.273029,328.418749146817,307.9774,101.836,69.80869,71.70299,9477.502,1771.705
16.41028,S,16.41028,0.29885,0.1306918,0.5749498,0.01764589,0,34.18252,3.938222,0.1206195,-35.6798717015846,-35.6572,-1.271744,328.079954703623,307.6208,101.8233,69.78957,71.68532,9480.578,1772.724
16.42028,S,16.42028,0.298545,0.1311272,0.5749642,0.01770518,0,34.18252,3.929797,0.1207626,-35.6718608003426,-35.64923,-1.270454,327.741289629251,307.2643,101.8106,69.77043,71.66763,9483.65,1773.742
16.43028,S,16.43028,0.2982401,0.1315652,0.5749786,0.01776413,0,34.18252,3.921385,0.1209022,-35.6638698791784,-35.64128,-1.269163,327.402756656319,306.9079,101.7979,69.75125,71.6499,9486.72,1774.76
16.44028,S,16.44028,0.2979354,0.1320035,0.574993,0.01782344,0,34.18252,3.912985,0.1210428,-35.6558889801388,-35.63334,-1.267872,327.06435852751,306.5516,101.7852,69.73204,71.63214,9489.785,1775.778
16.45028,S,16.45028,0.2976307,0.1324403,0.5750074,0.01788278,0,34.18252,3.904598,0.1211822,-35.6479281324893,-35.62542,-1.266582,326.725996293836,306.1953,101.7725,69.71278,71.61434,9492.847,1776.796
16.46028,S,16.46028,0.297326,0.1328794,0.575022,0.01794192,0,34.18252,3.896223,0.1213189,-35.6399672423264,-35.6175,-1.26529,326.387769100654,305.8391,101.7598,69.6935,71.59651,9495.905,1777.813
16.47028,S,16.47028,0.2970214,0.1333347,0.5750365,0.01800137,0,34.18252,3.887862,0.1214566,-35.6320264746197,-35.6096,-1.264001,326.049706374113,305.483,101.7472,69.67417,71.57864,9498.96,1778.831
16.48028,S,16.48028,0.2967171,0.1337826,0.5750511,0.01806302,0,34.18252,3.879514,0.1216075,-35.6240961899348,-35.60171,-1.262725,325.711776256722,305.127,101.7346,69.65481,71.56072,9502.012,1779.848
16.49028,S,16.49028,0.2964128,0.1342349,0.5750657,0.01812366,0,34.18252,3.871181,0.1217505,-35.6161757497073,-35.59383,-1.261444,325.373981505144,304.7711,101.722,69.63541,71.54279,9505.06,1780.866
16.50028,S,16.50028,0.2961086,0.1346912,0.5750803,0.01818491,0,34.18252,3.862861,0.121896,-35.6082654375239,-35.58596,-1.260166,325.03622320786,304.4152,101.7094,69.61598,71.5248,9508.104,1781.883
16.51028,S,16.51028,0.2958045,0.1351435,0.5750949,0.0182467,0,34.18252,3.854551,0.1220438,-35.6003652531808,-35.5781,-1.258891,324.698600476478,304.0594,101.6968,69.5965,71.50679,9511.145,1782.9
16.52028,S,16.52028,0.2955005,0.1355944,0.5751097,0.01830793,0,34.18252,3.846258,0.1221866,-35.5924849782278,-35.57026,-1.257613,324.361108046002,303.7037,101.6842,69.577,71.48874,9514.182,1783.917
16.53028,S,16.53028,0.2951965,0.1360413,0.5751244,0.01836897,0,34.18252,3.837973,0.1223266,-35.5846146192301,-35.56243,-1.256332,324.023751358486,303.3481,101.6716,69.55745,71.47066,9517.215,1784.934
16.54028,S,16.54028,0.2948926,0.1364888,0.5751392,0.01842948,0,34.18252,3.829705,0.1224619,-35.5767542470445,-35.55461,-1.25505,323.686525139554,302.9926,101.659,69.53787,71.45255,9520.245,1785.95
16.55028,S,16.55028,0.294589,0.1369568,0.5751539,0.01849008,0,34.18252,3.821449,0.1225963,-35.5689138555901,-35.54681,-1.253767,323.349376174043,302.6371,101.6465,69.51825,71.43438,9523.271,1786.967
16.56028,S,16.56028,0.2942853,0.137423,0.5751688,0.01855343,0,34.18252,3.813205,0.1227477,-35.561074126636,-35.53901,-1.252502,323.012360625014,302.2817,101.634,69.49859,71.41618,9526.294,1787.983
16.57028,S,16.57028,0.2939818,0.1378919,0.5751836,0.01861655,0,34.18252,3.804975,0.1228961,-35.55324431344,-35.53122,-1.251234,322.675475888387,301.9264,101.6215,69.4789,71.39795,9529.313,1788.999
16.58028,S,16.58028,0.2936784,0.1383557,0.5751986,0.01868004,0,34.18252,3.796759,0.1230456,-35.5454346562734,-35.52345,-1.24997,322.338727432935,301.5712,101.609,69.45917,71.37968,9532.329,1790.015
16.59028,S,16.59028,0.293375,0.1388263,0.5752135,0.01874283,0,34.18252,3.788553,0.1231889,-35.5376348096789,-35.51569,-1.2487,322.002016416193,301.216,101.5965,69.4394,71.36137,9535.341,1791.031
16.60028,S,16.60028,0.2930718,0.1392937,0.5752285,0.01880654,0,34.18252,3.780362,0.123337,-35.5298451955211,-35.50794,-1.247436,321.665441887369,300.8609,101.584,69.41959,71.34303,9538.35,1792.047
16.61028,S,16.61028,0.2927686,0.1397637,0.5752435,0.01886983,0,34.18252,3.772182,0.123481,-35.5220655326925,-35.5002,-1.24617,321.329001241151,300.5059,101.5715,69.39975,71.32466,9541.354,1793.063
16.62029,S,16.62029,0.2924655,0.1402428,0.5752586,0.01893346,0,34.18252,3.764018,0.1236258,-35.5143059204235,-35.49248,-1.244905,320.992727018541,300.151,101.5591,69.37987,71.30624,9544.356,1794.079
16.63029,S,16.63029,0.2921626,0.1407249,0.5752736,0.01899833,0,34.18252,3.755865,0.1237772,-35.5065466161594,-35.48476,-1.243648,320.656496130539,299.7961,101.5467,69.35994,71.28777,9547.354,1795.094
16.64029,S,16.64029,0.2918597,0.1412099,0.5752887,0.01906361,0,34.18252,3.747722,0.1239299,-35.4988073970105,-35.47706,-1.242393,320.320399485123,299.4413,101.5343,69.33998,71.26927,9550.349,1796.109
16.65029,S,16.65029,0.2915569,0.1416898,0.5753039,0.01912927,0,34.18252,3.739596,0.1240836,-35.4910683100901,-35.46936,-1.241141,319.984434460704,299.0866,101.5219,69.31998,71.25075,9553.34,1797.125
16.66029,S,16.66029,0.2912542,0.142174,0.5753191,0.01919425,0,34.18252,3.731482,0.1242314,-35.483359057304,-35.46169,-1.239884,319.648606569306,298.732,101.5095,69.29995,71.23218,9556.327,1798.14
16.67029,S,16.67029,0.2909517,0.1426584,0.5753343,0.01925979,0,34.18252,3.72338,0.1243815,-35.4756499367848,-35.45402,-1.23863,319.312819748894,298.3774,101.4971,69.27988,71.21357,9559.311,1799.155
16.68029,S,16.68029,0.2906491,0.1431412,0.5753495,0.01932538,0,34.18252,3.715288,0.1245304,-35.4679508375516,-35.44636,-1.237376,318.977167559968,298.0229,101.4847,69.25977,71.19493,9562.291,1800.17
16.69029,S,16.69029,0.2903467,0.1436242,0.5753648,0.01939075,0,34.18252,3.707211,0.1246765,-35.4602716838549,-35.43872,-1.23612,318.64164737203,297.6685,101.4723,69.23962,71.17625,9565.268,1801.185
16.70029,S,16.70029,0.2900444,0.144103,0.5753801,0.01945613,0,34.18252,3.699147,0.1248212,-35.4526025865003,-35.43109,-1.234865,318.306264718901,297.3142,101.4599,69.21942,71.15755,9568.24,1802.199
16.71029,S,16.71029,0.2897422,0.1445973,0.5753955,0.01952096,0,34.18252,3.691097,0.1249611,-35.4449433714336,-35.42347,-1.233606,317.971052428703,296.96,101.4476,69.1992,71.13879,9571.21,1803.214
16.72029,S,16.72029,0.2894402,0.1450992,0.5754108,0.01958788,0,34.18252,3.683059,0.1251129,-35.4372946649984,-35.41586,-1.232361,317.635881826544,296.6058,101.4353,69.17893,71.11999,9574.176,1804.228
16.73029,S,16.73029,0.2891382,0.1455967,0.5754262,0.01965583,0,34.18252,3.675033,0.1252698,-35.4296561185965,-35.40826,-1.23112,317.300843678202,296.2517,101.423,69.15862,71.10115,9577.139,1805.242
16.74029,S,16.74029,0.2888362,0.1460927,0.5754417,0.0197232,0,34.18252,3.667019,0.1254215,-35.4220274888984,-35.40067,-1.229876,316.965943539642,295.8977,101.4107,69.13828,71.08228,9580.098,1806.257
16.75029,S,16.75029,0.2885345,0.1465926,0.5754572,0.01979033,0,34.18252,3.65902,0.1255703,-35.4144188395653,-35.3931,-1.228631,316.63117877479,295.5438,101.3984,69.1179,71.06337,9583.053,1807.271
16.76029,S,16.76029,0.2882327,0.1470937,0.5754727,0.01985801,0,34.18252,3.651031,0.1257211,-35.4068102521064,-35.38553,-1.227387,316.296456150841,295.1899,101.3861,69.09747,71.04443,9586.005,1808.285
16.77029,S,16.77029,0.2879311,0.1475942,0.5754882,0.01992586,0,34.18252,3.643056,0.1258714,-35.3992217490925,-35.37798,-1.226145,315.961869115545,294.8361,101.3738,69.07701,71.02544,9588.953,1809.298
16.78029,S,16.78029,0.2876296,0.1480902,0.5755038,0.01999362,0,34.18252,3.635094,0.1260198,-35.3916432672038,-35.37044,-1.224903,315.627417763821,294.4824,101.3615,69.0565,71.00642,9591.897,1810.312
16.79029,S,16.79029,0.2873282,0.1485973,0.5755194,0.02006077,0,34.18252,3.627142,0.1261629,-35.384084627594,-35.36292,-1.223656,315.293135168429,294.1288,101.3493,69.03596,70.98735,9594.839,1811.326
16.80029,S,16.80029,0.2870269,0.1491122,0.5755351,0.02012942,0,34.18252,3.619208,0.1263142,-35.3765263610146,-35.3554,-1.222419,314.958991261014,293.7753,101.3371,69.01538,70.96825,9597.776,1812.339
16.81029,S,16.81029,0.2867257,0.1496289,0.5755507,0.02019913,0,34.18252,3.611285,0.1264705,-35.368988316622,-35.3479,-1.221188,314.624890131288,293.4218,101.3249,68.99476,70.9491,9600.711,1813.352
16.82029,S,16.82029,0.2864245,0.1501456,0.5755665,0.02026909,0,34.18252,3.603372,0.1266267,-35.3614502989039,-35.3404,-1.219957,314.29092516316,293.0684,101.3127,68.9741,70.92992,9603.642,1814.365
16.83029,S,16.83029,0.2861235,0.1506583,0.5755823,0.02033904,0,34.18252,3.595473,0.1267815,-35.3539322959904,-35.33292,-1.218726,313.957096453458,292.7151,101.3005,68.9534,70.9107,9606.568,1815.379
16.84029,S,16.84029,0.2858226,0.1511752,0.5755981,0.02040845,0,34.18252,3.587586,0.1269314,-35.3464242105558,-35.32545,-1.217492,313.623310878652,292.3618,101.2883,68.93266,70.89143,9609.492,1816.391
16.85029,S,16.85029,0.2855217,0.1516883,0.5756138,0.02047842,0,34.18252,3.57971,0.1270833,-35.3389262149786,-35.31799,-1.21626,313.289661783835,292.0086,101.2761,68.91187,70.87214,9612.412,1817.404
16.86029,S,16.86029,0.285221,0.1522017,0.5756297,0.02054789,0,34.18252,3.571849,0.1272307,-35.3314381715814,-35.31054,-1.215026,312.956149266943,291.6555,101.2639,68.89104,70.85281,9615.329,1818.417
16.87029,S,16.87029,0.2849203,0.1527286,0.5756456,0.0206174,0,34.18252,3.563997,0.1273768,-35.3239601149373,-35.3031,-1.213791,312.622809426118,291.3025,101.2518,68.87018,70.83342,9618.242,1819.43
16.88029,S,16.88029,0.2846198,0.1532601,0.5756616,0.02068872,0,34.18252,3.556162,0.1275327,-35.3165024856231,-35.29568,-1.212568,312.289513262605,290.9495,101.2397,68.84927,70.81399,9621.151,1820.442
16.89029,S,16.89029,0.2843194,0.1537971,0.5756775,0.02076068,0,34.18252,3.548337,0.1276909,-35.3090449514287,-35.28826,-1.211347,311.956354069366,290.5966,101.2276,68.82833,70.79453,9624.058,1821.454
16.90029,S,16.90029,0.284019,0.154331,0.5756935,0.02083338,0,34.18252,3.540524,0.1278522,-35.3015975748889,-35.28085,-1.21013,311.623331945972,290.2438,101.2155,68.80734,70.77502,9626.96,1822.467
16.91029,S,16.91029,0.2837187,0.1548637,0.5757095,0.02090565,0,34.18252,3.532724,0.1280093,-35.2941701100862,-35.27346,-1.20891,311.290446992334,289.8911,101.2034,68.78632,70.75548,9629.858,1823.479
16.92029,S,16.92029,0.2834186,0.1553955,0.5757256,0.02097778,0,34.18252,3.524939,0.1281642,-35.2867526658731,-35.26608,-1.20769,310.95769930871,289.5385,101.1913,68.76526,70.73591,9632.754,1824.491
16.93029,S,16.93029,0.2831186,0.1559325,0.5757417,0.02104977,0,34.18252,3.517166,0.1283166,-35.2793552022477,-35.25872,-1.206469,310.624995897618,289.1859,101.1792,68.74416,70.71628,9635.646,1825.502
16.94029,S,16.94029,0.2828186,0.156462,0.5757578,0.02112248,0,34.18252,3.509401,0.1284717,-35.271947839395,-35.25135,-1.20525,310.292429985724,288.8334,101.1671,68.723,70.69663,9638.534,1826.514
16.95029,S,16.95029,0.2825187,0.1570079,0.575774,0.02119415,0,34.18252,3.501652,0.1286193,-35.2645703148185,-35.24401,-1.204026,309.960037952629,288.481,101.1551,68.70181,70.67692,9641.419,1827.526
16.96029,S,16.96029,0.2822191,0.1575574,0.5757902,0.02126805,0,34.18252,3.493913,0.1287786,-35.2572032206327,-35.23668,-1.202814,309.627690635568,288.1286,101.1431,68.68057,70.65717,9644.3,1828.537
16.97029,S,16.97029,0.2819193,0.1581078,0.5758064,0.02134245,0,34.18252,3.486188,0.1289395,-35.2498362549179,-35.22935,-1.201605,309.295484017236,287.7763,101.1311,68.65929,70.63737,9647.178,1829.549
16.98029,S,16.98029,0.2816198,0.1586566,0.5758227,0.02141696,0,34.18252,3.478474,0.1290996,-35.24247930946,-35.22203,-1.200396,308.963412611028,287.4241,101.1191,68.63798,70.61755,9650.052,1830.56
16.99029,S,16.99029,0.2813203,0.1592053,0.575839,0.02149126,0,34.18252,3.470774,0.1292568,-35.2351423444762,-35.21473,-1.199186,308.631479313385,287.072,101.1071,68.61662,70.59768,9652.923,1831.571
17.00029,S,17.00029,0.281021,0.1597581,0.5758553,0.02156554,0,34.18252,3.463087,0.1294124,-35.227815365904,-35.20744,-1.197975,308.299591227355,286.7199,101.0951,68.59522,70.57777,9655.79,1832.582
17.01029,S,17.01029,0.2807217,0.160313,0.5758716,0.02164037,0,34.18252,3.45541,0.1295697,-35.2204985097867,-35.20016,-1.196767,307.967841485405,286.3679,101.0831,68.57378,70.55782,9658.653,1833.593
17.02029,S,17.02029,0.2804224,0.160866,0.5758882,0.02171549,0,34.18252,3.447747,0.1297273,-35.213191708019,-35.19289,-1.19556,307.636230191837,286.016,101.0711,68.5523,70.53783,9661.514,1834.604
17.03029,S,17.03029,0.2801234,0.1614359,0.5759045,0.02179036,0,34.18252,3.440094,0.1298816,-35.2059048530328,-35.18564,-1.194351,307.304701054077,285.6641,101.0592,68.53077,70.51778,9664.37,1835.614
17.04029,S,17.04029,0.2798244,0.1620077,0.5759211,0.02186751,0,34.18252,3.432453,0.1300481,-35.1986184311233,-35.17839,-1.193154,306.973313489183,285.3123,101.0473,68.5092,70.4977,9667.224,1836.625
17.05029,S,17.05029,0.2795255,0.1625765,0.5759376,0.0219449,0,34.18252,3.424827,0.1302144,-35.1913420968877,-35.17115,-1.191959,306.642061975382,284.9606,101.0354,68.48759,70.47757,9670.073,1837.635
17.0603,S,17.0603,0.2792267,0.1631544,0.5759541,0.02202191,0,34.18252,3.417212,0.1303768,-35.1840856752598,-35.16393,-1.190761,306.310856516037,284.6089,101.0235,68.46594,70.45741,9672.919,1838.645
17.0703,S,17.0703,0.278928,0.163731,0.5759707,0.02210015,0,34.18252,3.409607,0.1305449,-35.1768294823434,-35.15671,-1.189569,305.979790161378,284.2573,101.0116,68.44424,70.43719,9675.762,1839.655
17.0803,S,17.0803,0.2786294,0.164303,0.5759873,0.0221782,0,34.18252,3.402018,0.1307104,-35.1695833092195,-35.1495,-1.188377,305.648865844434,283.9058,100.9997,68.42251,70.41695,9678.601,1840.665
17.0903,S,17.0903,0.2783308,0.1648726,0.576004,0.02225564,0,34.18252,3.394438,0.1308706,-35.1623569814155,-35.14231,-1.18718,305.318078023029,283.5544,100.9878,68.40073,70.39666,9681.437,1841.675
17.1003,S,17.1003,0.2780325,0.1654454,0.5760206,0.02233274,0,34.18252,3.386872,0.1310272,-35.1551406063076,-35.13513,-1.185981,304.987429628177,283.2031,100.9759,68.3789,70.37634,9684.269,1842.685
