# Simulation 6 (Up to date)
# 1005 data points written for 55 variables.
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s),Dynamic Pressure (mbar)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
10.837,2153.6,148.88,-13.374,148.89,13.374,-1.5726,-0.0017603,1.5726,-179.94,0.25638,0.013106,28.61,-80.6,9.7856,5.2773e-4,0,-0.0035303,-0.0099682,14836,0,11.586,0.022922,190.34,148.58,4.0543,0.44858,21841808,0,53.243,0.58155,0.58155,0.32158,0.11381,0.14616,7.7703e-5,4.4e-4,4.736e-4,0,0,0,0,0,0.019063,10.3,83.323,89.901,-179.62,NaN,1.0017,780.17,331.91,0.05,0.8007,219.76
10.887,2161,148.22,-13.338,148.22,13.338,-1.5855,-0.0017865,1.5855,-179.94,0.25703,0.012892,28.61,-80.6,9.7855,3.5157e-4,0,0,0,14836,0,11.586,0.022922,190.34,148.58,4.0538,0.4466,21730747,0,52.704,0.5813,0.5813,0.32164,0.11373,0.14593,5.1759e-5,4.1985e-4,3.4703e-4,0,0,0,0,0,0.018977,10.3,83.323,89.901,-179.69,NaN,0.95338,779.45,331.88,0.05,0.8029,217.63
10.937,2168.4,147.55,-13.302,147.55,13.302,-1.5983,-0.0018134,1.5983,-179.93,0.25767,0.012679,28.61,-80.6,9.7855,2.0794e-4,0,0,0,14836,0,11.586,0.022922,190.33,148.58,4.0534,0.44464,2.162e7,0,52.171,0.58105,0.58105,0.32169,0.11365,0.1457,3.061e-5,-3.0423e-4,-4.0299e-4,0,0,0,0,0,0.018892,10.3,83.323,89.9,-179.77,NaN,0.90532,778.74,331.85,0.05,0.80439,215.52
10.987,2175.8,146.89,-13.266,146.89,13.266,-1.6112,-0.0018407,1.6112,-179.93,0.2583,0.012469,28.61,-80.6,9.7855,2.6671e-4,0,0,0,14836,0,11.586,0.022922,190.33,148.58,4.0528,0.44267,2.151e7,0,51.642,0.5808,0.5808,0.32175,0.11358,0.14547,3.9257e-5,1.6537e-4,-3.4998e-4,0,0,0,0,0,0.018807,10.3,83.323,89.9,-179.86,NaN,0.85747,778.03,331.82,0.05,0.80608,213.43
11.037,2183.1,146.22,-13.231,146.22,13.231,-1.6242,-0.0018682,1.6242,-179.93,0.25892,0.012267,28.61,-80.6,9.7855,4.5204e-4,0,0.0096317,0.0056326,14836,0,11.586,0.022922,190.32,148.58,4.0522,0.44072,2.14e7,0,51.118,0.58055,0.58055,0.32181,0.1135,0.14525,6.6529e-5,-2.191e-4,-4.5194e-4,0,0,0,0,7.6372e-9,0.018722,10.3,83.323,89.899,-179.95,NaN,0.80984,777.33,331.79,0.05,0.80758,211.35
11.087,2190.4,145.56,-13.196,145.56,13.196,-1.6371,-0.0018954,1.6371,-179.93,0.25953,0.012086,28.61,-80.6,9.7854,6.3763e-4,0,0.0096237,0.0065213,14836,0,11.586,0.022922,190.32,148.58,4.0517,0.43876,21290792,0,50.599,0.58031,0.58031,0.32186,0.11342,0.14503,9.3837e-5,4.4768e-4,4.9726e-4,0,0,0,0,7.6939e-9,0.018637,10.3,83.323,89.898,179.98,NaN,0.76243,776.63,331.76,0.05,0.80914,209.29
11.137,2197.7,144.9,-13.161,144.91,13.161,-1.6501,-0.0019221,1.6501,-179.93,0.26013,0.011934,28.61,-80.6,9.7854,7.857e-4,0,0.0098061,0.0072113,14836,0,11.586,0.022922,190.31,148.58,4.0511,0.43681,21181857,0,50.084,0.58007,0.58007,0.32192,0.11334,0.1448,1.1562e-4,4.6669e-4,-3.6852e-4,0,0,0,0,8.0611e-9,0.018553,10.3,83.323,89.898,179.92,NaN,0.71523,775.93,331.73,0.05,0.81048,207.25
11.187,2204.9,144.25,-13.127,144.25,13.127,-1.6631,-0.0019481,1.6631,-179.93,0.26072,0.011814,28.61,-80.6,9.7854,9.0912e-4,0,0.010126,0.0084337,14836,0,11.586,0.022922,190.31,148.58,4.0506,0.43487,21073336,0,49.574,0.57982,0.57982,0.32198,0.11326,0.14458,1.3377e-4,3.4422e-4,-8.2997e-5,0,0,0,0,8.6739e-9,0.018469,10.3,83.323,89.897,179.86,NaN,0.66824,775.23,331.7,0.05,0.81349,205.23
11.237,2212.1,143.59,-13.093,143.59,13.093,-1.6762,-0.0019733,1.6762,-179.93,0.26131,0.011731,28.61,-80.6,9.7854,9.7677e-4,0,0.011365,0.008195,14836,0,11.586,0.022922,190.3,148.58,4.05,0.43293,20965227,0,49.069,0.57958,0.57958,0.32203,0.11319,0.14437,1.437e-4,1.8468e-4,3.7388e-4,0,0,0,0,1.1027e-8,0.018385,10.3,83.323,89.897,179.82,NaN,0.62146,774.54,331.68,0.05,0.81548,203.22
11.287,2219.2,142.94,-13.059,142.94,13.059,-1.6893,-0.0019974,1.6893,-179.93,0.26189,0.011672,28.61,-80.6,9.7854,9.8368e-4,0,0.012044,0.0079801,14836,0,11.586,0.022922,190.29,148.58,4.0495,0.431,20857525,0,48.568,0.57935,0.57935,0.32209,0.11311,0.14415,1.4471e-4,1.9317e-4,3.9727e-5,0,0,0,0,1.2497e-8,0.018301,10.3,83.323,89.896,179.81,NaN,0.5749,773.85,331.65,0.05,0.81782,201.23
11.337,2226.4,142.29,-13.026,142.29,13.026,-1.7024,-0.0020205,1.7024,-179.93,0.26247,0.011639,28.61,-80.6,9.7853,9.455e-4,0,0.013475,0.007732,14836,0,11.586,0.022922,190.29,148.58,4.049,0.42907,2.075e7,0,48.072,0.57911,0.57911,0.32214,0.11304,0.14393,1.3908e-4,7.8902e-4,3.5186e-4,0,0,0,0,1.5786e-8,0.018218,10.3,83.323,89.895,179.82,NaN,0.52855,773.16,331.62,0.05,0.81975,199.25
11.387,2233.5,141.64,-12.992,141.64,12.992,-1.7155,-0.0020427,1.7155,-179.93,0.26306,0.011645,28.61,-80.6,9.7853,8.3954e-4,0,0.014884,0.0079082,14836,0,11.586,0.022922,190.29,148.58,4.0486,0.42714,20643333,0,47.58,0.57887,0.57887,0.3222,0.11296,0.14372,1.2348e-4,2.381e-4,-1.2657e-4,0,0,0,0,1.9439e-8,0.018134,10.3,83.323,89.894,179.85,NaN,0.48242,772.48,331.59,0.05,0.82128,197.29
11.437,2240.5,140.99,-12.96,140.99,12.96,-1.7287,-0.002064,1.7287,-179.93,0.26364,0.011685,28.61,-80.6,9.7853,6.8854e-4,0,0.015666,0.0080588,14836,0,11.586,0.022922,190.28,148.58,4.0482,0.42522,20536835,0,47.092,0.57864,0.57864,0.32225,0.11289,0.14351,1.0126e-4,6.528e-5,-4.6053e-4,0,0,0,0,2.1734e-8,0.018051,10.3,83.323,89.893,179.89,NaN,0.43649,771.8,331.56,0.05,0.82269,195.35
11.487,2247.6,140.34,-12.927,140.34,12.927,-1.7419,-0.0020847,1.7419,-179.93,0.26422,0.011738,28.61,-80.6,9.7853,5.0882e-4,0,0.015955,0.0077843,14836,0,11.586,0.022922,190.28,148.58,4.0477,0.4233,20430731,0,46.609,0.57841,0.57841,0.3223,0.11281,0.14329,7.482e-5,4.7581e-4,-1.5152e-4,0,0,0,0,2.2752e-8,0.017968,10.3,83.323,89.893,179.94,NaN,0.39078,771.12,331.54,0.05,0.82499,193.42
11.537,2254.6,139.69,-12.895,139.69,12.895,-1.7551,-0.0021049,1.7551,-179.93,0.26481,0.011795,28.61,-80.6,9.7853,3.0495e-4,0,0,0,14836,0,11.586,0.022922,190.27,148.58,4.0473,0.42139,20325020,0,46.13,0.57818,0.57818,0.32236,0.11274,0.14308,4.4836e-5,5.3854e-4,-3.2458e-4,0,0,0,0,0,0.017886,10.3,83.323,89.892,-179.99,NaN,0.34527,770.45,331.51,0.05,0.8282,191.51
11.587,2261.5,139.05,-12.863,139.05,12.863,-1.7684,-0.0021248,1.7684,-179.93,0.2654,0.01186,28.61,-80.6,9.7852,9.5976e-5,0,0,0,14836,0,11.586,0.022922,190.27,148.58,4.0469,0.41948,2.022e7,0,45.656,0.57795,0.57795,0.32241,0.11267,0.14288,1.411e-5,1.6606e-5,-3.6804e-4,0,0,0,0,0,0.017803,10.3,83.323,89.891,-179.92,NaN,0.29997,769.78,331.48,0.05,0.83086,189.62
11.637,2268.5,138.41,-12.831,138.41,12.831,-1.7817,-0.0021447,1.7817,-179.93,0.266,0.011915,28.61,-80.6,9.7852,1.2622e-4,0,0,0,14836,0,11.586,0.022922,190.26,148.58,4.0464,0.41758,20114757,0,45.185,0.57772,0.57772,0.32246,0.11259,0.14267,1.8555e-5,8.1367e-5,1.496e-4,0,0,0,0,0,0.017721,10.3,83.323,89.89,-179.86,NaN,0.25489,769.11,331.45,0.05,0.8333,187.74
11.687,2275.4,137.77,-12.799,137.77,12.799,-1.795,-0.0021649,1.795,-179.93,0.2666,0.011967,28.61,-80.6,9.7852,3.0086e-4,0,0,0,14836,0,11.586,0.022922,190.26,148.58,4.0459,0.41568,2.001e7,0,44.719,0.5775,0.5775,0.32251,0.11252,0.14246,4.4222e-5,-2.6734e-4,-2.8843e-4,0,0,0,0,0,0.017639,10.3,83.323,89.889,-179.81,NaN,0.21001,768.45,331.43,0.05,0.83595,185.87
11.737,2282.3,137.13,-12.768,137.13,12.768,-1.8083,-0.0021854,1.8083,-179.93,0.2672,0.012006,28.61,-80.6,9.7852,4.5691e-4,0,-0.015355,-0.0095422,14836,0,11.586,0.022922,190.25,148.58,4.0454,0.41379,19906023,0,44.257,0.57727,0.57727,0.32256,0.11245,0.14226,6.7155e-5,5.2873e-4,-9.0699e-5,0,0,0,0,-2.2072e-8,0.017557,10.3,83.323,89.888,-179.77,NaN,0.16534,767.78,331.4,0.05,0.83978,184.02
11.787,2289.1,136.49,-12.737,136.49,12.737,-1.8217,-0.0022064,1.8217,-179.93,0.2678,0.012024,28.61,-80.6,9.7851,5.8332e-4,0,-0.015123,-0.0091017,14836,0,11.586,0.022922,190.25,148.58,4.0449,0.4119,19802222,0,43.799,0.57705,0.57705,0.32261,0.11238,0.14206,8.5727e-5,-7.7088e-6,2.4906e-4,0,0,0,0,-2.1608e-8,0.017476,10.3,83.323,89.887,-179.74,NaN,0.12088,767.13,331.37,0.05,0.84284,182.19
11.837,2295.9,135.85,-12.707,135.85,12.707,-1.8351,-0.0022281,1.8351,-179.93,0.2684,0.012026,28.61,-80.6,9.7851,6.819e-4,0,-0.015005,-0.0086202,14836,0,11.586,0.022922,190.24,148.58,4.0444,0.41001,19698793,0,43.345,0.57683,0.57683,0.32267,0.11231,0.14185,1.002e-4,6.5471e-4,-1.1512e-4,0,0,0,0,-2.1474e-8,0.017394,10.3,83.323,89.886,-179.72,NaN,0.076619,766.47,331.35,0.05,0.84546,180.37
11.887,2302.7,135.22,-12.676,135.22,12.676,-1.8485,-0.0022503,1.8485,-179.93,0.269,0.012007,28.61,-80.6,9.7851,7.4442e-4,0,-0.014565,-0.008391,14836,0,11.586,0.022922,190.24,148.58,4.0439,0.40813,19595734,0,42.895,0.57661,0.57661,0.32272,0.11224,0.14165,1.0938e-4,4.1494e-4,-2.9684e-4,0,0,0,0,-2.0423e-8,0.017313,10.3,83.323,89.885,-179.72,NaN,0.03257,765.82,331.32,0.05,0.84791,178.57
11.937,2309.4,134.59,-12.646,134.59,12.646,-1.862,-0.0022733,1.862,-179.93,0.2696,0.011961,28.61,-80.6,9.7851,7.5869e-4,0,-0.013778,-0.0080313,14836,0,11.586,0.022922,190.23,148.58,4.0434,0.40625,19493041,0,42.449,0.57639,0.57639,0.32277,0.11217,0.14145,1.1147e-4,8.0617e-4,4.3501e-4,0,0,0,0,-1.8446e-8,0.017232,10.3,83.323,89.885,-179.73,NaN,-0.011274,765.17,331.29,0.05,0.85092,176.78
11.987,2316.1,133.96,-12.617,133.96,12.617,-1.8755,-0.0022968,1.8755,-179.93,0.27019,0.011876,28.61,-80.6,9.7851,7.0851e-4,0,-0.013119,-0.007188,14836,0,11.586,0.022922,190.23,148.58,4.043,0.40437,19390713,0,42.007,0.57618,0.57618,0.32282,0.1121,0.14126,1.0409e-4,4.3912e-5,-2.7793e-4,0,0,0,0,-1.6883e-8,0.017151,10.3,83.323,89.884,-179.76,NaN,-0.054912,764.52,331.27,0.05,0.85363,175
12.037,2322.8,133.33,-12.587,133.33,12.587,-1.889,-0.0023208,1.889,-179.93,0.27078,0.011765,28.61,-80.6,9.785,6.1965e-4,0,-0.012894,-0.0065872,14836,0,11.586,0.022922,190.22,148.58,4.0426,0.4025,19288745,0,41.569,0.57596,0.57596,0.32287,0.11203,0.14106,9.1024e-5,3.0891e-5,3.1141e-4,0,0,0,0,-1.6464e-8,0.01707,10.3,83.323,89.883,-179.79,NaN,-0.098345,763.88,331.24,0.05,0.85778,173.24
12.087,2329.5,132.7,-12.558,132.7,12.558,-1.9026,-0.0023453,1.9026,-179.93,0.27137,0.011637,28.61,-80.6,9.785,5.0148e-4,0,-0.012909,-0.0054617,14836,0,11.586,0.022922,190.22,148.58,4.0422,0.40064,19187136,0,41.135,0.57575,0.57575,0.32292,0.11197,0.14087,7.3659e-5,6.2389e-4,-1.9448e-4,0,0,0,0,-1.6658e-8,0.01699,10.3,83.323,89.882,-179.83,NaN,-0.14157,763.24,331.21,0.05,0.86184,171.49
12.137,2336.1,132.07,-12.529,132.07,12.529,-1.9161,-0.00237,1.9161,-179.93,0.27195,0.011486,28.61,-80.6,9.785,3.4905e-4,0,0,0,14836,0,11.586,0.022922,190.22,148.58,4.0418,0.39878,19085882,0,40.704,0.57553,0.57553,0.32296,0.1119,0.14067,5.1264e-5,-9.4833e-5,-3.569e-4,0,0,0,0,0,0.01691,10.3,83.323,89.882,-179.87,NaN,-0.1846,762.6,331.19,0.05,0.86472,169.76
12.187,2342.7,131.44,-12.5,131.44,12.5,-1.9298,-0.0023947,1.9298,-179.93,0.27252,0.011317,28.61,-80.6,9.785,1.8796e-4,0,0,0,14836,0,11.586,0.022922,190.21,148.58,4.0414,0.39692,18984980,0,40.278,0.57532,0.57532,0.32301,0.11183,0.14048,2.7602e-5,3.4246e-4,2.3628e-4,0,0,0,0,0,0.016829,10.3,83.323,89.881,-179.92,NaN,-0.22742,761.97,331.16,0.05,0.86791,168.04
12.237,2349.2,130.82,-12.471,130.82,12.471,-1.9434,-0.0024195,1.9434,-179.93,0.27308,0.011141,28.61,-80.6,9.785,1.4399e-4,0,0,0,14836,0,11.586,0.022922,190.21,148.58,4.041,0.39506,18884428,0,39.855,0.57511,0.57511,0.32306,0.11176,0.14029,2.1144e-5,-2.8995e-5,4.403e-4,0,0,0,0,0,0.01675,10.3,83.323,89.88,-179.97,NaN,-0.27004,761.34,331.14,0.05,0.87048,166.34
12.287,2355.8,130.2,-12.443,130.2,12.443,-1.9571,-0.002444,1.9571,-179.93,0.27363,0.010976,28.61,-80.6,9.7849,2.8066e-4,0,0,0,14836,0,11.586,0.022922,190.2,148.58,4.0405,0.39321,18784222,0,39.435,0.57491,0.57491,0.32311,0.1117,0.1401,4.1208e-5,-1.5972e-4,-2.1877e-4,0,0,0,0,0,0.01667,10.3,83.323,89.88,180,NaN,-0.31245,760.71,331.11,0.05,0.87295,164.65
12.337,2362.3,129.58,-12.415,129.58,12.415,-1.9708,-0.0024682,1.9708,-179.93,0.27418,0.01082,28.61,-80.6,9.7849,4.4768e-4,0,0.0088336,0.010165,14836,0,11.586,0.022922,190.2,148.58,4.04,0.39137,18684361,0,39.02,0.5747,0.5747,0.32316,0.11163,0.13991,6.5727e-5,5.1386e-4,1.1766e-4,0,0,0,0,8.1809e-9,0.01659,10.3,83.323,89.879,179.96,NaN,-0.35466,760.08,331.08,0.05,0.87645,162.97
12.387,2368.7,128.95,-12.387,128.96,12.387,-1.9845,-0.0024919,1.9845,-179.93,0.27471,0.010671,28.61,-80.6,9.7849,6.0006e-4,0,0.010299,0.0085567,14836,0,11.586,0.022922,190.19,148.58,4.0396,0.38952,18584841,0,38.608,0.57449,0.57449,0.3232,0.11157,0.13972,8.8093e-5,7.8974e-4,-3.38e-4,0,0,0,0,1.1228e-8,0.016511,10.3,83.323,89.878,179.93,NaN,-0.39668,759.46,331.06,0.05,0.87909,161.31
12.437,2375.2,128.34,-12.36,128.34,12.36,-1.9982,-0.0025151,1.9982,-179.93,0.27524,0.010535,28.61,-80.6,9.7849,7.2597e-4,0,0.011837,0.0081415,14836,0,11.586,0.022922,190.19,148.58,4.0391,0.38769,18485659,0,38.199,0.57429,0.57429,0.32325,0.1115,0.13954,1.0657e-4,2.7422e-4,-4.6274e-4,0,0,0,0,1.4973e-8,0.016432,10.3,83.323,89.878,179.91,NaN,-0.43849,758.84,331.03,0.05,0.88159,159.66
12.487,2381.6,127.72,-12.332,127.72,12.332,-2.012,-0.0025377,2.012,-179.93,0.27577,0.010424,28.61,-80.6,9.7849,8.178e-4,0,0.012825,0.0075648,14836,0,11.586,0.022922,190.18,148.58,4.0386,0.38585,18386813,0,37.794,0.57409,0.57409,0.3233,0.11144,0.13935,1.2004e-4,4.6174e-4,2.9512e-4,0,0,0,0,1.775e-8,0.016353,10.3,83.323,89.877,179.9,NaN,-0.48009,758.23,331.01,0.05,0.88471,158.02
12.537,2387.9,127.1,-12.305,127.1,12.305,-2.0258,-0.0025598,2.0258,-179.93,0.27629,0.010326,28.61,-80.6,9.7848,8.8253e-4,0,0.013801,0.0068909,14836,0,11.586,0.022922,190.18,148.58,4.0382,0.38402,18288300,0,37.393,0.57389,0.57389,0.32334,0.11137,0.13917,1.2953e-4,9.6285e-4,7.0931e-5,0,0,0,0,2.0753e-8,0.016274,10.3,83.323,89.876,179.9,NaN,-0.5215,757.61,330.98,0.05,0.88704,156.4
12.587,2394.3,126.49,-12.278,126.49,12.278,-2.0396,-0.0025813,2.0396,-179.93,0.2768,0.010246,28.61,-80.6,9.7848,9.1505e-4,0,0.014717,0.0062661,14836,0,11.586,0.022922,190.17,148.58,4.0378,0.38219,1.819e7,0,36.995,0.57369,0.57369,0.32339,0.11131,0.13899,1.3429e-4,7.2955e-4,3.0164e-4,0,0,0,0,2.383e-8,0.016195,10.3,83.323,89.875,179.91,NaN,-0.56271,757,330.96,0.05,0.8893,154.79
12.637,2400.6,125.88,-12.252,125.88,12.252,-2.0535,-0.0026022,2.0535,-179.93,0.27731,0.010181,28.61,-80.6,9.7848,9.2048e-4,0,0.015961,0.0054793,14836,0,11.586,0.022922,190.17,148.58,4.0374,0.38037,18092264,0,36.601,0.57349,0.57349,0.32343,0.11125,0.13881,1.3508e-4,4.7358e-4,1.8221e-4,0,0,0,0,2.83e-8,0.016116,10.3,83.323,89.875,179.93,NaN,-0.60372,756.4,330.93,0.05,0.89455,153.19
12.687,2406.9,125.26,-12.225,125.26,12.225,-2.0674,-0.0026227,2.0674,-179.93,0.27782,0.010132,28.61,-80.6,9.7848,8.9709e-4,0,0.016755,0.0046861,14836,0,11.586,0.022922,190.17,148.58,4.037,0.37854,17994735,0,36.21,0.57329,0.57329,0.32348,0.11118,0.13863,1.3164e-4,6.1975e-4,2.8641e-4,0,0,0,0,3.1494e-8,0.016038,10.3,83.323,89.874,179.95,NaN,-0.64453,755.79,330.91,0.05,0.89801,151.61
12.737,2413.1,124.65,-12.199,124.65,12.199,-2.0813,-0.0026428,2.0813,-179.93,0.27832,0.010103,28.61,-80.6,9.7848,8.4235e-4,0,0.017922,0.0040507,14836,0,11.586,0.022922,190.16,148.58,4.0366,0.37673,17897529,0,35.822,0.5731,0.5731,0.32353,0.11112,0.13845,1.2359e-4,4.7594e-4,2.7831e-5,0,0,0,0,3.6386e-8,0.01596,10.3,83.323,89.873,179.98,NaN,-0.68514,755.19,330.88,0.05,0.90068,150.04
12.787,2419.3,124.04,-12.173,124.04,12.173,-2.0952,-0.0026625,2.0952,-179.93,0.27883,0.010098,28.61,-80.6,9.7847,7.4857e-4,0,0.019085,0.0032096,14836,0,11.586,0.022922,190.16,148.58,4.0362,0.37491,17800643,0,35.438,0.5729,0.5729,0.32357,0.11106,0.13827,1.0982e-4,4.9437e-4,-1.1325e-4,0,0,0,0,4.1668e-8,0.015882,10.3,83.323,89.872,180,NaN,-0.72555,754.59,330.86,0.05,0.90232,148.48
12.837,2425.5,123.44,-12.148,123.44,12.148,-2.1092,-0.0026821,2.1092,-179.93,0.27933,0.010112,28.61,-80.6,9.7847,6.198e-4,0,0.019961,0.0017484,14836,0,11.586,0.022922,190.15,148.58,4.0359,0.3731,17704075,0,35.057,0.57271,0.57271,0.32361,0.111,0.1381,9.0923e-5,7.8753e-4,-4.2127e-4,0,0,0,0,4.6032e-8,0.015804,10.3,83.323,89.871,-179.96,NaN,-0.76577,754,330.83,0.05,0.90377,146.93
12.887,2431.7,122.83,-12.122,122.83,12.122,-2.1231,-0.0027015,2.1231,-179.93,0.27984,0.010138,28.61,-80.6,9.7847,4.7189e-4,0,0.020543,3.1257e-4,14836,0,11.586,0.022922,190.15,148.58,4.0355,0.3713,17607822,0,34.68,0.57252,0.57252,0.32366,0.11094,0.13792,6.9219e-5,2.7057e-4,-4.0924e-4,0,0,0,0,4.9236e-8,0.015726,10.3,83.323,89.87,-179.94,NaN,-0.80579,753.4,330.81,0.05,0.90633,145.4
12.937,2437.8,122.22,-12.097,122.22,12.097,-2.1371,-0.0027209,2.1371,-179.93,0.28035,0.010172,28.61,-80.6,9.7847,3.1293e-4,0,0,0,14836,0,11.586,0.022922,190.15,148.58,4.0352,0.36949,17511882,0,34.305,0.57233,0.57233,0.3237,0.11088,0.13775,4.5899e-5,7.3285e-5,-2.3944e-4,0,0,0,0,0,0.015649,10.3,83.323,89.869,-179.91,NaN,-0.84561,752.81,330.79,0.05,0.9084,143.87
12.987,2443.9,121.62,-12.072,121.62,12.072,-2.1512,-0.0027404,2.1512,-179.93,0.28086,0.010216,28.61,-80.6,9.7847,1.4412e-4,0,0,0,14836,0,11.586,0.022922,190.14,148.58,4.0348,0.36769,17416252,0,33.934,0.57214,0.57214,0.32375,0.11082,0.13758,2.1136e-5,1.3951e-4,-1.7491e-4,0,0,0,0,0,0.015572,10.3,83.323,89.868,-179.9,NaN,-0.88523,752.23,330.76,0.05,0.91094,142.37
13.037,2449.9,121.02,-12.047,121.02,12.047,-2.1652,-0.00276,2.1652,-179.93,0.28137,0.010254,28.61,-80.6,9.7847,8.3478e-5,0,0,0,14836,0,11.586,0.022922,190.14,148.58,4.0345,0.3659,17320929,0,33.566,0.57195,0.57195,0.32379,0.11076,0.1374,1.2242e-5,2.1982e-4,1.1376e-4,0,0,0,0,0,0.015494,10.3,83.323,89.867,-179.89,NaN,-0.92466,751.64,330.74,0.05,0.91314,140.87
13.087,2456,120.41,-12.023,120.41,12.023,-2.1793,-0.0027797,2.1793,-179.93,0.28188,0.010284,28.61,-80.6,9.7846,2.0987e-4,0,0,0,14836,0,11.586,0.022922,190.14,148.58,4.034,0.3641,17225912,0,33.202,0.57177,0.57177,0.32383,0.1107,0.13723,3.0774e-5,4.1288e-4,-1.8768e-4,0,0,0,0,0,0.015417,10.3,83.323,89.866,-179.89,NaN,-0.96389,751.06,330.71,0.05,0.91595,139.38
13.137,2462,119.81,-11.998,119.81,11.998,-2.1934,-0.0027995,2.1934,-179.93,0.2824,0.010303,28.61,-80.6,9.7846,3.4523e-4,0,0,0,14836,0,11.586,0.022922,190.13,148.58,4.0336,0.36231,17131198,0,32.84,0.57158,0.57158,0.32387,0.11064,0.13707,5.062e-5,2.9762e-5,4.7316e-4,0,0,0,0,0,0.01534,10.3,83.323,89.865,-179.89,NaN,-1.0029,750.48,330.69,0.05,0.91956,137.91
13.187,2468,119.21,-11.974,119.21,11.974,-2.2075,-0.0028195,2.2075,-179.93,0.28291,0.010309,28.61,-80.6,9.7846,4.6267e-4,0,0,0,14836,0,11.586,0.022922,190.13,148.58,4.0332,0.36053,17036785,0,32.482,0.5714,0.5714,0.32392,0.11058,0.1369,6.7835e-5,8.2209e-5,-3.0224e-4,0,0,0,0,0,0.015264,10.3,83.323,89.864,-179.9,NaN,-1.0418,749.91,330.67,0.05,0.92208,136.45
13.237,2473.9,118.62,-11.95,118.62,11.95,-2.2217,-0.0028395,2.2217,-179.93,0.28343,0.010298,28.61,-80.6,9.7846,5.5202e-4,0,-0.020206,-0.0017196,14836,0,11.586,0.022922,190.12,148.58,4.0328,0.35874,16942670,0,32.126,0.57121,0.57121,0.32396,0.11052,0.13673,8.093e-5,-1.5185e-4,1.6711e-4,0,0,0,0,-5.108e-8,0.015187,10.3,83.323,89.863,-179.9,NaN,-1.0804,749.34,330.64,0.05,0.92658,135
13.287,2479.8,118.02,-11.926,118.02,11.926,-2.2359,-0.0028596,2.2359,-179.93,0.28394,0.010271,28.61,-80.6,9.7846,6.1265e-4,0,-0.019735,-0.0013752,14836,0,11.586,0.022922,190.12,148.58,4.0324,0.35696,16848850,0,31.774,0.57103,0.57103,0.324,0.11047,0.13657,8.9812e-5,3.0505e-4,4.4587e-4,0,0,0,0,-4.9221e-8,0.015111,10.3,83.323,89.862,-179.9,NaN,-1.1189,748.77,330.62,0.05,0.92978,133.56
13.337,2485.7,117.42,-11.903,117.42,11.903,-2.2501,-0.0028799,2.2501,-179.93,0.28446,0.010228,28.61,-80.6,9.7845,6.4143e-4,0,-0.019218,-0.0012785,14836,0,11.586,0.022922,190.11,148.58,4.032,0.35519,16755325,0,31.425,0.57085,0.57085,0.32404,0.11041,0.1364,9.4024e-5,-1.7587e-6,2.361e-4,0,0,0,0,-4.7151e-8,0.015034,10.3,83.323,89.861,-179.9,NaN,-1.1571,748.2,330.6,0.05,0.93295,132.13
13.387,2491.6,116.83,-11.879,116.83,11.879,-2.2643,-0.0029002,2.2643,-179.93,0.28497,0.01017,28.61,-80.6,9.7845,6.4165e-4,0,-0.019018,-9.9493e-4,14836,0,11.586,0.022922,190.11,148.58,4.0316,0.35341,16662090,0,31.078,0.57067,0.57067,0.32408,0.11035,0.13624,9.405e-5,2.5303e-4,6.1951e-6,0,0,0,0,-4.6642e-8,0.014958,10.3,83.323,89.86,-179.91,NaN,-1.1952,747.64,330.57,0.05,0.93568,130.72
13.437,2497.4,116.24,-11.856,116.24,11.856,-2.2786,-0.0029205,2.2786,-179.93,0.28547,0.010102,28.61,-80.6,9.7845,6.207e-4,0,-0.018624,-4.4314e-4,14836,0,11.586,0.022922,190.11,148.58,4.0313,0.35164,16569145,0,30.735,0.5705,0.5705,0.32412,0.1103,0.13607,9.0972e-5,8.5665e-4,1.7101e-4,0,0,0,0,-4.5189e-8,0.014882,10.3,83.323,89.859,-179.92,NaN,-1.2331,747.08,330.55,0.05,0.93809,129.32
